ticket,price,market_cap,sector,industry,volume,pct_change
LGIH,$50.35,1169745248.00,Consumer Discretionary,Homebuilding,344646,-0.514%
LGN,$83.69,9041694529.00,Consumer Discretionary,Engineering & Construction,1200464,-5.861%
LGND,$237.00,4749731457.00,Health Care,Biotechnology: Pharmaceutical Preparations,174999,0.462%
LGO,$0.858,83860062.00,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),1303123,-7.653%
LGVN,$0.73,23066505.00,Health Care,Biotechnology: Pharmaceutical Preparations,306378,-8.75%
LHAI,$0.849,13779270.00,Finance,Real Estate,28833,1.762%
LHSW,$0.1423,7826500.00,Technology,Computer Software: Prepackaged Software,30171157,-20.944%
LI,$14.20,15169228143.00,Industrials,Auto Manufacturing,4892635,-2.539%
LICN,$1.81,29750653.00,Consumer Discretionary,Professional Services,438310,-3.209%
LIDR,$1.80,83366676.00,Consumer Discretionary,Auto Parts:O.E.M.,1396283,-8.163%
LIDRW,$0.0275,1273658.00,Consumer Discretionary,Auto Parts:O.E.M.,501,0.00%
LIEN,$9.79,223413576.00,Finance,Finance: Consumer Services,37960,-0.71%
LIF,$45.37,3676407821.00,Technology,EDP Services,580997,-5.084%
LIFE,$16.82,1059563487.00,Finance,Specialty Insurers,265968,-2.095%
LILA,$7.56,1674842234.00,Telecommunications,Cable & Other Pay Television Services,519569,0.935%
LILAK,$7.61,1685919233.00,Telecommunications,Cable & Other Pay Television Services,1090965,0.528%
LILAV,$5.09,0.00,Telecommunications,Cable & Other Pay Television Services,31745,-6.947%
LILKV,$5.10,0.00,Telecommunications,Cable & Other Pay Television Services,7911,3.134%
LILPV,$24.69,5469822057.00,Telecommunications,Cable & Other Pay Television Services,19394,-12.135%
LIMN,$0.1422,6381599.00,,,2801489,-5.952%
LIMNW,$0.09,0.00,,,25,0.00%
LIN,$507.90,234954305858.00,Basic Materials,Major Chemicals,2886199,0.089%
LINC,$47.99,1522277737.00,Real Estate,Other Consumer Services,593394,-5.158%
LIND,$21.66,1420274748.00,Consumer Discretionary,Transportation Services,427972,-2.388%
LINE,$42.63,9705758180.00,Real Estate,Real Estate Investment Trusts,832835,-1.319%
LINK,$4.91,77332534.00,Technology,Computer peripheral equipment,36659,-6.476%
LIQT,$0.88,8754100.00,Technology,Industrial Machinery/Components,1578358,-27.273%
LITE,$863.66,67192748000.00,Telecommunications,Telecommunications Equipment,7543983,-8.615%
LITS,$0.7488,25478070.00,Health Care,Biotechnology: Pharmaceutical Preparations,842238,-13.353%
LIVE,$9.01,27675621.00,Consumer Discretionary,Other Specialty Stores,10076,-5.456%
LIVN,$72.36,3974990810.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,412908,-1.845%
LIXT,$7.00,105139629.00,Health Care,Biotechnology: Pharmaceutical Preparations,149791,0.00%
LKFN,$59.99,1494566024.00,Finance,Major Banks,161870,1.172%
LKFT,$28.02,1846435929.00,Health Care,Biotechnology: Pharmaceutical Preparations,138613,-0.32%
LKQ,$25.22,6425824859.00,Consumer Discretionary,Motor Vehicles,2101256,-0.158%
LKSP,$10.13,0.00,,,3643,-0.099%
LKSPR,$0.9701,0.00,,,26066,12.789%
LLYVA,$90.61,8336521312.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,143940,2.222%
LLYVK,$93.35,8588613447.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,450417,1.988%
LMAT,$94.48,2158937821.00,Health Care,Medical/Dental Instruments,244176,0.983%
LMB,$80.25,956665627.00,Consumer Discretionary,Engineering & Construction,336174,-4.838%
LMFA,$0.2198,3814031.00,Finance,Finance: Consumer Services,223999,-6.349%
LMNR,$11.83,214204355.00,Consumer Staples,Farming/Seeds/Milling,143728,-0.337%
LMRI,$8.50,816686248.00,Health Care,Medical Specialities,611336,3.155%
LNAI,$2.45,11108031.00,Health Care,Biotechnology: Pharmaceutical Preparations,48995,-16.096%
LNKS,$1.46,2345655.00,Technology,Electrical Products,123144,-4.575%
LNSR,$5.60,67784237.00,Health Care,Medical/Dental Instruments,47381,-0.356%
LNT,$72.87,18820647686.00,Utilities,Power Generation,2776286,2.073%
LNTH,$100.98,6574412160.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,746311,-1.79%
LNZA,$6.59,66487584.00,Industrials,Major Chemicals,115338,-5.722%
LNZAW,$0.0136,137213.00,Industrials,Major Chemicals,124319,-34.928%
LOAN,$4.24,48460448.00,Real Estate,Real Estate Investment Trusts,15978,0.474%
LOBO,$0.747,10339928.00,Consumer Discretionary,Motor Vehicles,398446,-7.778%
LOCO,$13.82,420892218.00,Consumer Discretionary,Restaurants,185634,-0.145%
LOGI,$112.93,16209473614.00,Technology,Computer peripheral equipment,912635,-4.853%
LOKV,$10.55,0.00,,,1425,-0.284%
LOKVU,$18.33,0.00,Finance,Blank Checks,1876,15.574%
LOKVW,$1.675,0.00,,,7900,-1.471%
LONA,$8.22,77214685.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),15996,-4.53%
LOOP,$1.19,57572641.00,Industrials,Major Chemicals,45288,-7.752%
LOPE,$152.57,4045286141.00,Real Estate,Other Consumer Services,281598,1.221%
LOT,$1.21,776928749.00,Industrials,Auto Manufacturing,151053,-3.968%
LOTWW,$0.0581,37305422.00,Industrials,Auto Manufacturing,5501,-14.559%
LOVE,$15.73,232487827.00,Consumer Discretionary,Other Specialty Stores,112319,-3.792%
LPAA,$10.80,0.00,,,19,0.00%
LPAAW,$0.21,0.00,Finance,Blank Checks,67,0.00%
LPBB,$10.69,0.00,,,9,0.00%
LPBBW,$0.15,0.00,,,6,0.00%
LPCN,$2.05,16900719.00,Health Care,Biotechnology: Pharmaceutical Preparations,87616,-7.24%
LPLA,$288.49,23074255570.00,Finance,Investment Bankers/Brokers/Service,1132951,-1.148%
LPRO,$2.11,249438043.00,Finance,Finance: Consumer Services,1637857,-5.804%
LPSN,$2.10,25569657.00,Technology,Computer Software: Prepackaged Software,88854,-7.08%
LPTH,$14.93,937445847.00,Technology,Semiconductors,4736737,-15.267%
LQDA,$61.85,5500202923.00,Health Care,Biotechnology: Pharmaceutical Preparations,1704370,-1.103%
LQDT,$37.23,1160877230.00,Consumer Discretionary,Business Services,98630,0.785%
LRCX,$303.28,379273172880.00,Technology,Industrial Machinery/Components,13308980,-9.848%
LRE,$1.30,17734470.00,Consumer Discretionary,Homebuilding,30527,1.167%
LRHC,$1.05,1696885.00,Finance,Real Estate,2502519,-4.545%
LRMR,$3.17,329308910.00,Health Care,Biotechnology: Pharmaceutical Preparations,1239649,-3.647%
LSAK,$4.76,408104421.00,Finance,Investment Bankers/Brokers/Service,69101,-5.929%
LSBK,$15.84,124546594.00,Finance,Savings Institutions,3135,0.988%
LSCC,$135.57,18574155173.00,Technology,Semiconductors,3057725,-10.762%
LSE,$3.95,67248750.00,Consumer Discretionary,Oil and Gas Field Machinery,24117,-10.936%
LSH,$0.6077,20921628.00,,,40865,-1.984%
LSTA,$3.35,30506410.00,Health Care,Misc Health and Biotechnology Services,22808,-0.593%
LSTR,$218.06,7398385473.00,Industrials,Trucking Freight/Courier Services,447703,-0.679%
LTBR,$9.415,330909579.00,Consumer Discretionary,Professional Services,1912115,-14.95%
LTGRU,$10.01,0.00,Finance,Blank Checks,570397,0.00%
LTRN,$3.59,40583862.00,Health Care,Biotechnology: Pharmaceutical Preparations,249448,-5.277%
LTRX,$6.56,261199061.00,Telecommunications,Computer Communications Equipment,2268614,-11.946%
LTRYW,$0.0134,169422.00,Technology,Computer Software: Prepackaged Software,166263,8.065%
LUCD,$0.9672,196406193.00,Health Care,Medical/Dental Instruments,867758,-5.176%
LUCY,$0.908,5814585.00,Health Care,Ophthalmic Goods,86721,-3.609%
LUCYW,$0.0537,343880.00,Health Care,Ophthalmic Goods,78,0.00%
LULU,$114.23,12386867828.00,Consumer Discretionary,Apparel,16205936,-8.557%
LUNG,$1.53,64622921.00,Health Care,Medical/Dental Instruments,154002,-5.556%
LUNR,$29.36,6371735063.00,Industrials,Industrial Machinery/Components,13945344,-12.697%
LVLU,$8.60,24633883.00,Consumer Discretionary,Catalog/Specialty Distribution,30681,0.467%
LVO,$6.02,81096883.00,Consumer Discretionary,Restaurants,37518,-6.667%
LWAC,$10.21,0.00,Finance,Blank Checks,18,0.00%
LWACW,$0.2599,0.00,Finance,Blank Checks,121,12.853%
LWAY,$23.60,360652557.00,Consumer Staples,Packaged Foods,121770,1.418%
LWLG,$10.14,1562367468.00,Industrials,Containers/Packaging,5509529,-16.749%
LX,$2.07,341111727.00,Finance,Finance: Consumer Services,1412633,-7.589%
LXEH,$1.30,2491667.00,Real Estate,Other Consumer Services,22508,-4.412%
LXEO,$4.37,343139541.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),465605,-8.577%
LXRX,$1.91,848415105.00,Health Care,Biotechnology: Pharmaceutical Preparations,1761611,0.526%
LYEL,$11.97,279309021.00,Health Care,Biotechnology: Pharmaceutical Preparations,96694,-8.276%
LYFT,$13.65,5182666562.00,Consumer Discretionary,Business Services,9359886,-3.329%
LYTS,$22.55,827864710.00,Consumer Discretionary,Building Products,594986,-2.55%
LZ,$5.74,985258165.00,Technology,EDP Services,2413747,-1.034%
LZMH,$1.11,9966135.00,Technology,EDP Services,90827,0.909%
MAAS,$10.66,4713591661.00,Finance,Investment Managers,10960,-2.112%
MACI,$10.85,0.00,,,16384,0.00%
MACIU,$15.00,0.00,Finance,Blank Checks,3340,-12.791%
MAKO,$7.35,643600155.00,,,407213,-10.584%
MAMA,$15.15,616711050.00,Consumer Staples,Specialty Foods,701413,-0.786%
MAMO,$0.9604,39991968.00,Consumer Discretionary,Industrial Specialties,89789,-5.843%
MANH,$147.64,8735061839.00,Technology,Computer Software: Prepackaged Software,493826,-1.952%
MAR,$392.51,103500421414.00,Consumer Discretionary,Hotels/Resorts,1975909,1.871%
MARA,$12.32,4697252597.00,Technology,EDP Services,41247115,-11.239%
MARPS,$4.54,9080000.00,Energy,Oil & Gas Production,16893,-5.613%
MASI,$178.82,9364053787.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,630270,-0.045%
MASK,$3.825,7990716.00,Technology,EDP Services,13436581,5.956%
MASS,$7.93,299862015.00,Industrials,Industrial Machinery/Components,242187,-10.091%
MAT,$14.08,4091648000.00,Consumer Discretionary,Recreational Games/Products/Toys,3841715,-0.845%
MATH,$0.889,38588886.00,Finance,Finance/Investors Services,151563,2.184%
MATW,$25.35,790981803.00,Telecommunications,Metal Fabrications,211134,-0.627%
MAYS,$42.04,84743391.00,Real Estate,Building operators,7,0.00%
MAZE,$24.27,1343229484.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),445642,-4.449%
MB,$6.85,117511750.00,Consumer Discretionary,Restaurants,5398,-3.657%
MBAI,$1.38,9688293.00,Health Care,Medical Electronics,106287,-8.00%
MBAV,$10.81,0.00,,,34959,-0.092%
MBAVU,$10.40,0.00,Finance,Blank Checks,2151,-3.793%
MBAVW,$0.4945,0.00,Finance,Blank Checks,44,0.00%
MBBC,$14.40,42490742.00,Finance,Banks,1656,1.623%
MBIN,$47.51,2182391234.00,Finance,Major Banks,134597,-0.398%
MBINL,$24.95,1146088430.00,Finance,Major Banks,10383,-0.359%
MBINM,$25.58,1175027737.00,Finance,Major Banks,6247,-0.659%
MBINN,$20.49,941216510.00,Finance,Major Banks,2672,-0.486%
MBIO,$0.67,4510520.00,Health Care,Biotechnology: Pharmaceutical Preparations,5028540,-2.899%
MBLY,$9.47,7975502755.00,Technology,Computer Software: Prepackaged Software,6526215,-10.152%
MBNKO,$25.75,25750000.00,Finance,Commercial Banks,2526,0.00%
MBOT,$1.84,123583234.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),877449,-6.122%
MBRX,$2.40,12807240.00,Health Care,Biotechnology: Pharmaceutical Preparations,225875,-4.382%
MBUU,$26.39,518221829.00,Industrials,Marine Transportation,160208,-2.512%
MBVI,$10.14,0.00,,,1615,0.00%
MBVIU,$10.30,0.00,Finance,Blank Checks,100,0.488%
MBVIW,$0.3999,0.00,,,800,2.538%
MBWM,$52.74,911050538.00,Finance,Major Banks,89275,0.957%
MBX,$30.28,1441253390.00,Health Care,Biotechnology: Pharmaceutical Preparations,580386,-2.038%
MCAHU,$10.105,0.00,,,8726,0.207%
MCBS,$33.78,968136219.00,Finance,Major Banks,90219,0.806%
MCFT,$21.97,357669183.00,Industrials,Marine Transportation,97329,-1.788%
MCGA,$10.23,0.00,Utilities,Electric Utilities: Central,10365,0.00%
MCGAU,$10.27,0.00,Finance,Blank Checks,6516,-0.484%
MCGAW,$0.32,0.00,,,1349,-12.257%
MCHB,$14.99,3318802189.00,Finance,Major Banks,391542,0.537%
MCHP,$88.34,47887283684.00,Technology,Semiconductors,19736638,-8.266%
MCHPP,$74.95,40628842111.00,Technology,Semiconductors,36880,-7.137%
MCHX,$1.52,67340254.00,Technology,Computer Software: Prepackaged Software,21565,-2.564%
MCRB,$6.63,64204482.00,Health Care,Biotechnology: Pharmaceutical Preparations,280921,-3.212%
MCRI,$122.70,2177865613.00,Consumer Discretionary,Hotels/Resorts,80201,0.59%
MDAI,$1.89,60147332.00,Health Care,Medical/Dental Instruments,526467,-5.97%
MDAIW,$0.6849,21796247.00,Health Care,Medical/Dental Instruments,3436,-0.015%
MDB,$350.74,28210694076.00,Technology,Computer Software: Prepackaged Software,1786162,-7.744%
MDBH,$3.00,16315896.00,Finance,Finance: Consumer Services,13367,-0.662%
MDCX,$0.35,19307563.00,Health Care,Biotechnology: Pharmaceutical Preparations,1699255,-6.317%
MDCXW,$0.50,27582233.00,Health Care,Biotechnology: Pharmaceutical Preparations,1,0.00%
MDGL,$486.98,11227644820.00,Health Care,Biotechnology: Pharmaceutical Preparations,187152,-1.187%
MDIA,$0.7316,59793184.00,Consumer Discretionary,Broadcasting,1723684,-7.754%
MDLN,$33.61,44153059192.00,Health Care,Medical/Dental Instruments,7571000,-2.438%
MDLZ,$62.04,79637631483.00,Consumer Staples,Packaged Foods,8567225,1.722%
MDRR,$11.80,19216300.00,Real Estate,Real Estate Investment Trusts,238,2.992%
MDWD,$14.18,182151516.00,Health Care," Medicinal Chemicals and Botanical Products ",64818,-1.869%
MDXG,$3.74,557057034.00,Health Care,Biotechnology: Pharmaceutical Preparations,1156699,-1.058%
MDXH,$0.5659,29067182.00,Health Care,Medical Specialities,1011858,-5.683%
MEDP,$454.25,12973238728.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,190629,-0.968%
MEGL,$1.22,6178141.00,Finance,Finance: Consumer Services,67754,0.412%
MEHA,$0.0719,3073229.00,Health Care," Medicinal Chemicals and Botanical Products ",11589132,-17.922%
MELI,$1607.80,81510929220.00,Consumer Discretionary,Business Services,446500,-1.65%
MENS,$2.02,153575887.00,Health Care,Biotechnology: Pharmaceutical Preparations,58905,-3.81%
MEOH,$57.62,4457728834.00,Industrials,Major Chemicals,414214,-5.105%
MERC,$0.84,56265305.00,Basic Materials,Paper,278341,-3.747%
MESH,$9.99,0.00,,,1,0.00%
MESHU,$10.07,0.00,,,100400,0.299%
MESHW,$0.29,0.00,,,3100,-3.01%
MESO,$13.95,1800669055.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),260752,-6.564%
META,$593.00,1505285019272.00,Technology,Computer Software: Programming Data Processing,30092988,-5.509%
METC,$15.65,1019986606.00,Energy,Coal Mining,1940287,-8.265%
METCB,$11.96,779491361.00,Energy,Coal Mining,37814,-4.473%
METCI,$25.17,0.00,,,1005,-0.553%
METCZ,$25.275,0.00,Energy,Coal Mining,2711,-0.138%
MEVO,$9.94,0.00,Finance,Blank Checks,400,0.00%
MEVOU,$10.10,0.00,Finance,Blank Checks,1100,0.00%
MFI,$8.65,434026370.00,Technology,EDP Services,3292,-3.889%
MFIC,$10.48,863265141.00,Finance,Finance/Investors Services,508442,-3.053%
MFICL,$25.25,2355916456.00,Finance,Finance/Investors Services,14525,0.00%
MFIN,$9.56,228005685.00,Finance,Finance: Consumer Services,59247,-0.727%
MGEE,$75.66,2780990889.00,Energy,Electric Utilities: Central,315911,2.437%
MGIH,$1.41,15862500.00,Consumer Discretionary,Publishing,10141,-0.704%
MGN,$0.1391,2260375.00,Consumer Staples,Farming/Seeds/Milling,770414,-5.374%
MGNI,$14.68,2102396244.00,Technology,Computer Software: Programming Data Processing,2436568,-1.211%
MGNX,$3.91,248531811.00,Health Care,Biotechnology: Pharmaceutical Preparations,560070,-8.00%
MGPI,$16.51,352839123.00,Consumer Staples,Beverages (Production/Distribution),122322,1.475%
MGRC,$108.88,2674285518.00,Consumer Discretionary,Diversified Commercial Services,146491,-0.421%
MGRT,$75.12,1032900000.00,Technology,EDP Services,13175,1.514%
MGRX,$0.357,6128770.00,Health Care,Misc Health and Biotechnology Services,363827,-8.297%
MGTX,$9.00,833485644.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),693712,-5.956%
MGX,$1.28,48187978.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),274578,-3.759%
MGYR,$17.05,110189529.00,Finance,Savings Institutions,4339,-1.019%
MIDD,$154.93,7005081865.00,Industrials,Industrial Machinery/Components,406395,-0.514%
MIMI,$2.78,7064675.00,Consumer Discretionary,Business Services,49376,-9.002%
MIND,$6.20,56352141.00,Industrials,Industrial Machinery/Components,149990,-9.489%
MIRA,$1.00,42022087.00,Health Care,Biotechnology: Pharmaceutical Preparations,190173,-5.66%
MIRM,$93.48,5700525100.00,Health Care,Biotechnology: Pharmaceutical Preparations,585326,1.07%
MIST,$1.23,153132515.00,Health Care,Biotechnology: Pharmaceutical Preparations,2424425,-4.651%
MITK,$14.89,672415291.00,Technology,Computer peripheral equipment,1482003,-6.47%
MKDW,$8.49,35644773.00,Technology,Consumer Electronics/Appliances,3802,-0.375%
MKDWW,$0.0132,55419.00,Technology,Consumer Electronics/Appliances,32816,24.528%
MKLY,$10.18,0.00,,,12,0.00%
MKLYR,$0.22,0.00,,,36333,7.369%
MKLYU,$10.3301,0.00,Finance,Blank Checks,470,0.585%
MKSI,$301.65,20374686513.00,Industrials,Industrial Machinery/Components,955722,-8.655%
MKTW,$16.505,257899769.00,Technology,Computer Software: Prepackaged Software,14254,-0.632%
MKTX,$116.93,4155628239.00,Finance,Investment Bankers/Brokers/Service,1108386,-3.059%
MKZR,$2.3307,4583088.00,Real Estate,Real Estate Investment Trusts,8126,0.461%
MLAA,$9.92,0.00,Finance,Blank Checks,19067,-0.101%
MLAAU,$10.40,0.00,Finance,Blank Checks,415,3.175%
MLAAW,$0.2118,0.00,Finance,Blank Checks,17547,-7.913%
MLAB,$103.89,573985082.00,Industrials,Industrial Machinery/Components,218145,-4.802%
MLAC,$7.97,0.00,Industrials,Auto Manufacturing,4948,-0.25%
MLACR,$0.2299,0.00,,,235084,-8.003%
MLACU,$14.00,0.00,Finance,Blank Checks,15065,11.111%
MLCI,$2.88,32223652.00,Finance,Investment Managers,8307,-2.041%
MLCIL,$22.9001,0.00,Finance,Investment Managers,1102,0.00%
MLCO,$5.70,2318714429.00,Consumer Discretionary,Hotels/Resorts,1009009,-2.062%
MLEC,$7.47,5424101.00,Finance,Blank Checks,23447,-7.09%
MLECW,$0.0194,14087.00,Finance,Blank Checks,58243,-10.185%
MLGO,$4.69,58331692.00,Technology,EDP Services,127155,-9.284%
MLKN,$14.78,1010578539.00,Consumer Discretionary,Office Equipment/Supplies/Services,915265,0.203%
MLTX,$17.90,1317715588.00,Health Care,Biotechnology: Pharmaceutical Preparations,538655,-4.38%
MLYS,$23.69,1954380013.00,Health Care,Biotechnology: Pharmaceutical Preparations,4183369,-5.429%
MMED,$14.23,3996068429.00,Health Care,Medical/Dental Instruments,457770,1.209%
MMLP,$2.62,102506677.00,Energy,Oil Refining/Marketing,37370,3.557%
MMSI,$64.48,3846545050.00,Health Care,Medical/Dental Instruments,710940,2.284%
MMTX,$10.08,0.00,Finance,Blank Checks,30,0.00%
MMYT,$44.09,4905560230.00,Consumer Discretionary,Transportation Services,362542,-2.391%
MNDO,$0.9509,19194074.00,Technology,EDP Services,54875,-2.95%
MNDR,$0.70,3732084.00,Technology,Computer Software: Prepackaged Software,85527,-2.899%
MNDY,$85.74,3983735134.00,Technology,Computer Software: Prepackaged Software,1694199,-1.798%
MNKD,$3.40,1050430564.00,Health Care,Biotechnology: Pharmaceutical Preparations,3245444,-3.409%
MNOV,$1.31,64479832.00,Health Care,Biotechnology: Pharmaceutical Preparations,5398,-0.758%
MNPR,$59.48,398460208.00,Health Care,Biotechnology: Pharmaceutical Preparations,193339,-0.218%
MNRO,$14.53,436267115.00,Consumer Discretionary,Automotive Aftermarket,1291653,-5.588%
MNSB,$23.87,169893245.00,Finance,Major Banks,38505,2.402%
MNSBP,$25.0005,177939509.00,Finance,Major Banks,4969,0.002%
MNST,$89.55,87580626251.00,Consumer Staples,Beverages (Production/Distribution),5676945,1.141%
MNTK,$1.66,236286291.00,Utilities,Natural Gas Distribution,153371,-2.353%
MNTS,$14.91,241771301.00,Industrials,Military/Government/Technical,8031720,-5.573%
MNTSW,$0.0421,682667.00,Industrials,Military/Government/Technical,459062,-13.196%
MNY,$1.339,59496079.00,Consumer Discretionary,Business Services,277059,3.00%
MNYWW,$0.0471,2092805.00,Consumer Discretionary,Business Services,36503,-0.842%
MOB,$5.89,74410555.00,Industrials,Aerospace,229670,-15.737%
MOBBW,$2.68,33857434.00,Industrials,Aerospace,3448,-15.19%
MOBI,$12.62,419602456.00,Health Care,Medical/Dental Instruments,89928,-8.815%
MOBX,$2.16,29025858.00,Technology,Semiconductors,2933679,-2.262%
MOBXW,$0.1063,1428448.00,Technology,Semiconductors,9484,-14.205%
MODD,$4.6399,25107320.00,Health Care,Medical/Dental Instruments,22092,-7.016%
MOLN,$4.0999,165484653.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2080,4.323%
MOMO,$5.61,828862920.00,Technology,Computer Software: Prepackaged Software,710319,-1.751%
MORN,$185.76,7064084624.00,Finance,Investment Managers,428777,1.006%
MOVE,$18.68,37005958.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,59977,-10.622%
MPAA,$10.59,203444003.00,Consumer Discretionary,Auto Parts:O.E.M.,43396,-0.75%
MPB,$32.86,832834794.00,Finance,Major Banks,142706,1.17%
MPLT,$28.01,1270132385.00,Health Care,Biotechnology: Pharmaceutical Preparations,478198,-6.944%
MPWR,$1481.05,72763986500.00,Technology,Semiconductors,1369024,-10.381%
MQ,$3.88,1645237614.00,Technology,Computer Software: Prepackaged Software,5837465,-3.722%
MRAM,$23.66,554769672.00,Technology,Semiconductors,2602320,-16.749%
MRBK,$18.89,224607351.00,Finance,Major Banks,130529,1.943%
MRCY,$111.27,6681016099.00,Technology,Electrical Products,908025,-5.559%
MRDN,$12.25,155201118.00,Technology,Computer Software: Prepackaged Software,31187,0.245%
MREO,$0.3132,48591604.00,Health Care,Biotechnology: Pharmaceutical Preparations,3541627,-1.509%
MRKR,$1.42,23675840.00,Health Care,Biotechnology: Pharmaceutical Preparations,53087,-3.401%
MRLN,$8.60,830106847.00,Technology,EDP Services,28534791,19.777%
MRM,$1.13,8929204.00,Consumer Discretionary,Other Consumer Services,46343,-5.042%
MRNA,$47.44,18823540127.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),6084119,-8.044%
MRNO,$0.3551,28139144.00,Consumer Discretionary,Hotels/Resorts,251167,-7.766%
MRNOW,$0.0347,2749728.00,Consumer Discretionary,Hotels/Resorts,50,0.00%
MRTN,$17.75,1448207146.00,Industrials,Trucking Freight/Courier Services,734798,-0.056%
MRVI,$5.02,1296115025.00,Health Care,Biotechnology: Pharmaceutical Preparations,2270188,0.601%
MRVL,$263.47,230483556000.00,Technology,Semiconductors,93976742,-16.737%
MRX,$55.11,4085460647.00,Finance,Investment Bankers/Brokers/Service,713163,1.156%
MSAI,$4.71,9511534.00,Technology,Electronic Components,264089,-12.939%
MSBI,$28.53,591421165.00,Finance,Major Banks,147816,0.035%
MSBIP,$25.40,526536895.00,Finance,Major Banks,553,-0.157%
MSEX,$53.37,993980439.00,Utilities,Water Supply,82896,1.89%
MSFT,$416.67,3095205888116.00,Technology,Computer Software: Prepackaged Software,34782444,-2.659%
MSGM,$4.18,17447550.00,Technology,Computer Software: Prepackaged Software,55007,2.956%
MSGY,$0.484,6776000.00,,,1583440,0.833%
MSLE,$5.62,117071288.00,Health Care,Biotechnology: Pharmaceutical Preparations,36870,-6.489%
MSS,$1.05,6178306.00,Consumer Staples,Food Chains,212855,-7.895%
MSTR,$120.44,42207941704.00,Technology,Computer Software: Prepackaged Software,41943649,-6.903%
MSW,$1.34,17386500.00,Consumer Discretionary,Engineering & Construction,592308,-8.219%
MTC,$3.50,348557339.00,Technology,Computer Software: Prepackaged Software,125335,-12.281%
MTCH,$34.42,8029033825.00,Technology,Computer Software: Programming Data Processing,2269435,-0.978%
MTEK,$1.19,11541365.00,Telecommunications,Telecommunications Equipment,387495,-13.139%
MTEKW,$0.2499,2423687.00,Telecommunications,Telecommunications Equipment,133,0.00%
MTEN,$1.07,5391581.00,Industrials,Building Products,23458,-3.604%
MTEX,$5.70,10999119.00,Health Care," Medicinal Chemicals and Botanical Products ",7299,1.064%
MTLS,$6.56,387480740.00,Technology,Computer Software: Prepackaged Software,515944,-2.235%
MTRX,$13.56,381495006.00,Consumer Discretionary,Engineering & Construction,224136,-4.909%
MTSI,$345.40,26352560340.00,Technology,Semiconductors,2967922,-9.756%
MTVA,$2.57,13272431.00,Health Care,Biotechnology: Pharmaceutical Preparations,15962472,4.898%
MU,$864.01,974373497405.00,Technology,Semiconductors,77251641,-13.252%
MUZE,$9.94,0.00,Finance,Blank Checks,5,0.00%
MUZEW,$0.285,0.00,Finance,Blank Checks,12,0.00%
MVBF,$27.86,357998242.00,Finance,Major Banks,46554,3.033%
MVIS,$0.3905,129495769.00,Technology,Industrial Machinery/Components,7498584,-9.207%
MVST,$1.25,416446730.00,Miscellaneous,Industrial Machinery/Components,4431823,-8.759%
MVSTW,$0.0105,3498153.00,Miscellaneous,Industrial Machinery/Components,5699,-13.223%
MWC,$5.32,313836982.00,Technology,EDP Services,155610,-8.904%
MWH,$32.81,6640597438.00,Industrials,Military/Government/Technical,1520979,-7.941%
MWYN,$0.84,16963635.00,Consumer Discretionary,Food Distributors,151612,-4.556%
MXCT,$1.14,122118706.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,900806,-7.317%
MXL,$80.92,7246059002.00,Technology,Semiconductors,4499252,-14.107%
MYFW,$29.18,283891286.00,Finance,Major Banks,83426,1.179%
MYGN,$4.57,431628320.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,1153309,-2.559%
MYPS,$0.61,78520436.00,Technology,Computer Software: Prepackaged Software,2328183,17.263%
MYPSW,$0.0015,193083.00,Technology,Computer Software: Prepackaged Software,48281,7.143%
MYRG,$445.66,6939387904.00,Industrials,Water Sewer Pipeline Comm & Power Line Construction,177512,-1.272%
MYSE,$1.54,7814467.00,Telecommunications,Telecommunications Equipment,87006,-4.938%
MYSZ,$0.5228,2518936.00,Technology,Computer Software: Prepackaged Software,49125,-4.599%
MYX,$9.90,0.00,Finance,Blank Checks,2530,0.202%
MZTI,$107.36,2944025920.00,Consumer Staples,Packaged Foods,302139,1.792%
NA,$2.12,49213871.00,Technology,Semiconductors,215042,6.00%
NAAS,$3.1314,37749656.00,Consumer Discretionary,Other Specialty Stores,13365,-1.174%
NAGE,$3.45,274772928.00,Health Care," Medicinal Chemicals and Botanical Products ",771527,-1.429%
NAII,$2.50,15688073.00,Health Care," Medicinal Chemicals and Botanical Products ",7442,-1.186%
