ticket,price
PMCB,$1.78
PMEC,$0.7134
PMN,$0.76
PMTS,$28.19
PMVP,$1.23
PN,$3.79
PNBK,$1.17
PNFP,$106.62
PNFPP,$24.76
PNRG,$188.34
PNTG,$22.21
POAI,$1.14
POCI,$4.70
PODC,$1.72
PODD,$251.81
POET,$3.59
POLA,$2.98
POLE,$10.115
POLEU,$10.18
POLEW,$0.16
PONY,$15.20
POOL,$364.31
POWI,$62.78
POWL,$162.86
POWW,$1.40
POWWP,$20.60
PPBI,$22.27
PPBT,$2.81
PPC,$54.62
PPIH,$13.93
PPSI,$3.19
PPTA,$8.86
PRAA,$19.89
PRAX,$38.50
PRCH,$6.595
PRCT,$59.33
PRDO,$25.30
PRE,$4.7492
PRENW,$0.013
PRFX,$3.06
PRGS,$57.23
PRLD,$0.736
PRME,$2.40
PROF,$6.86
PROK,$1.05
PROP,$7.13
PROV,$14.79
PRPH,$0.416
PRPL,$0.7398
PRPO,$6.925
PRQR,$1.91
PRSO,$0.8008
PRTA,$15.27
PRTC,$17.95
PRTG,$4.45
PRTH,$7.66
PRTS,$1.12
PRVA,$25.54
PRZO,$0.6857
PSEC,$4.38
PSHG,$1.535
PSIG,$0.4857
PSIX,$27.45
PSMT,$88.82
PSNL,$4.14
PSNY,$1.14
PSNYW,$0.205
PSTV,$1.57
PT,$0.988
PTC,$162.65
PTCT,$52.59
PTEN,$7.51
PTGX,$38.35
PTHL,$2.30
PTIX,$0.3222
PTIXW,$0.0059
PTLE,$1.26
PTLO,$13.93
PTMN,$17.01
PTON,$6.21
PTPI,$0.1039
PTVE,$17.87
PUBM,$9.77
PULM,$7.16
PVBC,$11.53
PVLA,$24.55
PWM,$0.5324
PWOD,$28.62
PWP,$20.27
PXLW,$0.672
PXS,$3.47
PXSAW,$0.0954
PYCR,$22.33
PYPD,$2.87
PYPL,$70.48
PYXS,$1.16
PZZA,$47.99
QCOM,$161.22
QCRH,$71.81
QDEL,$40.80
QETA,$10.67
QETAR,$1.58
QFIN,$40.52
QH,$1.46
QIPT,$2.58
QLGN,$3.12
QLYS,$127.34
QMCO,$11.76
QMMM,$1.47
QNCX,$1.51
QNRX,$0.3098
QNST,$18.31
QNTM,$4.62
QQQX,$25.15
QRHC,$4.44
QRVO,$76.80
QSG,$2.47
QSI,$1.29
QSIAW,$0.4379
QTRX,$7.40
QTTB,$2.22
QUBT,$5.03
QUIK,$6.19
QURE,$12.23
QVCGA,$0.283
QVCGB,$5.92
QVCGP,$32.06
RADX,$6.41
RAIL,$7.01
RAIN,$1.91
RAINW,$0.07
RAND,$22.0101
RANG,$10.01
RANGR,$0.16
RANGU,$10.22
RANI,$1.56
RAPP,$8.59
RAPT,$1.13
RARE,$38.62
RAVE,$2.87
RAY,$0.8686
RAYA,$1.20
RBB,$17.40
RBBN,$4.17
RBCAA,$66.31
RBKB,$10.30
RCAT,$5.39
RCEL,$8.30
RCKT,$8.77
RCKTW,$0.0778
RCKY,$19.66
RCMT,$18.66
RCON,$1.61
RDAC,$10.13
RDCM,$11.69
RDFN,$5.82
RDGT,$0.9008
RDHL,$3.1516
RDI,$1.40
RDIB,$7.80
RDNT,$50.31
RDUS,$13.71
RDVT,$35.95
RDWR,$22.10
RDZN,$1.02
RDZNW,$0.0533
REAL,$5.40
REAX,$4.52
REBN,$4.58
RECT,$4.32
REE,$5.96
REFI,$16.15
REFR,$1.34
REG,$73.96
REGCO,$22.60
REGCP,$23.65
REGN,$707.51
REKR,$1.16
RELI,$1.44
RELL,$12.73
RELY,$21.09
RENB,$0.8173
RENE,$11.79
RENEW,$0.06
RENT,$3.96
REPL,$11.51
RETO,$5.41
REVB,$3.49
REVBW,$0.017
REYN,$24.44
RFAI,$10.35
RFAIR,$0.07
RFIL,$4.03
RGC,$4.11
RGCO,$20.50
RGEN,$155.70
RGLD,$154.17
RGLS,$1.29
RGNX,$6.34
RGP,$7.28
RGS,$19.11
RGTI,$9.35
RGTIW,$2.90
RHLD,$40.14
RIBB,$9.97
RIBBR,$0.17
RIBBU,$10.16
RICK,$46.66
RIGL,$20.52
RILY,$4.72
RILYG,$13.06
RILYK,$22.31
RILYL,$5.28
RILYN,$13.61
RILYP,$4.84
RILYT,$10.82
RILYZ,$10.25
RIME,$2.14
RIOT,$8.37
RITR,$2.99
RIVN,$11.17
RKDA,$3.399
RKLB,$18.80
RLAY,$3.46
RLMD,$0.2865
RLYB,$0.744
RMBI,$11.80
RMBL,$4.15
RMBS,$54.88
RMCF,$1.56
RMCO,$1.005
RMCOW,$0.017
RMNI,$3.68
RMR,$18.81
RMSG,$1.7213
RMSGW,$0.0306
RMTI,$1.62
RNA,$30.29
RNAC,$18.40
RNAZ,$1.57
RNTX,$1.99
RNW,$6.09
RNXT,$0.957
ROAD,$69.41
ROCK,$66.48
ROIV,$10.64
ROKU,$76.67
ROMA,$0.752
ROOT,$133.88
ROP,$588.38
ROST,$135.96
RPAY,$5.87
RPD,$29.25
RPID,$2.39
RPRX,$33.01
RPTX,$1.185
RR,$1.56
RRBI,$53.98
RRGB,$4.52
RRR,$47.01
RSLS,$0.905
RSSS,$3.10
RSVR,$7.51
RSVRW,$0.81
RTC,$0.4188
RUM,$8.38
RUMBW,$2.93
RUN,$7.16
RUSHA,$55.40
RUSHB,$55.19
RVMD,$39.21
RVMDW,$0.0734
RVPH,$1.15
RVPHW,$0.0991
RVSB,$5.24
RVSN,$0.499
RVSNW,$0.1352
RVYL,$0.8659
RWAY,$11.33
RWAYL,$24.98
RWAYZ,$25.13
RXRX,$6.59
RXST,$25.10
RXT,$2.19
RYAAY,$48.34
RYTM,$50.79
RZLT,$3.85
RZLV,$1.45
RZLVW,$0.385
SABR,$3.89
SABS,$1.62
SABSW,$0.0255
SAFT,$76.34
SAG,$0.7766
SAGE,$7.50
SAGT,$3.60
SAIA,$375.92
SAIC,$111.25
SAIH,$0.481
SAIL,$22.05
SAMG,$17.19
SANA,$2.58
SANG,$4.80
SANM,$76.28
SANW,$8.40
SASR,$29.82
SATL,$2.925
SATLW,$0.486
SATS,$28.14
SAVA,$2.81
SBAC,$223.73
SBC,$3.28
SBCF,$26.28
SBCWW,$0.2042
SBET,$0.4052
SBFG,$20.19
SBFM,$2.39
SBFMW,$0.16
SBGI,$14.40
SBLK,$16.07
SBRA,$16.86
SBT,$4.62
SBUX,$106.48
SCHL,$21.43
SCKT,$1.113
SCLX,$0.3466
SCLXW,$0.11
SCNI,$3.4694
SCNX,$1.58
SCOR,$6.10
SCPH,$2.93
SCSC,$36.72
SCVL,$23.01
SCWO,$0.364
SCYX,$0.9677
SDA,$5.05
SDAWW,$0.20
SDGR,$21.02
SDIG,$3.10
SDOT,$3.20
SDST,$0.6926
SDSTW,$0.0799
SEAT,$3.98
SEATW,$0.225
SEDG,$16.85
SEED,$1.99
SEER,$1.96
SEIC,$75.77
SELF,$5.1447
SELX,$1.26
SENEA,$90.03
SENEB,$83.75
SEPN,$6.43
SERA,$4.32
SERV,$7.43
SEVN,$12.55
SEZL,$233.65
SFBC,$49.7292
SFD,$19.30
SFHG,$0.666
SFIX,$4.24
SFM,$136.97
SFNC,$20.56
SFST,$33.49
SFWL,$1.01
SGA,$11.20
SGBX,$0.574
SGC,$13.81
SGD,$1.19
SGHT,$2.36
SGLY,$0.838
SGMA,$1.27
SGML,$11.74
SGMO,$1.04
SGMT,$3.68
SGRP,$1.44
SGRY,$24.05
SHBI,$13.97
SHC,$12.16
SHEN,$11.80
SHFS,$0.3243
SHFSW,$0.0268
SHIM,$1.71
SHIP,$7.09
SHLS,$2.82
SHLT,$2.40
SHMD,$2.54
SHMDW,$0.2251
SHOO,$28.89
SHOT,$0.548
SHOTW,$0.1822
SHPH,$0.4847
SHYF,$9.36
SIBN,$16.06
SIDU,$1.98
SIEB,$2.37
SIFY,$4.83
SIGA,$5.69
SIGI,$85.10
SIGIP,$18.36
SILC,$15.30
SILO,$1.30
SIMA,$10.15
SIMAU,$10.16
SIMAW,$0.1478
SIMO,$52.76
SINT,$3.31
SION,$16.27
SIRI,$25.23
SISI,$0.954
SITM,$174.84
SJ,$0.8501
SJW,$55.47
SKBL,$8.67
SKGR,$11.6589
SKGRU,$11.89
SKGRW,$0.46
SKIN,$1.30
SKK,$0.7724
SKWD,$48.03
SKYE,$2.63
SKYQ,$0.76
SKYT,$8.24
SKYW,$88.07
SKYX,$1.28
SLAB,$138.68
SLDB,$5.42
SLDP,$1.15
SLDPW,$0.1826
SLE,$0.3714
SLGL,$0.5701
SLM,$29.46
SLMBP,$74.10
SLN,$4.85
SLNG,$5.00
SLNH,$1.03
SLNHP,$4.74
SLNO,$44.78
SLP,$28.23
SLRC,$17.82
SLRN,$2.65
SLRX,$1.05
SLS,$1.19
SLXN,$1.33
SLXNW,$0.062
SMBC,$54.97
SMCI,$38.24
SMID,$34.77
SMLR,$37.19
SMMT,$18.99
SMSI,$1.21
SMTC,$33.50
SMTI,$33.01
SMTK,$2.19
SMX,$2.33
SMXT,$1.23
SMXWW,$0.02
SNAL,$1.54
SNBR,$7.57
SNCR,$8.35
SNCRL,$24.8699
SNCY,$14.69
SND,$2.16
SNDK,$51.00
SNDL,$1.56
SNDX,$13.42
SNES,$3.01
SNEX,$114.96
SNFCA,$12.46
SNGX,$2.366
SNOA,$1.99
SNPS,$450.88
SNPX,$2.896
SNRE,$44.37
SNSE,$0.4495
SNT,$3.45
SNTG,$1.91
SNTI,$3.52
SNWV,$29.00
SNY,$59.25
SNYR,$3.63
SOBR,$0.656
SOFI,$12.59
SOGP,$2.23
SOHO,$0.819
SOHOB,$17.29
SOHON,$16.7598
SOHOO,$16.25
SOHU,$14.21
SOND,$2.35
SONDW,$0.0119
SONM,$2.14
SONN,$1.49
SONO,$12.88
SOPA,$1.14
SOPH,$3.24
SOTK,$3.735
SOUN,$9.74
SOUNW,$4.30
SOWG,$2.29
SPAI,$3.27
SPCB,$7.07
SPFI,$33.79
SPGC,$0.1766
SPHA,$9.99
SPHAR,$0.2825
SPHAU,$10.16
SPHL,$4.01
SPKL,$10.7576
SPKLW,$0.1351
SPNS,$28.15
SPOK,$16.59
SPPL,$0.49
SPRB,$0.3532
SPRC,$0.3196
SPRO,$0.779
SPRY,$10.85
SPSC,$128.22
SPT,$24.53
SPTN,$20.26
SPWH,$1.37
SQFT,$0.64
SQFTP,$14.79
SQFTW,$0.0381
SRAD,$20.28
SRBK,$11.74
SRCE,$62.73
SRDX,$29.37
SRM,$0.378
SRPT,$103.03
SRRK,$36.00
SRTS,$4.60
SRZN,$11.9308
SRZNW,$0.0498
SSBI,$8.729
SSBK,$32.09
SSKN,$2.56
SSNC,$85.86
SSP,$1.50
SSRM,$9.91
SSSS,$5.45
SSTI,$16.22
SSYS,$9.83
STAA,$18.34
STAI,$1.84
STAK,$4.15
STBA,$39.00
STBX,$0.39
STEC,$1.75
STEP,$52.26
STFS,$0.94
STGW,$6.23
STHO,$9.12
STI,$0.1381
STIM,$5.07
STKH,$1.21
STKL,$6.01
STKS,$2.98
STLD,$125.03
STNE,$9.71
STOK,$8.01
STRA,$83.33
STRK,$92.40
STRL,$118.00
STRM,$3.189
STRO,$1.50
STRR,$2.26
STRRP,$8.98
STRS,$18.48
STRT,$45.21
STSS,$0.2967
STSSW,$0.028
STTK,$1.23
STX,$88.00
SUGP,$0.799
SUNE,$0.3985
SUNS,$11.10
SUPN,$32.07
SURG,$1.37
SUUN,$3.69
SVC,$2.90
SVCCU,$10.12
SVCO,$4.83
SVII,$11.43
SVIIR,$0.085
SVIIW,$0.0701
SVRA,$2.60
SVRE,$5.09
SVREW,$0.0299
SWAG,$1.0201
SWAGW,$0.0137
SWBI,$9.815
SWIM,$7.33
SWIN,$1.45
SWKH,$16.58
SWKHL,$25.08
SWKS,$72.61
SWTX,$49.55
SWVL,$4.91
SWVLW,$0.0176
SXTC,$4.3129
SXTP,$1.56
SXTPW,$0.0247
SY,$0.9031
SYBT,$69.30
SYBX,$1.315
SYM,$23.29
SYNA,$67.16
SYPR,$1.57
SYRA,$0.393
SYRE,$19.49
SYRS,$0.0819
SYT,$1.955
SYTA,$2.34
SYTAW,$0.0575
TACT,$3.93
TAIT,$2.545
TALK,$2.91
TALKW,$0.1499
TANH,$3.03
TAOP,$0.2823
TARA,$4.02
TARS,$46.47
TASK,$13.15
TATT,$26.13
TAVI,$10.04
TAVIR,$0.15
TAVIU,$10.19
TAYD,$32.69
TBBK,$51.58
TBCH,$15.48
TBH,$4.4002
TBLA,$2.84
TBLAW,$0.2028
TBLD,$17.61
TBMC,$11.25
TBMCR,$0.23
TBNK,$8.39
TBPH,$9.53
TBRG,$28.305
TC,$0.84
TCBI,$74.01
TCBIO,$20.11
TCBK,$41.75
TCBP,$1.78
TCBPW,$0.0102
TCBS,$16.20
TCBX,$33.46
TCMD,$14.19
TCOM,$63.83
TCPC,$8.32
TCRT,$1.62
TCRX,$1.98
TCTM,$0.3379
TCX,$20.27
TDAC,$10.06
TDACU,$10.14
TDACW,$0.18
TDTH,$0.64
TDUP,$2.36
TEAM,$238.86
TECH,$64.37
TECTP,$10.3801
TECX,$23.18
TELA,$2.42
TELO,$4.35
TEM,$49.10
TENB,$36.50
TENX,$6.19
TER,$108.54
TERN,$3.49
TFIN,$62.40
TFINP,$22.962
TFSL,$12.64
TGL,$0.135
TGTX,$38.44
TH,$5.85
THAR,$1.52
THCH,$3.18
THFF,$49.15
THRD,$3.50
THRM,$32.66
THRY,$16.69
THTX,$1.52
TIGO,$28.53
TIGR,$7.36
TIL,$18.31
TILE,$18.26
TIPT,$23.12
TIRX,$1.65
TITN,$15.44
TIVC,$3.72
TKLF,$3.3307
TKNO,$6.09
TLF,$3.08
TLN,$176.24
TLPH,$0.55
TLRY,$0.6937
TLS,$2.87
TLSA,$1.69
TLSI,$5.36
TLSIW,$1.62
TLX,$18.40
TMC,$1.82
TMCI,$8.57
TMCWW,$0.2199
TMDX,$67.46
TMUS,$265.24
TNDM,$17.96
TNFA,$0.37
TNGX,$2.01
TNMG,$1.91
TNON,$1.30
TNONW,$0.0199
TNXP,$13.02
TNYA,$0.455
TOI,$0.716
TOIIW,$0.025
TOMZ,$0.83
TOP,$1.235
TORO,$2.54
TOUR,$1.15
TOWN,$34.84
TOYO,$2.81
TPCS,$2.82
TPG,$49.08
TPGXL,$25.68
TPIC,$1.03
TPST,$0.8358
TRAW,$2.83
TRDA,$10.77
TREE,$48.62
TRI,$177.66
TRIB,$0.6913
TRIN,$16.13
TRINI,$25.50
TRINZ,$25.49
TRIP,$14.17
TRMB,$69.06
TRMD,$19.055
TRMK,$34.54
TRML,$14.38
TRNR,$2.11
TRNS,$74.84
TROO,$1.03
TROW,$100.66
TRS,$24.25
TRSG,$1.89
TRST,$31.05
TRUE,$2.11
TRUG,$0.3895
TRUP,$32.97
TRVG,$3.96
TRVI,$4.30
TSAT,$17.81
TSBK,$30.24
TSBX,$0.3731
TSCO,$56.89
TSEM,$39.30
TSHA,$1.75
TSLA,$262.67
TSSI,$9.50
TSVT,$2.66
TTAN,$88.43
TTD,$64.91
TTEC,$3.54
TTEK,$30.02
TTGT,$14.51
TTMI,$22.96
TTNP,$3.41
TTSH,$6.92
TTWO,$204.33
TURB,$2.3799
TURN,$3.79
TUSK,$1.97
TVGN,$1.14
TVGNW,$0.0669
TVTX,$18.09
TW,$133.23
TWFG,$30.01
TWG,$0.1826
TWIN,$8.21
TWNP,$7.72
TWST,$39.43
TXG,$11.70
TXMD,$0.87
TXN,$190.52
TXRH,$179.03
TYGO,$0.8864
TYRA,$10.94
TZOO,$15.50
TZUP,$3.35
UAL,$82.88
UBCP,$13.65
UBFO,$9.23
UBSI,$35.08
UBX,$1.68
UBXG,$2.89
UCAR,$2.79
UCL,$1.27
UCTT,$25.32
UDMY,$9.17
UEIC,$7.35
UFCS,$27.96
UFG,$3.93
UFPI,$109.13
UFPT,$220.64
UG,$9.99
UGRO,$0.821
UHG,$3.87
UHGWW,$0.72
UK,$1.11
ULBI,$6.06
ULCC,$6.64
ULH,$27.97
ULTA,$355.43
ULY,$0.57
UMBF,$103.07
UMBFP,$25.21
UNB,$29.00
UNCY,$0.5641
UNIT,$5.32
UNTY,$42.81
UOKA,$0.1681
UONE,$1.38
UONEK,$0.66
UPB,$8.94
UPBD,$25.81
UPC,$0.134
UPLD,$2.82
UPST,$53.69
UPWK,$14.17
UPXI,$2.74
URBN,$53.56
URGN,$9.82
UROY,$1.73
USAU,$8.76
USCB,$18.32
USEA,$1.74
USEG,$1.49
USGO,$9.17
USGOW,$1.34
USIO,$1.43
USLM,$90.27
UTHR,$315.91
UTMD,$58.72
UTSI,$2.43
UVSP,$28.83
UXIN,$4.21
VABK,$35.89
VACH,$10.18
VACHU,$10.20
VACHW,$0.1481
VALN,$7.07
VALU,$41.49
VANI,$1.08
VBFC,$79.35
VBNK,$10.52
VBTX,$24.39
VC,$87.68
VCEL,$49.56
VCIC,$10.13
VCICU,$10.24
VCICW,$0.19
VCIG,$0.7351
VCSA,$5.10
VCTR,$58.49
VCYT,$32.02
VECO,$21.14
VEEA,$1.77
VEEAW,$0.075
VEEE,$0.4034
VEON,$44.91
VERA,$28.82
VERB,$5.07
VERI,$2.49
VERO,$3.0343
VERU,$0.5133
VERV,$6.71
VERX,$32.50
VFF,$0.6929
VFS,$3.42
VFSWW,$0.267
VGAS,$3.78
VGASW,$0.3455
VIASP,$24.00
VIAV,$10.94
VICR,$59.55
VIGL,$2.50
VINC,$0.8365
VINP,$9.90
VIOT,$1.54
VIR,$7.96
VIRC,$10.51
VIRT,$36.61
VITL,$33.12
VIVK,$0.714
VKTX,$29.10
VLCN,$0.8214
VLGEA,$33.00
VLY,$8.98
VLYPN,$25.485
VLYPO,$25.35
VLYPP,$25.00
VMAR,$0.659
VMCA,$11.76
VMCAU,$11.37
VMCAW,$0.036
VMD,$7.50
VMEO,$5.64
VNDA,$4.85
VNET,$11.47
VNOM,$41.36
VOD,$9.42
VOR,$1.00
VOXR,$2.42
VOXX,$7.45
VRA,$3.19
VRAR,$1.33
VRAX,$1.40
VRCA,$0.608
VRDN,$15.94
VREX,$12.81
VRM,$26.36
VRME,$0.7298
VRMEW,$0.085
VRNA,$64.65
VRNS,$40.74
VRNT,$22.21
VRPX,$0.1935
VRRM,$21.12
VRSK,$300.48
VRSN,$240.47
VRTX,$488.29
VS,$2.22
VSAT,$9.73
VSEC,$116.32
VSEE,$1.26
VSEEW,$0.0452
VSME,$1.01
VSSYW,$0.06
VSTA,$3.21
VSTE,$0.514
VSTEW,$0.0397
VSTM,$7.00
VTGN,$2.76
VTRS,$9.65
VTSI,$5.59
VTVT,$15.3905
VTYX,$1.49
VUZI,$2.76
VVOS,$3.69
VVPR,$0.7598
VXRT,$0.4698
VYGR,$4.26
VYNE,$2.19
WABC,$50.79
WAFD,$28.81
WAFDP,$16.58
WAFU,$2.03
WAI,$0.235
WALD,$3.29
WALDW,$0.168
WASH,$30.09
WATT,$0.31
WAVE,$7.23
WAY,$37.42
WB,$10.92
WBA,$11.39
WBD,$11.07
WBTN,$9.37
WCT,$2.80
WDAY,$252.38
WDC,$41.70
WDFC,$245.51
WEN,$15.53
WERN,$32.20
WEST,$7.22
WETH,$1.46
WETO,$3.65
WEYS,$31.63
WFCF,$11.1634
WFRD,$56.11
WGRX,$2.87
WGS,$98.01
WGSWW,$0.285
WHF,$10.035
WHFCL,$25.23
WHLR,$1.43
WHLRD,$31.20
WHLRL,$166.08
WHLRP,$4.271
WILC,$16.28
WIMI,$0.7305
WINA,$324.35
WING,$227.12
WINT,$1.90
WINV,$12.90
WINVW,$0.0184
WIX,$186.56
WKEY,$4.99
WKHS,$0.3478
WKSP,$0.5951
WLAC,$9.99
WLACU,$10.06
WLACW,$0.20
WLDN,$41.80
WLDS,$0.68
WLDSW,$0.46
WLFC,$183.05
WLGS,$3.80
WMG,$34.39
WMPN,$11.37
WNEB,$9.30
WNW,$0.16
WOK,$0.6883
WOOF,$2.58
WORX,$0.924
WPRT,$3.83
WRAP,$2.11
WRD,$16.39
WRLD,$126.07
WSBC,$32.63
WSBCP,$25.11
WSBF,$13.82
WSC,$28.07
WSFS,$52.46
WTBA,$21.13
WTFC,$112.86
WTFCM,$25.20
WTFCP,$25.26
WTO,$0.2342
WTW,$330.89
WULF,$3.60
WVE,$9.40
WVVI,$6.05
WVVIP,$3.25
WW,$0.5647
WWD,$176.35
WYHG,$9.89
WYNN,$88.72
XAIR,$0.2649
XBIO,$3.765
XBIT,$3.25
XBP,$1.20
XBPEW,$0.0385
XCH,$1.22
XCUR,$11.60
XEL,$68.00
XELB,$0.2851
XENE,$36.50
XERS,$4.24
XFOR,$0.3518
XGN,$3.23
XHG,$0.9123
XHLD,$0.57
XLO,$0.9085
XMTR,$24.63
XNCR,$13.87
XNET,$4.50
XOMA,$21.82
XOMAO,$25.435
XOMAP,$25.6652
XOS,$4.29
XOSWW,$0.0113
XP,$15.43
XPEL,$30.80
XPON,$0.95
XRAY,$16.32
XRTX,$0.97
XRX,$6.36
XTIA,$3.08
XTKG,$0.7015
XTLB,$1.25
XWEL,$1.04
XXII,$2.08
XYLO,$4.9999
YAAS,$1.83
YGMZ,$0.829
YHC,$1.96
YHGJ,$0.6112
YHNA,$10.15
YHNAR,$0.1301
YHNAU,$10.23
YI,$8.66
YIBO,$1.46
YJ,$1.82
YMAB,$5.16
YORW,$34.48
YOSH,$13.97
YOTA,$11.37
YOTAR,$0.1328
YQ,$1.96
YSXT,$2.65
YTRA,$0.865
YXT,$1.00
YY,$48.84
YYAI,$0.8222
YYGH,$1.72
Z,$75.56
ZAPP,$0.83
ZAPPW,$0.0099
ZBAI,$1.0706
ZBAO,$1.31
ZBIO,$7.45
ZBRA,$292.69
ZCAR,$0.3497
ZCARW,$0.0117
ZCMD,$1.20
ZD,$40.85
ZENA,$2.94
ZENV,$1.74
ZEO,$1.60
ZEUS,$32.30
ZG,$73.85
ZI,$11.51
ZIMV,$12.55
ZION,$50.15
ZIONP,$23.6274
ZJK,$5.28
ZJYL,$0.804
ZKIN,$1.41
ZLAB,$36.42
ZM,$75.98
ZNTL,$1.82
ZOOZ,$1.86
ZS,$208.76
ZSPC,$10.57
ZTEK,$0.9799
ZUMZ,$14.10
ZURA,$1.26
ZVRA,$8.10
ZVSA,$0.98
ZYBT,$4.35
ZYME,$12.00
ZYXI,$7.35
