ticket,price
PRQR,$1.69
PRSO,$0.73
PRTA,$13.74
PRTC,$17.44
PRTG,$4.2115
PRTH,$7.72
PRTS,$1.03
PRVA,$23.75
PRZO,$0.7382
PSEC,$4.29
PSHG,$1.5398
PSIG,$0.4648
PSIX,$30.49
PSMT,$83.53
PSNL,$3.63
PSNY,$1.14
PSNYW,$0.19
PSTV,$0.6788
PT,$0.9799
PTC,$155.80
PTCT,$54.50
PTEN,$7.91
PTGX,$54.78
PTHL,$4.18
PTIX,$0.2639
PTLE,$1.31
PTLO,$12.32
PTMN,$15.79
PTON,$7.05
PTPI,$0.0844
PTVE,$17.88
PUBM,$9.48
PULM,$8.46
PVBC,$11.52
PVLA,$27.465
PWM,$0.5299
PWOD,$28.19
PWP,$19.48
PXLW,$0.646
PXS,$3.28
PYCR,$22.37
PYPD,$2.9751
PYPL,$68.95
PYXS,$1.11
PZZA,$43.36
QCOM,$156.58
QCRH,$73.72
QDEL,$36.12
QFIN,$43.19
QH,$1.50
QIPT,$2.36
QLGN,$3.06
QLYS,$126.39
QMCO,$15.34
QMMM,$1.41
QNCX,$1.44
QNRX,$0.3043
QNST,$17.76
QNTM,$4.89
QQQX,$24.20
QRHC,$2.97
QRVO,$71.39
QSG,$2.76
QSI,$1.36
QSIAW,$0.4899
QTRX,$7.06
QTTB,$2.00
QUBT,$7.09
QUIK,$5.97
QURE,$14.20
QVCGA,$0.216
QVCGB,$5.02
QVCGP,$28.66
RADX,$5.80
RAIL,$6.58
RAIN,$1.9725
RAINW,$0.075
RAND,$22.50
RANG,$10.02
RANGR,$0.2076
RANGU,$10.1899
RANI,$1.51
RAPP,$10.51
RAPT,$1.14
RARE,$39.34
RAVE,$2.844
RAY,$1.22
RAYA,$1.22
RBB,$16.95
RBBN,$3.95
RBCAA,$64.81
RBKB,$10.44
RCAT,$5.66
RCEL,$8.55
RCKT,$8.76
RCKTW,$0.0672
RCKY,$18.45
RCMT,$16.14
RCON,$1.5041
RDACR,$0.16
RDCM,$11.82
RDFN,$10.70
RDGT,$1.00
RDHL,$2.56
RDI,$1.3201
RDIB,$7.44
RDNT,$46.54
RDUS,$27.81
RDVT,$37.28
RDWR,$21.19
RDZN,$0.9625
REAL,$5.61
REAX,$4.44
REBN,$4.19
RECT,$3.69
REE,$6.43
REFI,$15.31
REFR,$1.29
REG,$71.07
REGCO,$22.44
REGCP,$23.71
REGN,$666.87
REKR,$1.09
RELI,$1.28
RELIW,$0.0184
RELL,$12.485
RELY,$19.90
RENB,$0.8052
RENE,$11.81
RENEW,$0.06
RENT,$4.31
REPL,$11.655
RETO,$4.32
REVB,$3.40
REVBW,$0.0168
REYN,$23.41
RFAI,$10.36
RFAIR,$0.07
RFIL,$3.89
RGC,$12.62
RGCO,$21.12
RGEN,$150.62
RGLD,$154.20
RGLS,$1.48
RGNX,$6.72
RGP,$6.89
RGS,$18.29
RGTI,$11.22
RGTIW,$4.205
RHLD,$32.07
RIBB,$9.97
RIBBR,$0.15
RIBBU,$10.17
RICK,$45.40
RIGL,$20.13
RILY,$4.21
RILYG,$12.06
RILYK,$22.20
RILYL,$4.31
RILYN,$13.20
RILYP,$4.40
RILYT,$10.18
RILYZ,$9.65
RIME,$2.51
RIOT,$7.82
RITR,$3.29
RIVN,$10.75
RKDA,$3.23
RKLB,$18.81
RLAY,$3.66
RLMD,$0.2927
RLYB,$0.632
RMBI,$12.34
RMBL,$3.54
RMBS,$54.43
RMCF,$1.50
RMCO,$0.9464
RMNI,$4.03
RMR,$17.25
RMSG,$1.7199
RMSGW,$0.03
RMTI,$1.70
RNA,$31.11
RNAC,$15.80
RNAZ,$0.7778
RNTX,$2.00
RNW,$6.11
RNWWW,$0.13
RNXT,$0.9858
ROAD,$71.58
ROCK,$65.43
ROIV,$10.66
ROKU,$67.78
ROMA,$0.7775
ROOT,$151.73
ROP,$569.29
ROST,$124.21
RPAY,$5.67
RPD,$27.99
RPID,$2.46
RPRX,$32.77
RPTX,$1.10
RR,$1.69
RRBI,$53.75
RRGB,$4.52
RRR,$45.04
RSLS,$0.6355
RSSS,$2.97
RSVR,$7.44
RSVRW,$0.9192
RTC,$0.2958
RUM,$8.03
RUMBW,$2.75
RUN,$6.50
RUSHA,$53.60
RUSHB,$54.09
RVMD,$39.12
RVMDW,$0.10
RVPH,$1.11
RVPHW,$0.0604
RVSB,$5.19
RVSN,$0.5096
RVSNW,$0.1011
RVYL,$0.9622
RWAY,$10.97
RWAYL,$25.04
RWAYZ,$25.1749
RXRX,$6.35
RXST,$25.84
RXT,$2.10
RYAAY,$47.30
RYTM,$50.97
RZLT,$3.60
RZLV,$1.87
RZLVW,$0.3488
SABR,$3.33
SABS,$1.61
SABSW,$0.0253
SAFT,$78.14
SAG,$0.6498
SAGE,$7.72
SAGT,$3.40
SAIA,$353.64
SAIC,$104.43
SAIH,$0.3886
SAIHW,$0.0829
SAIL,$18.70
SAMG,$16.86
SANA,$2.93
SANG,$4.525
SANM,$75.63
SANW,$7.11
SASR,$29.12
SATL,$3.575
SATLW,$0.4976
SATS,$26.14
SAVA,$2.79
SBAC,$218.23
SBC,$3.26
SBCF,$25.95
SBCWW,$0.2195
SBET,$0.3562
SBFG,$19.40
SBFM,$1.93
SBFMW,$0.2092
SBGI,$14.85
SBLK,$16.60
SBRA,$17.30
SBT,$4.83
SBUX,$98.11
SCHL,$19.42
SCKT,$1.16
SCLX,$0.2982
SCLXW,$0.1088
SCNI,$3.345
SCNX,$1.49
SCOR,$6.00
SCPH,$3.03
SCSC,$36.09
SCVL,$21.85
SCWO,$0.3504
SCYX,$0.932
SDA,$4.66
SDAWW,$0.1732
SDGR,$22.90
SDOT,$3.04
SDST,$0.62
SDSTW,$0.0725
SEAT,$2.86
SEATW,$0.1825
SEDG,$16.12
SEED,$1.897
SEER,$1.95
SEIC,$73.98
SELF,$5.15
SELX,$1.355
SENEA,$84.64
SENEB,$88.0749
SEPN,$6.30
SERA,$4.07
SERV,$7.66
SEVN,$12.765
SEZL,$232.51
SFBC,$51.19
SFD,$19.02
SFHG,$0.6731
SFIX,$3.83
SFM,$136.75
SFNC,$20.39
SFST,$32.73
SFWL,$1.01
SGA,$12.12
SGBX,$0.4891
SGC,$11.67
SGD,$1.23
SGHT,$2.72
SGLY,$0.76
SGMA,$1.04
SGML,$11.45
SGMO,$0.9812
SGMT,$3.74
SGRP,$1.3225
SGRY,$23.60
SHBI,$13.58
SHC,$11.59
SHEN,$12.28
SHFS,$0.2857
SHFSW,$0.0251
SHIM,$1.67
SHIP,$7.31
SHLS,$3.26
SHLT,$2.40
SHMD,$2.83
SHMDW,$0.2355
SHOO,$25.30
SHOT,$0.493
SHOTW,$0.1689
SHPH,$0.37
SHYF,$9.19
SIBN,$14.75
SIDU,$1.97
SIEB,$2.37
SIFY,$4.78
SIGA,$5.58
SIGI,$87.80
SIGIP,$18.462
SILC,$15.10
SILO,$1.38
SIMA,$10.17
SIMAU,$10.23
SIMAW,$0.13
SIMO,$53.02
SINT,$3.42
SION,$14.98
SIRI,$22.67
SISI,$0.7699
SITM,$167.03
SJ,$1.00
SJW,$54.09
SKBL,$11.00
SKGR,$11.69
SKGRW,$0.55
SKIN,$1.32
SKK,$0.87
SKWD,$49.78
SKYE,$2.50
SKYQ,$0.71
SKYT,$8.15
SKYW,$87.33
SKYX,$1.14
SLAB,$124.25
SLDB,$5.09
SLDP,$1.13
SLDPW,$0.1805
SLE,$0.35
SLGL,$0.5561
SLM,$29.26
SLMBP,$74.9899
SLN,$3.91
SLNG,$5.19
SLNH,$0.97
SLNHP,$5.495
SLNO,$49.34
SLP,$26.08
SLRC,$16.72
SLRN,$2.75
SLRX,$0.97
SLS,$1.14
SLXN,$1.31
SLXNW,$0.0632
SMBC,$53.70
SMCI,$42.17
SMID,$33.64
SMPL,$34.53
SMSI,$0.7455
SMTC,$39.60
SMTI,$32.39
SMTK,$2.12
SMX,$2.39
SMXT,$1.21
SMXWW,$0.0251
SNAL,$1.44
SNBR,$7.35
SNCR,$10.89
SNCRL,$25.08
SNCY,$13.12
SND,$2.315
SNDK,$54.82
SNDL,$1.51
SNDX,$12.95
SNES,$2.19
SNEX,$110.90
SNFCA,$12.18
SNGX,$2.30
SNOA,$3.53
SNPS,$446.23
SNPX,$2.72
SNRE,$45.96
SNSE,$0.451
SNT,$3.45
SNTG,$1.897
SNTI,$3.49
SNWV,$28.75
SNY,$57.75
SNYR,$3.55
SOBR,$0.6354
SOFI,$12.09
SOGP,$2.29
SOHO,$0.7901
SOHOB,$16.6972
SOHON,$17.2001
SOHOO,$16.5508
SOHU,$13.88
SOND,$2.40
SONDW,$0.0094
SONM,$2.1922
SONN,$1.3649
SONO,$11.42
SOPA,$1.17
SOPH,$3.22
SOTK,$3.63
SOUN,$10.34
SOUNW,$4.17
SOWG,$2.46
SPAI,$3.24
SPCB,$7.41
SPFI,$32.95
SPHL,$0.6001
SPKL,$10.75
SPKLW,$0.1295
SPNS,$27.66
SPOK,$15.79
SPPL,$0.4665
SPRB,$0.3351
SPRC,$0.375
SPRO,$0.7824
SPRY,$11.87
SPSC,$129.43
SPT,$23.97
SPTN,$20.07
SPWH,$1.11
SQFT,$0.611
SQFTP,$15.2801
SQFTW,$0.0345
SRAD,$20.08
SRBK,$11.42
SRCE,$61.09
SRDX,$28.30
SRM,$0.394
SRPT,$97.19
SRRK,$34.60
SRTS,$4.65
SRZN,$11.59
SRZNW,$0.0493
SSBI,$8.5701
SSBK,$32.06
SSKN,$2.78
SSNC,$81.41
SSP,$2.64
SSRM,$10.72
SSSS,$5.93
SSSSL,$24.60
SSTI,$15.18
SSYS,$9.87
STAA,$17.05
STAI,$1.90
STAK,$3.75
STBA,$38.38
STBX,$0.2667
STEC,$1.51
STEP,$53.67
STFS,$0.94
STGW,$5.99
STHO,$7.98
STI,$0.1452
STIM,$4.52
STKH,$1.17
STKL,$5.40
STKS,$2.67
STLD,$127.14
STNE,$9.72
STOK,$8.60
STRA,$79.90
STRK,$88.34
STRL,$121.37
STRM,$3.07
STRO,$0.8101
STRR,$2.19
STRRP,$9.41
STRS,$18.07
STRT,$43.35
STSS,$0.3391
STSSW,$0.0282
STTK,$1.19
STX,$87.90
SUGP,$0.7206
SUNE,$0.525
SUNS,$11.04
SUPN,$31.26
SURG,$1.18
SUUN,$4.67
SVC,$2.46
SVCCU,$10.11
SVCO,$5.07
SVII,$11.50
SVIIR,$0.08
SVIIW,$0.1111
SVRA,$2.61
SVRE,$5.20
SVREW,$0.0289
SWAG,$0.93
SWAGW,$0.0145
SWBI,$10.04
SWIM,$7.29
SWIN,$1.54
SWKH,$16.165
SWKHL,$24.7805
SWKS,$69.40
SWTX,$51.14
SWVL,$4.6608
SWVLW,$0.0142
SXTC,$2.82
SXTP,$1.89
SXTPW,$0.0252
SY,$0.895
SYBT,$68.54
SYBX,$1.26
SYM,$21.65
SYNA,$62.82
SYPR,$1.61
SYRA,$0.3401
SYRE,$18.04
SYRS,$0.0924
SYT,$2.00
SYTA,$2.00
SYTAW,$0.0697
TACT,$3.72
TAIT,$2.49
TALK,$2.85
TALKW,$0.1099
TANH,$2.895
TAOP,$0.2995
TARA,$4.31
TARS,$48.09
TASK,$13.67
TATT,$25.79
TAVI,$10.04
TAVIU,$10.24
TAYD,$31.39
TBBK,$51.84
TBCH,$13.56
TBH,$4.855
TBLA,$2.95
TBLAW,$0.18
TBLD,$17.56
TBMCR,$0.2572
TBNK,$8.36
TBPH,$9.23
TBRG,$26.92
TC,$0.77
TCBI,$74.65
TCBIO,$20.59
TCBK,$41.255
TCBP,$1.73
TCBS,$16.2501
TCBX,$32.375
TCMD,$13.16
TCOM,$62.03
TCPC,$8.08
TCRT,$1.4301
TCRX,$1.74
TCTM,$0.3577
TCX,$17.20
TDAC,$10.05
TDACW,$0.1355
TDTH,$0.98
TDUP,$2.30
TEAM,$218.44
TECH,$62.16
TECTP,$10.58
TECX,$25.63
TELA,$2.35
TELO,$4.58
TEM,$47.17
TENB,$36.06
TENX,$6.41
TER,$86.74
TERN,$3.18
TFIN,$61.09
TFINP,$21.60
TFSL,$12.31
TGL,$0.1232
TGTX,$40.84
TH,$5.695
THAR,$1.45
THCH,$3.34
THFF,$49.84
THRD,$3.43
THRM,$30.39
THRY,$15.32
THTX,$1.575
TIGO,$30.38
TIGR,$7.65
TIL,$19.88
TILE,$19.22
TIPT,$22.57
TIRX,$1.52
TITN,$14.49
TIVC,$3.29
TKLF,$3.40
TKNO,$5.58
TLF,$2.98
TLN,$204.93
TLPH,$0.56
TLRY,$0.6099
TLS,$2.67
TLSA,$1.57
TLSI,$5.26
TLX,$17.30
TMC,$1.85
TMCI,$7.95
TMCWW,$0.2099
TMDX,$68.53
TMUS,$255.98
TNDM,$19.17
TNFA,$0.368
TNGX,$1.95
TNMG,$1.225
TNON,$0.9857
TNONW,$0.017
TNXP,$15.00
TNYA,$0.6989
TOI,$0.653
TOIIW,$0.0234
TOMZ,$0.83
TOP,$1.192
TORO,$2.33
TOUR,$1.08
TOWN,$34.53
TOYO,$2.97
TPCS,$2.85
TPG,$47.59
TPGXL,$25.62
TPIC,$1.07
TPST,$0.8396
TRAW,$2.74
TRDA,$10.81
TREE,$49.26
TRI,$172.17
TRIB,$0.6851
TRIN,$15.83
TRINI,$25.09
TRINZ,$25.09
TRIP,$13.84
TRMB,$69.39
TRMD,$18.28
TRMK,$34.11
TRML,$18.80
TRNR,$1.26
TRNS,$72.575
TROO,$1.08
TROW,$93.04
TRS,$24.15
TRSG,$1.63
TRST,$30.38
TRUE,$1.88
TRUG,$0.40
TRUP,$35.26
TRVG,$4.12
TRVI,$6.75
TSAT,$25.35
TSBK,$30.115
TSBX,$0.3718
TSCO,$51.83
TSEM,$38.97
TSHA,$1.72
TSLA,$249.98
TSSI,$9.65
TSVT,$4.95
TTAN,$93.00
TTD,$53.94
TTEC,$3.43
TTEK,$29.12
TTGT,$13.18
TTMI,$21.83
TTNP,$3.63
TTSH,$6.04
TTWO,$204.57
TURB,$2.286
TURN,$3.68
TUSK,$2.25
TVGN,$1.17
TVGNW,$0.0645
TVTX,$19.73
TW,$135.80
TWFG,$29.05
TWG,$0.1603
TWIN,$7.795
TWNP,$7.15
TWST,$39.96
TXG,$10.34
TXMD,$0.7252
TXN,$176.42
TXRH,$172.49
TYGO,$0.918
TYRA,$11.50
TZOO,$14.48
TZUP,$3.70
UAL,$73.67
UBCP,$13.18
UBFO,$9.18
UBSI,$34.56
UBX,$1.77
UBXG,$3.90
UCAR,$2.64
UCL,$1.25
UCTT,$25.25
UDMY,$8.20
UEIC,$6.90
UFCS,$29.13
UFG,$4.78
UFPI,$106.55
UFPT,$210.695
UG,$9.9823
UGRO,$0.7558
UHG,$3.36
UK,$1.12
UKOMW,$0.009
ULBI,$5.515
ULCC,$5.95
ULH,$26.12
ULTA,$357.48
ULY,$0.2911
UMBF,$101.42
UMBFP,$25.25
UNB,$28.31
UNCY,$0.585
UNIT,$4.95
UNTY,$42.445
UOKA,$0.1611
UONE,$1.39
UONEK,$0.62
UPB,$9.61
UPBD,$24.56
UPC,$0.103
UPLD,$3.10
UPST,$48.54
UPWK,$12.60
UPXI,$2.52
URBN,$48.81
URGN,$11.07
UROY,$1.80
USAR,$18.55
USARW,$1.375
USAU,$8.99
USCB,$18.24
USEA,$1.86
USEG,$1.36
USGO,$9.78
USGOW,$1.28
USIO,$1.47
USLM,$93.22
UTHR,$307.24
UTMD,$57.30
UTSI,$2.40
UVSP,$28.27
UXIN,$4.19
VABK,$35.76
VACH,$10.16
VACHU,$10.23
VACHW,$0.14
VALN,$6.791
VALU,$39.60
VANI,$1.09
VBFC,$80.15
VBNK,$10.31
VBTX,$24.45
VC,$80.61
VCEL,$45.38
VCIC,$10.14
VCICU,$10.32
VCICW,$0.1882
VCIG,$0.758
VCSA,$5.23
VCTR,$57.97
VCYT,$31.51
VECO,$21.48
VEEA,$1.72
VEEAW,$0.075
VEEE,$0.3998
VEON,$42.04
VERA,$27.99
VERB,$4.98
VERI,$2.61
VERO,$2.65
VERU,$0.4844
VERV,$5.97
VERX,$33.59
VFF,$0.689
VFS,$3.28
VFSWW,$0.25
VGAS,$3.93
VGASW,$0.28
VIASP,$24.0392
VIAV,$10.94
VICR,$53.66
VIGL,$2.02
VINC,$0.8228
VINP,$9.63
VIOT,$1.88
VIR,$7.15
VIRC,$9.94
VIRT,$35.71
VITL,$30.94
VIVK,$0.90
VKTX,$30.89
VLCN,$0.879
VLGEA,$33.04
VLY,$8.80
VLYPN,$25.05
VLYPO,$25.00
VLYPP,$24.8001
VMAR,$0.632
VMD,$7.57
VMEO,$5.43
VNDA,$4.98
VNET,$11.65
VNOM,$43.30
VOD,$9.55
VOR,$0.8955
VOXR,$2.58
VOXX,$7.48
VRA,$2.46
VRAR,$1.20
VRAX,$1.37
VRCA,$0.5373
VRDN,$15.92
VREX,$12.50
VRM,$25.3184
VRME,$0.7804
VRMEW,$0.05
VRNA,$61.39
VRNS,$40.01
VRNT,$21.75
VRPX,$0.1665
VRRM,$20.66
VRSK,$288.58
VRSN,$238.35
VRTX,$504.77
VS,$2.19
VSAT,$9.85
VSEC,$113.89
VSEE,$1.27
VSME,$0.90
VSSYW,$0.0648
VSTA,$3.36
VSTE,$0.5091
VSTEW,$0.0404
VSTM,$6.96
VTGN,$2.70
VTRS,$9.10
VTSI,$5.13
VTVT,$14.85
VTYX,$1.41
VUZI,$2.36
VVOS,$3.30
VVPR,$0.6886
VXRT,$0.5391
VYGR,$3.90
VYNE,$1.85
WABC,$51.47
WAFD,$28.24
WAFDP,$16.545
WAFU,$1.47
WAI,$0.228
WALD,$3.21
WASH,$30.85
WATT,$0.335
WAVE,$8.04
WAY,$36.47
WB,$10.555
WBA,$11.23
WBD,$10.19
WBTN,$8.50
WCT,$0.55
WDAY,$244.17
WDC,$44.53
WDFC,$238.58
WEN,$15.35
WERN,$29.91
WEST,$6.88
WETH,$1.35
WETO,$3.90
WEYS,$29.50
WFCF,$11.575
WFRD,$53.11
WGRX,$2.90
WGS,$98.47
WGSWW,$0.25
WHF,$9.91
WHFCL,$25.24
WHLR,$1.15
WHLRD,$30.61
WHLRL,$182.40
WHLRP,$3.9801
WILC,$17.55
WIMI,$0.77
WINA,$313.51
WING,$213.20
WINT,$2.05
WINV,$12.01
WINVR,$0.105
WIX,$172.59
WKEY,$4.87
WKHS,$0.2082
WKSP,$0.3656
WLAC,$10.00
WLACU,$10.1001
WLACW,$0.221
WLDN,$40.36
WLDS,$0.451
WLDSW,$0.3734
WLFC,$175.91
WLGS,$4.08
WMG,$32.91
WMPN,$10.77
WNEB,$8.96
WNW,$0.1494
WOK,$0.64
WOOF,$2.39
WORX,$0.7759
WPRT,$3.52
WRAP,$2.26
WRD,$18.40
WRLD,$121.47
WSBC,$31.76
WSBCP,$25.20
WSBF,$13.84
WSC,$29.95
WSFS,$52.00
WTBA,$20.47
WTFC,$110.85
WTFCM,$25.2115
WTFCP,$25.30
WTO,$0.1893
WTW,$324.61
WULF,$3.26
WVE,$10.22
WVVI,$6.1369
WVVIP,$3.39
WW,$0.508
WWD,$180.53
WYHG,$9.21
WYNN,$86.18
XAGE,$0.2474
XAIR,$0.2686
XBIO,$3.50
XBIT,$3.31
XBP,$1.11
XBPEW,$0.0399
XCH,$1.36
XCUR,$12.83
XEL,$69.75
XELB,$0.2812
XENE,$35.32
XERS,$4.82
XFOR,$0.3401
XGN,$3.56
XHG,$0.8493
XHLD,$0.4639
XLO,$0.8002
XMTR,$24.80
XNCR,$12.76
XNET,$4.59
XOMA,$20.435
XOMAO,$25.41
XOMAP,$25.60
XOS,$3.83
XOSWW,$0.0122
XP,$14.67
XPEL,$32.45
XPON,$0.92
XRAY,$15.56
XRTX,$1.0101
XRX,$5.79
XTIA,$2.85
XTKG,$0.7096
XTLB,$1.28
XWEL,$0.99
XXII,$1.72
XYLO,$5.04
YAAS,$2.56
YGMZ,$0.98
YHC,$1.89
YHGJ,$1.00
YHNAR,$0.1301
YI,$8.70
YIBO,$1.56
YJ,$1.98
YMAB,$4.67
YORW,$34.66
YOSH,$20.19
YOTAR,$0.1877
YOTAW,$0.05
YQ,$1.98
YSXT,$2.80
YTRA,$0.8629
YXT,$0.99
YY,$47.68
YYAI,$0.707
YYGH,$1.6827
Z,$70.58
ZAPP,$0.8101
ZAPPW,$0.0099
ZBAI,$1.12
ZBAO,$1.357
ZBIO,$8.25
ZBRA,$278.97
ZCAR,$0.3167
ZCARW,$0.014
ZCMD,$1.201
ZD,$40.25
ZENA,$3.49
ZENV,$1.56
ZEO,$1.60
ZEOWW,$0.0848
ZEUS,$32.85
ZG,$68.50
ZI,$10.45
ZIMV,$12.04
ZION,$48.63
ZIONP,$23.7393
ZJK,$4.91
ZJYL,$0.8517
ZKIN,$1.30
ZLAB,$38.20
ZM,$74.20
ZNTL,$1.77
ZOOZ,$1.80
ZOOZW,$0.0407
ZS,$197.81
ZSPC,$9.68
ZTEK,$0.9201
ZUMZ,$13.82
ZURA,$1.28
ZVRA,$8.31
ZVSA,$0.7899
ZYBT,$4.50
ZYME,$12.25
ZYXI,$2.97
