ticket,price
PSNY,$1.08
PSNYW,$0.1924
PSTV,$1.38
PT,$1.02
PTC,$159.90
PTCT,$56.63
PTEN,$8.41
PTGX,$53.05
PTHL,$4.02
PTIX,$0.2558
PTLE,$1.39
PTLO,$12.36
PTMN,$15.68
PTON,$6.52
PTPI,$0.076
PTVE,$17.91
PUBM,$9.73
PULM,$7.60
PVBC,$11.64
PVLA,$27.43
PWM,$0.52
PWOD,$28.41
PWP,$19.52
PXLW,$0.7375
PXS,$3.30
PXSAW,$0.0354
PYCR,$22.38
PYPD,$2.8501
PYPL,$69.67
PYXS,$1.12
PZZA,$45.45
QCOM,$157.95
QCRH,$72.68
QDEL,$35.16
QETA,$10.75
QFIN,$46.02
QH,$1.5062
QIPT,$2.305
QLGN,$3.14
QLYS,$128.86
QMCO,$16.45
QMMM,$1.32
QNCX,$1.37
QNRX,$0.29
QNST,$18.26
QNTM,$6.75
QQQX,$24.06
QRHC,$2.94
QRVO,$72.36
QSEAU,$10.06
QSG,$2.62
QSI,$1.41
QSIAW,$0.4495
QTRX,$7.24
QTTB,$2.08
QUBT,$7.39
QUIK,$5.68
QURE,$13.93
QVCGA,$0.1712
QVCGB,$6.13
QVCGP,$28.24
RADX,$5.82
RAIL,$6.43
RAIN,$2.10
RAINW,$0.103
RAND,$19.45
RANG,$10.02
RANGU,$10.23
RANI,$1.50
RAPP,$10.12
RAPT,$1.20
RARE,$38.89
RAVE,$2.77
RAY,$1.07
RAYA,$1.21
RBB,$17.07
RBBN,$4.01
RBCAA,$64.90
RBKB,$10.41
RCAT,$5.23
RCEL,$9.28
RCKT,$8.32
RCKTW,$0.0459
RCKY,$18.12
RCMT,$15.37
RCON,$1.64
RDAC,$10.20
RDCM,$12.34
RDFN,$11.19
RDGT,$0.8926
RDHL,$2.80
RDI,$1.47
RDIB,$9.31
RDNT,$49.71
RDUS,$28.99
RDVT,$38.59
RDWR,$22.62
RDZN,$1.12
RDZNW,$0.067
REAL,$6.30
REAX,$4.41
REBN,$4.74
RECT,$3.83
REE,$4.00
REFI,$15.40
REFR,$1.25
REG,$72.04
REGCO,$22.95
REGCP,$23.85
REGN,$662.62
REKR,$1.01
RELI,$1.35
RELL,$12.46
RELY,$20.58
RENB,$0.6917
RENE,$11.83
RENT,$6.55
REPL,$11.60
RETO,$5.00
REVB,$2.91
REVBW,$0.0128
REYN,$23.64
RFAI,$10.40
RFAIR,$0.07
RFIL,$4.665
RGC,$45.00
RGCO,$20.68
RGEN,$139.34
RGLD,$155.29
RGLS,$1.36
RGNX,$8.36
RGP,$6.85
RGS,$18.21
RGTI,$8.99
RGTIW,$2.99
RHLD,$35.23
RIBB,$9.97
RIBBR,$0.17
RIBBU,$10.17
RICK,$45.59
RIGL,$20.37
RILY,$4.27
RILYG,$12.51
RILYK,$21.4501
RILYL,$4.18
RILYN,$13.47
RILYP,$3.90
RILYT,$10.05
RILYZ,$9.95
RIME,$2.30
RIOT,$7.76
RITR,$3.30
RIVN,$10.88
RKDA,$3.30
RKLB,$18.53
RLAY,$3.25
RLMD,$0.3025
RLYB,$0.70
RMBI,$12.86
RMBL,$3.46
RMBS,$56.82
RMCF,$1.25
RMCO,$1.0397
RMCOW,$0.0159
RMNI,$3.995
RMR,$17.05
RMSG,$2.12
RMSGW,$0.0331
RMTI,$1.40
RNA,$30.83
RNAC,$15.93
RNAZ,$0.77
RNTX,$1.93
RNW,$6.24
RNWWW,$0.15
RNXT,$0.9918
ROAD,$76.16
ROCK,$64.145
ROIV,$10.97
ROKU,$73.82
ROMA,$0.7604
ROOT,$152.64
ROP,$575.45
ROST,$124.60
RPAY,$5.78
RPD,$28.35
RPID,$2.45
RPRX,$33.50
RPTX,$1.12
RR,$2.14
RRBI,$52.07
RRGB,$4.33
RRR,$44.93
RSLS,$0.696
RSSS,$2.85
RSVR,$7.49
RSVRW,$0.9192
RTC,$0.2999
RUM,$7.74
RUMBW,$2.53
RUN,$6.71
RUSHA,$54.02
RUSHB,$55.94
RVMD,$38.49
RVMDW,$0.068
RVPH,$1.10
RVPHW,$0.06
RVSB,$5.39
RVSN,$0.4797
RVSNW,$0.1023
RVYL,$1.15
RWAY,$10.70
RWAYL,$25.015
RWAYZ,$25.18
RXRX,$6.48
RXST,$24.90
RXT,$1.87
RYAAY,$46.86
RYTM,$54.23
RZLT,$3.09
RZLV,$1.52
RZLVW,$0.30
SABR,$3.43
SABS,$1.59
SABSW,$0.0251
SAFT,$77.13
SAG,$1.17
SAGE,$8.01
SAGT,$3.05
SAIA,$352.28
SAIC,$105.98
SAIH,$5.86
SAIHW,$0.1086
SAIL,$19.88
SAMG,$16.65
SANA,$2.26
SANG,$4.63
SANM,$78.32
SANW,$7.67
SASR,$29.05
SATL,$4.00
SATLW,$0.50
SATS,$26.50
SAVA,$2.76
SBAC,$220.97
SBC,$3.70
SBCF,$26.08
SBCWW,$0.201
SBET,$0.311
SBFG,$20.78
SBFM,$2.23
SBFMW,$0.18
SBGI,$16.76
SBLK,$17.15
SBRA,$17.33
SBT,$4.87
SBUX,$99.28
SCHL,$18.80
SCKT,$1.15
SCLX,$0.2803
SCLXW,$0.095
SCNI,$3.40
SCNX,$1.69
SCOR,$7.26
SCPH,$3.01
SCSC,$36.65
SCVL,$22.44
SCWO,$0.3401
SCYX,$1.04
SDA,$4.42
SDAWW,$0.20
SDGR,$22.28
SDOT,$2.965
SDST,$0.6698
SDSTW,$0.09
SEAT,$3.01
SEATW,$0.20
SEDG,$17.12
SEED,$1.85
SEER,$1.90
SEIC,$76.01
SELF,$5.15
SELX,$1.30
SENEA,$86.74
SENEB,$85.79
SEPN,$6.15
SERA,$3.93
SERV,$6.93
SEVN,$12.75
SEZL,$231.96
SFBC,$50.81
SFD,$19.65
SFHG,$0.7801
SFIX,$3.52
SFM,$139.77
SFNC,$20.50
SFST,$33.67
SFWL,$1.01
SGA,$12.57
SGBX,$0.4624
SGC,$10.83
SGD,$1.36
SGHT,$2.94
SGLY,$0.6901
SGMA,$1.20
SGML,$11.63
SGMO,$0.8391
SGMT,$4.05
SGRP,$1.36
SGRY,$24.39
SHBI,$13.88
SHC,$11.97
SHEN,$12.45
SHFS,$0.2627
SHFSW,$0.0285
SHIM,$1.67
SHIP,$7.26
SHLS,$3.31
SHLT,$2.60
SHMD,$2.97
SHMDW,$0.2849
SHOO,$26.00
SHOT,$0.472
SHOTW,$0.1629
SHPH,$0.4056
SHYF,$9.49
SIBN,$14.96
SIDU,$1.67
SIEB,$2.64
SIFY,$4.49
SIGA,$5.64
SIGI,$89.10
SIGIP,$18.60
SILC,$14.78
SILO,$1.37
SIMA,$10.18
SIMAW,$0.13
SIMO,$55.92
SINT,$2.88
SION,$13.88
SIRI,$23.04
SISI,$1.08
SITM,$177.25
SJ,$0.9415
SJW,$52.14
SKBL,$10.75
SKGR,$11.73
SKGRU,$12.29
SKGRW,$0.5509
SKIN,$1.31
SKK,$0.9089
SKWD,$49.85
SKYE,$1.89
SKYQ,$0.7263
SKYT,$7.87
SKYW,$90.39
SKYX,$1.32
SLAB,$124.79
SLDB,$4.70
SLDP,$1.10
SLDPW,$0.20
SLE,$0.3463
SLGL,$0.577
SLM,$29.87
SLMBP,$75.0836
SLN,$3.70
SLNG,$5.06
SLNH,$1.00
SLNHP,$5.68
SLNO,$48.40
SLP,$24.68
SLRC,$17.00
SLRN,$2.77
SLRX,$0.8959
SLS,$1.21
SLXN,$1.11
SLXNW,$0.065
SMBC,$53.63
SMCI,$39.10
SMID,$32.99
SMLR,$35.49
SMMT,$19.83
SMPL,$33.32
SMSI,$0.799
SMTC,$40.64
SMTI,$33.94
SMTK,$3.02
SMX,$2.53
SMXT,$1.185
SMXWW,$0.0398
SNAL,$1.61
SNBR,$7.31
SNCR,$12.17
SNCRL,$25.00
SNCY,$12.91
SND,$2.45
SNDK,$56.21
SNDL,$1.57
SNDX,$14.10
SNES,$2.22
SNEX,$118.00
SNFCA,$12.88
SNGX,$2.38
SNOA,$3.62
SNPS,$449.99
SNPX,$2.6328
SNRE,$47.11
SNSE,$0.46
SNT,$3.47
SNTG,$1.84
SNTI,$3.51
SNWV,$32.00
SNY,$57.79
SNYR,$3.12
SOBR,$0.5569
SOFI,$12.64
SOGP,$2.264
SOHO,$0.7979
SOHOB,$16.90
SOHON,$17.04
SOHOO,$16.60
SOHU,$13.875
SOND,$2.27
SONDW,$0.01
SONM,$2.19
SONN,$1.43
SONO,$11.70
SOPA,$1.17
SOPH,$3.00
SOTK,$3.58
SOUN,$9.59
SOUNW,$4.24
SOWG,$2.75
SPAI,$2.93
SPCB,$7.32
SPFI,$32.92
SPHL,$0.655
SPKL,$10.751
SPNS,$27.06
SPOK,$15.91
SPPL,$0.5241
SPRB,$0.336
SPRC,$0.339
SPRO,$0.7776
SPRY,$14.31
SPSC,$128.28
SPT,$25.09
SPTN,$20.11
SPWH,$0.962
SQFT,$0.60
SQFTP,$14.89
SQFTW,$0.0341
SRAD,$22.30
SRBK,$11.60
SRCE,$61.67
SRDX,$29.98
SRM,$0.401
SRPT,$73.45
SRRK,$33.64
SRTS,$4.74
SRZN,$11.787
SRZNW,$0.027
SSBI,$9.27
SSBK,$32.30
SSKN,$2.66
SSNC,$82.34
SSP,$3.02
SSRM,$11.11
SSSS,$5.88
SSSSL,$24.6731
SSTI,$18.54
SSYS,$10.46
STAA,$17.92
STAI,$2.88
STAK,$3.43
STBA,$37.24
STBX,$0.2166
STEC,$1.4301
STEP,$55.20
STFS,$0.94
STGW,$6.10
STHO,$8.18
STI,$0.1485
STIM,$4.94
STKH,$1.32
STKL,$5.37
STKS,$2.69
STLD,$126.64
STNE,$11.18
STOK,$8.33
STRA,$82.03
STRK,$83.00
STRL,$125.93
STRM,$3.15
STRO,$0.796
STRR,$2.2838
STRRP,$8.90
STRS,$18.21
STRT,$43.54
STSS,$0.2561
STSSW,$0.0242
STTK,$1.16
STX,$88.38
SUGP,$0.83
SUNE,$0.449
SUNS,$11.37
SUPN,$32.32
SURG,$1.35
SUUN,$4.45
SVC,$2.94
SVCO,$5.17
SVII,$11.53
SVIIR,$0.0899
SVIIW,$0.09
SVRA,$2.86
SVRE,$4.5137
SWAG,$1.00
SWAGW,$0.0144
SWBI,$9.52
SWIM,$6.28
SWIN,$1.85
SWKH,$17.50
SWKHL,$25.04
SWKS,$68.39
SWTX,$51.08
SWVL,$4.49
SWVLW,$0.0155
SXTC,$2.77
SXTP,$1.98
SXTPW,$0.0263
SY,$0.9702
SYBT,$68.80
SYBX,$1.30
SYM,$21.65
SYNA,$64.74
SYPR,$1.61
SYRA,$0.3244
SYRE,$18.15
SYT,$2.04
SYTA,$2.075
SYTAW,$0.0642
TACT,$3.89
TAIT,$2.5516
TALK,$2.77
TALKW,$0.1009
TANH,$2.555
TAOP,$0.2816
TARA,$4.62
TARS,$49.91
TASK,$13.54
TATT,$24.78
TAVI,$10.04
TAVIR,$0.1501
TAVIU,$10.1899
TAYD,$32.27
TBBK,$54.42
TBCH,$14.20
TBH,$5.78
TBLA,$2.98
TBLAW,$0.24
TBLD,$17.82
TBMC,$11.25
TBMCR,$0.268
TBNK,$8.19
TBPH,$9.36
TBRG,$28.00
TC,$0.755
TCBI,$75.61
TCBIO,$20.45
TCBK,$40.47
TCBP,$1.54
TCBPW,$0.0097
TCBS,$16.3775
TCBX,$33.95
TCMD,$13.69
TCOM,$64.53
TCPC,$7.72
TCRT,$1.46
TCRX,$1.61
TCTM,$0.3798
TCX,$17.10
TDAC,$10.06
TDACU,$10.14
TDACW,$0.1635
TDTH,$1.18
TDUP,$2.44
TEAM,$226.16
TECH,$60.34
TECTP,$10.56
TECX,$22.18
TELA,$2.34
TELO,$4.08
TEM,$48.04
TENB,$36.13
TENX,$6.43
TER,$88.18
TERN,$3.14
TFIN,$61.44
TFINP,$21.98
TFSL,$12.25
TGL,$0.1145
TGTX,$41.89
TH,$5.95
THAR,$1.55
THCH,$3.045
THFF,$50.05
THRD,$3.55
THRM,$30.37
THRY,$15.07
THTX,$1.62
TIGO,$31.13
TIGR,$8.86
TIL,$19.71
TILE,$19.76
TIPT,$23.51
TIRX,$1.38
TITN,$16.63
TIVC,$3.43
TKLF,$3.38
TKNO,$5.69
TLF,$3.00
TLN,$212.96
TLPH,$0.616
TLRY,$0.6485
TLS,$2.69
TLSA,$1.29
TLSI,$5.38
TLSIW,$1.33
TLX,$17.53
TMC,$1.77
TMCI,$8.22
TMCWW,$0.2261
TMDX,$68.84
TMUS,$257.03
TNDM,$20.65
TNFA,$0.3645
TNGX,$1.78
TNMG,$0.9768
TNON,$1.11
TNONW,$0.0197
TNXP,$18.19
TNYA,$0.6551
TOI,$0.96
TOIIW,$0.0231
TOMZ,$0.83
TOP,$1.25
TORO,$2.38
TOUR,$1.06
TOWN,$34.74
TOYO,$3.06
TPCS,$2.59
TPG,$50.49
TPGXL,$25.745
TPIC,$0.8867
TPST,$0.8101
TRAW,$2.88
TRDA,$10.41
TREE,$51.39
TRI,$170.09
TRIB,$0.675
TRIN,$16.15
TRINI,$25.24
TRINZ,$25.1899
TRIP,$14.98
TRMB,$70.68
TRMD,$19.21
TRMK,$33.95
TRML,$16.88
TRNR,$1.28
TRNS,$69.97
TROO,$0.8369
TROW,$93.04
TRS,$25.00
TRSG,$1.2442
TRST,$30.67
TRUE,$1.76
TRUG,$0.402
TRUP,$36.78
TRVG,$4.72
TRVI,$6.61
TSAT,$21.54
TSBK,$29.99
TSBX,$0.4198
TSCO,$51.84
TSEM,$38.65
TSHA,$1.70
TSLA,$236.26
TSSI,$9.10
TSVT,$4.95
TTAN,$94.12
TTD,$55.85
TTEC,$3.48
TTEK,$29.26
TTGT,$14.26
TTMI,$22.63
TTNP,$3.6498
TTSH,$6.51
TTWO,$209.63
TURB,$2.3115
TURN,$3.87
TUSK,$2.13
TVGN,$1.17
TVGNW,$0.0568
TVTX,$20.83
TW,$143.00
TWFG,$30.15
TWG,$0.1723
TWIN,$8.13
TWNP,$6.94
TWST,$42.05
TXG,$9.95
TXMD,$0.8405
TXN,$180.68
TXRH,$170.75
TYGO,$0.9246
TYRA,$10.94
TZOO,$13.81
TZUP,$3.95
UAL,$74.04
UBCP,$12.62
UBFO,$9.04
UBSI,$34.71
UBX,$1.70
UBXG,$3.8201
UCAR,$2.55
UCL,$1.25
UCTT,$24.68
UDMY,$8.51
UEIC,$6.60
UFCS,$29.04
UFG,$5.21
UFPI,$107.90
UFPT,$212.62
UG,$9.91
UGRO,$0.6476
UHG,$3.58
UHGWW,$0.7205
UK,$1.1534
UKOMW,$0.0077
ULBI,$5.51
ULCC,$5.52
ULH,$26.69
ULTA,$340.89
ULY,$4.83
UMBF,$102.67
UMBFP,$25.34
UNB,$31.40
UNCY,$0.649
UNIT,$4.99
UNTY,$41.61
UOKA,$0.1677
UONE,$1.4138
UONEK,$0.691
UPB,$8.05
UPBD,$24.63
UPC,$0.089
UPLD,$3.34
UPST,$49.70
UPWK,$13.45
UPXI,$2.53
URBN,$48.95
URGN,$12.02
UROY,$1.95
USAR,$12.00
USARW,$1.20
USAU,$11.50
USCB,$19.19
USEA,$1.59
USEG,$1.41
USGO,$10.17
USGOW,$1.50
USIO,$1.47
USLM,$94.34
UTHR,$313.60
UTMD,$57.41
UTSI,$2.40
UVSP,$28.72
UXIN,$4.11
VABK,$35.93
VACH,$10.20
VACHU,$10.30
VACHW,$0.15
VALN,$7.25
VALU,$37.14
VANI,$1.10
VBFC,$80.03
VBNK,$10.33
VBTX,$24.48
VC,$82.04
VCEL,$47.18
VCIC,$10.16
VCICU,$10.33
VCICW,$0.2231
VCIG,$0.83
VCSA,$5.40
VCTR,$60.25
VCYT,$31.84
VECO,$21.63
VEEA,$1.69
VEEE,$0.35
VEON,$45.035
VERA,$27.70
VERB,$5.12
VERI,$2.71
VERO,$2.675
VERU,$0.5048
VERV,$5.54
VERX,$36.16
VFF,$0.68
VFS,$3.32
VFSWW,$0.285
VGAS,$3.75
VGASW,$0.30
VIASP,$24.21
VIAV,$11.36
VICR,$52.96
VIGL,$1.84
VINC,$0.62
VINP,$10.33
VIOT,$1.93
VIR,$6.87
VIRC,$9.72
VIRT,$37.72
VITL,$29.52
VIVK,$0.94
VKTX,$28.35
VLCN,$0.953
VLGEA,$34.66
VLY,$8.81
VLYPN,$25.11
VLYPO,$24.95
VLYPP,$24.99
VMAR,$0.637
VMD,$7.36
VMEO,$5.52
VNDA,$4.92
VNET,$8.86
VNOM,$45.37
VOD,$9.70
VOR,$0.852
VOXR,$2.88
VOXX,$7.49
VRA,$2.44
VRAR,$1.23
VRAX,$1.27
VRCA,$0.6099
VRDN,$15.32
VREX,$12.86
VRM,$27.90
VRME,$0.87
VRMEW,$0.0402
VRNA,$66.27
VRNS,$41.54
VRNT,$21.89
VRPX,$0.0999
VRRM,$20.90
VRSK,$287.68
VRSN,$242.31
VRTX,$510.18
VS,$2.10
VSAT,$9.60
VSEC,$120.61
VSEE,$1.23
VSEEW,$0.04
VSME,$1.07
VSSYW,$0.0759
VSTA,$3.48
VSTE,$0.366
VSTEW,$0.039
VSTM,$6.82
VTGN,$2.77
VTRS,$9.44
VTSI,$5.22
VTVT,$17.605
VTYX,$1.33
VUZI,$2.30
VVOS,$3.51
VVPR,$0.8479
VXRT,$0.5677
VYGR,$3.88
VYNE,$1.68
WABC,$51.39
WAFD,$28.25
WAFDP,$16.55
WAFU,$1.60
WAI,$0.228
WALD,$3.13
WALDW,$0.131
WASH,$31.54
WATT,$0.314
WAVE,$7.28
WAY,$38.16
WB,$10.17
WBA,$11.12
WBD,$10.65
WBTN,$8.66
WCT,$0.2599
WDAY,$250.47
WDC,$44.51
WDFC,$235.94
WEN,$15.43
WERN,$29.25
WEST,$6.52
WETH,$1.37
WETO,$4.05
WEYS,$29.345
WFCF,$11.67
WFRD,$52.86
WGRX,$4.735
WGS,$96.71
WGSWW,$0.2051
WHF,$10.25
WHFCL,$25.24
WHLR,$1.13
WHLRD,$30.55
WHLRL,$182.40
WHLRP,$3.93
WHWK,$1.96
WILC,$16.3091
WIMI,$0.7273
WINA,$322.42
WING,$220.19
WINT,$2.18
WIX,$169.13
WKEY,$4.25
WKHS,$2.20
WKSP,$3.39
WLAC,$10.03
WLACU,$10.11
WLACW,$0.2278
WLDN,$43.06
WLDS,$1.88
WLDSW,$4.81
WLFC,$185.94
WLGS,$5.37
WMG,$32.48
WMPN,$10.82
WNEB,$9.10
WNW,$0.1425
WOK,$0.66
WOOF,$2.41
WORX,$0.723
WPRT,$3.85
WRAP,$2.01
WRD,$15.96
WRLD,$125.10
WSBC,$31.76
WSBCP,$25.17
WSBF,$13.73
WSC,$30.28
WSFS,$51.68
WTBA,$20.45
WTFC,$114.04
WTFCM,$25.255
WTFCP,$25.3303
WTO,$0.225
WTW,$334.51
WULF,$3.21
WVE,$9.67
WVVI,$6.05
WVVIP,$3.36
WW,$0.5974
WWD,$186.59
WYHG,$8.93
WYNN,$83.07
XAGE,$0.1901
XAIR,$0.2639
XBIO,$3.40
XBIT,$3.45
XBP,$1.22
XBPEW,$0.0253
XCH,$1.285
XCUR,$13.56
XEL,$70.09
XELB,$0.2921
XENE,$34.85
XERS,$5.43
XFOR,$0.3044
XGN,$3.69
XHG,$0.841
XHLD,$0.9974
XLO,$0.784
XMTR,$25.63
XNCR,$13.47
XNET,$5.07
XOMA,$21.06
XOMAO,$25.4699
XOMAP,$25.58
XOS,$3.71
XOSWW,$0.015
XP,$15.21
XPEL,$32.27
XPON,$1.02
XRAY,$15.60
XRTX,$1.03
XRX,$5.64
XTIA,$2.62
XTKG,$1.13
XTLB,$1.18
XWEL,$0.98
XXII,$1.85
XYLO,$5.106
YAAS,$2.32
YGMZ,$0.94
YHC,$2.27
YHGJ,$1.04
YHNA,$10.20
YHNAR,$0.17
YHNAU,$10.24
YI,$10.14
YIBO,$1.38
YJ,$1.87
YMAB,$4.92
YORW,$34.04
YOSH,$16.91
YOTA,$11.37
YOTAR,$0.1156
YOTAW,$0.05
YQ,$2.31
YSXT,$3.09
YTRA,$0.83
YXT,$1.00
YY,$41.23
YYAI,$0.751
YYGH,$1.656
Z,$70.94
ZAPP,$0.9658
ZAPPW,$0.0094
ZBAI,$1.06
ZBAO,$1.26
ZBIO,$8.52
ZBRA,$285.01
ZCAR,$0.2433
ZCARW,$0.0142
ZCMD,$1.29
ZD,$41.97
ZENA,$3.08
ZENV,$1.515
ZEO,$1.65
ZEOWW,$0.0848
ZEUS,$33.23
ZG,$69.27
ZI,$10.72
ZIMV,$11.60
ZION,$49.64
ZIONP,$23.58
ZJK,$4.47
ZJYL,$0.9271
ZKIN,$1.42
ZLAB,$37.33
ZM,$76.03
ZNTL,$1.82
ZOOZ,$1.66
ZS,$203.55
ZSPC,$10.10
ZTEK,$1.17
ZUMZ,$15.16
ZURA,$1.40
ZVRA,$8.01
ZVSA,$0.701
ZYBT,$4.03
ZYME,$12.93
ZYXI,$2.57
