ticket,price
PRPH,$0.346
PRPL,$0.6823
PRPO,$5.15
PRQR,$1.27
PRSO,$0.6085
PRTA,$11.32
PRTC,$19.06
PRTG,$6.03
PRTH,$6.75
PRTS,$0.9939
PRVA,$22.24
PRZO,$0.6599
PSEC,$4.05
PSHG,$1.56
PSIG,$0.441
PSIX,$22.06
PSMT,$86.75
PSNL,$3.30
PSNY,$1.02
PSNYW,$0.1672
PSTV,$0.7749
PT,$1.02
PTC,$149.53
PTCT,$46.73
PTEN,$6.93
PTGX,$46.50
PTHL,$3.40
PTIX,$0.418
PTIXW,$0.0045
PTLE,$1.2947
PTLO,$11.34
PTMN,$13.65
PTON,$5.40
PTPI,$0.0685
PUBM,$8.37
PULM,$5.96
PVBC,$11.42
PVLA,$24.43
PWM,$0.425
PWOD,$26.865
PWP,$16.98
PXLW,$0.60
PXS,$3.0307
PXSAW,$0.02
PYCR,$22.46
PYPD,$2.75
PYPL,$61.71
PYXS,$0.9355
PZZA,$41.01
QCOM,$139.42
QCRH,$65.99
QDEL,$32.49
QETA,$10.77
QETAR,$1.62
QFIN,$43.48
QH,$1.35
QIPT,$2.20
QLGN,$3.31
QLYS,$123.27
QMCO,$12.44
QMMM,$0.90
QNCX,$1.26
QNRX,$0.2601
QNST,$16.34
QNTM,$7.86
QQQX,$23.18
QRHC,$2.46
QRVO,$61.09
QSEAU,$10.11
QSG,$5.21
QSI,$1.16
QSIAW,$0.336
QTRX,$6.21
QTTB,$1.60
QUBT,$7.57
QUIK,$4.62
QURE,$9.75
QVCGA,$0.1694
QVCGB,$6.81
QVCGP,$24.165
RADX,$4.71
RAIL,$5.00
RAIN,$2.05
RAINW,$0.1135
RAND,$19.2891
RANG,$10.05
RANGR,$0.202
RANGU,$10.27
RANI,$1.30
RAPP,$8.52
RAPT,$1.11
RARE,$35.13
RAVE,$2.50
RAY,$1.97
RAYA,$1.30
RBB,$15.48
RBBN,$3.52
RBCAA,$60.50
RBKB,$9.71
RCAT,$6.79
RCEL,$7.51
RCKT,$5.56
RCKTW,$0.0411
RCKY,$15.90
RCMT,$16.15
RCON,$1.8884
RCT,$1.58
RDAC,$10.20
RDCM,$11.20
RDFN,$10.28
RDGT,$1.07
RDHL,$2.26
RDI,$1.27
RDIB,$7.70
RDNT,$49.51
RDUS,$29.12
RDVT,$36.95
RDWR,$20.99
RDZN,$1.16
RDZNW,$0.0653
REAL,$5.27
REAX,$4.12
REBN,$3.555
RECT,$4.20
REE,$2.60
REFI,$14.72
REFR,$1.14
REG,$72.09
REGCO,$21.88
REGCP,$22.97
REGN,$610.64
REKR,$0.78
RELI,$1.24
RELIW,$0.0184
RELL,$10.14
RELY,$20.13
RENB,$0.4701
RENE,$11.88
RENT,$4.55
REPL,$7.89
RETO,$3.70
REVB,$2.81
REVBW,$0.014
REYN,$24.14
RFAI,$10.40
RFIL,$4.65
RGC,$24.30
RGCO,$20.85
RGEN,$121.70
RGLD,$167.27
RGLS,$1.80
RGNX,$6.67
RGP,$5.32
RGS,$17.47
RGTI,$8.15
RGTIW,$2.66
RHLD,$30.70
RIBB,$10.04
RIBBR,$0.2775
RICK,$41.25
RIGL,$17.655
RILY,$3.66
RILYG,$10.47
RILYK,$20.68
RILYL,$3.5178
RILYN,$11.39
RILYP,$3.4212
RILYT,$8.39
RILYZ,$7.63
RIME,$2.24
RIOT,$7.30
RITR,$2.885
RIVN,$11.53
RKDA,$2.80
RKLB,$17.89
RLAY,$2.29
RLMD,$0.2759
RLYB,$0.557
RMBI,$12.24
RMBL,$2.40
RMBS,$46.15
RMCF,$1.19
RMCO,$1.06
RMNI,$3.36
RMR,$16.005
RMSG,$2.15
RMSGW,$0.0393
RMTI,$1.02
RNA,$28.10
RNAC,$12.34
RNAZ,$0.4622
RNTX,$1.70
RNW,$6.07
RNWWW,$0.0998
RNXT,$0.91
ROAD,$71.32
ROCK,$53.51
ROIV,$10.01
ROKU,$60.26
ROMA,$0.7914
ROOT,$120.43
ROP,$579.70
ROST,$131.21
RPAY,$5.33
RPD,$25.58
RPID,$2.55
RPRX,$31.79
RPTX,$1.05
RR,$1.98
RRBI,$48.79
RRGB,$3.35
RRR,$39.01
RSLS,$0.3797
RSSS,$2.46
RSVR,$7.13
RSVRW,$1.04
RTC,$0.2258
RUM,$7.69
RUMBW,$2.6801
RUN,$6.59
RUSHA,$51.72
RUSHB,$54.50
RVMD,$32.87
RVMDW,$0.04
RVPH,$0.5635
RVPHW,$0.0258
RVSB,$5.90
RVSN,$0.335
RVSNW,$0.1083
RVYL,$0.8743
RWAY,$10.39
RWAYL,$25.00
RWAYZ,$25.25
RXRX,$4.81
RXST,$16.21
RXT,$1.55
RYAAY,$41.925
RYTM,$49.82
RZLT,$2.74
RZLV,$1.45
RZLVW,$0.2798
SABR,$2.34
SABS,$1.18
SABSW,$0.0298
SAFT,$79.37
SAG,$0.7193
SAGE,$7.37
SAGT,$2.31
SAIA,$319.97
SAIC,$114.26
SAIH,$3.91
SAIHW,$0.0845
SAIL,$17.55
SAMG,$16.08
SANA,$1.37
SANG,$4.45
SANM,$69.16
SANW,$6.99
SATL,$3.285
SATLW,$0.525
SATS,$23.33
SAVA,$1.27
SBAC,$230.87
SBC,$3.17
SBCF,$23.58
SBCWW,$0.18
SBET,$0.2412
SBFG,$19.78
SBFM,$1.84
SBFMW,$0.2495
SBGI,$14.74
SBLK,$14.21
SBRA,$17.65
SBUX,$88.26
SCHL,$18.04
SCKT,$1.03
SCLX,$0.2846
SCLXW,$0.10
SCNI,$2.71
SCNX,$1.04
SCOR,$5.80
SCPH,$2.30
SCSC,$31.59
SCVL,$19.24
SCWO,$0.3001
SCYX,$0.9006
SDA,$3.83
SDAWW,$0.16
SDGR,$18.87
SDHIU,$10.03
SDOT,$2.56
SDST,$0.505
SDSTW,$0.0518
SEAT,$2.765
SEATW,$0.2144
SEDG,$15.425
SEED,$1.91
SEER,$1.66
SEIC,$73.49
SELF,$5.08
SELX,$1.49
SENEA,$88.88
SENEB,$90.80
SEPN,$5.80
SERA,$3.13
SERV,$5.41
SEVN,$12.39
SEZL,$32.34
SFBC,$50.88
SFD,$20.87
SFHG,$0.6742
SFIX,$2.87
SFM,$153.28
SFNC,$18.84
SFST,$31.25
SFWL,$0.96
SGA,$12.49
SGBX,$0.4205
SGC,$10.06
SGD,$1.37
SGHT,$2.23
SGLY,$0.6801
SGMA,$1.22
SGML,$8.94
SGMO,$0.6223
SGMT,$2.27
SGRP,$1.27
SGRY,$22.83
SHBI,$12.49
SHC,$10.73
SHEN,$12.76
SHFS,$2.46
SHFSW,$0.0172
SHIM,$1.65
SHIP,$5.78
SHLS,$3.05
SHMD,$3.20
SHMDW,$0.371
SHOO,$23.65
SHOP,$82.29
SHOT,$0.3875
SHOTW,$0.14
SHPH,$0.4002
SHYF,$7.85
SIBN,$13.60
SIDU,$1.31
SIEB,$2.81
SIFY,$4.40
SIGA,$5.22
SIGI,$92.83
SIGIP,$17.83
SILC,$13.97
SILO,$1.105
SIMA,$10.20
SIMAU,$10.23
SIMAW,$0.1301
SIMO,$44.09
SINT,$2.50
SION,$11.61
SIRI,$21.13
SISI,$0.875
SITM,$127.40
SJ,$0.88
SJW,$54.74
SKBL,$12.00
SKGR,$11.42
SKGRU,$12.95
SKGRW,$0.59
SKIN,$1.33
SKK,$0.78
SKWD,$54.02
SKYE,$1.40
SKYQ,$0.65
SKYT,$6.39
SKYW,$84.52
SKYX,$1.08
SLAB,$99.12
SLDB,$3.405
SLDP,$1.01
SLDPW,$0.1322
SLE,$0.2349
SLGL,$0.50
SLM,$27.37
SLMBP,$73.25
SLN,$2.74
SLNG,$4.75
SLNH,$0.492
SLNHP,$5.86
SLNO,$72.16
SLP,$23.815
SLRC,$16.44
SLRN,$2.58
SLRX,$0.743
SLS,$1.10
SLXN,$0.94
SLXNW,$0.06
SMBC,$47.99
SMCI,$32.32
SMID,$27.49
SMPL,$34.72
SMSI,$0.742
SMTC,$29.71
SMTI,$29.40
SMTK,$2.775
SMX,$1.69
SMXT,$1.08
SMXWW,$0.0374
SNAL,$0.7802
SNBR,$5.61
SNCR,$11.00
SNCRL,$24.95
SNCY,$10.90
SND,$2.34
SNDK,$38.26
SNDL,$1.42
SNDX,$12.46
SNES,$1.635
SNEX,$74.22
SNFCA,$10.315
SNGX,$2.0803
SNOA,$2.11
SNPS,$417.76
SNPX,$2.27
SNRE,$49.70
SNSE,$0.3253
SNT,$3.16
SNTG,$1.71
SNTI,$3.00
SNWV,$29.80
SNY,$54.62
SNYR,$2.22
SOBR,$0.3471
SOFI,$10.64
SOGP,$2.075
SOHO,$0.6701
SOHOB,$16.87
SOHON,$18.4212
SOHOO,$16.5001
SOHU,$12.63
SOND,$2.00
SONDW,$0.007
SONM,$2.67
SONN,$1.27
SONO,$8.90
SOPA,$0.8179
SOPH,$3.00
SOTK,$3.57
SOUN,$8.30
SOUNW,$3.44
SOWG,$0.8298
SPAI,$1.82
SPCB,$6.26
SPFI,$31.45
SPHL,$0.53
SPKL,$10.76
SPKLW,$0.1475
SPNS,$26.66
SPOK,$16.38
SPPL,$0.405
SPRB,$0.2927
SPRC,$0.3004
SPRO,$0.624
SPRY,$13.40
SPSC,$129.63
SPT,$20.73
SPTN,$20.57
SPWH,$1.68
SQFT,$0.56
SQFTP,$14.30
SQFTW,$0.0344
SRAD,$21.19
SRBK,$11.89
SRCE,$55.77
SRDX,$30.11
SRM,$0.375
SRPT,$58.61
SRRK,$30.70
SRTS,$4.90
SRZN,$11.74
SRZNW,$0.0201
SSBI,$9.19
SSBK,$32.74
SSKN,$2.62
SSNC,$79.98
SSP,$2.55
SSRM,$10.08
SSSS,$4.90
SSSSL,$24.3259
SSTI,$16.24
SSYS,$9.44
STAA,$17.40
STAI,$2.03
STAK,$3.20
STBA,$34.78
STBX,$0.1774
STEC,$1.31
STEP,$47.72
STFS,$0.98
STGW,$5.625
STHO,$7.78
STI,$0.102
STIM,$3.60
STKH,$0.9749
STKL,$4.48
STKS,$2.83
STLD,$116.06
STNE,$11.39
STOK,$6.30
STRA,$82.25
STRF,$91.25
STRK,$83.61
STRL,$109.96
STRM,$2.48
STRO,$0.5925
STRR,$2.27
STRRP,$9.94
STRS,$16.51
STRT,$37.92
STSS,$0.0278
STSSW,$0.01
STTK,$0.813
STX,$71.53
SUGP,$0.6019
SUNE,$0.264
SUNS,$10.57
SUPN,$32.49
SURG,$2.35
SUUN,$2.40
SVC,$2.115
SVCC,$9.98
SVCCU,$10.12
SVCO,$4.45
SVII,$11.52
SVIIR,$0.10
SVIIW,$0.1398
SVRA,$2.90
SVRE,$3.14
SWAG,$0.98
SWBI,$9.03
SWIM,$5.945
SWIN,$1.655
SWKH,$17.16
SWKHL,$24.97
SWKS,$56.755
SWTX,$43.07
SWVL,$3.36
SWVLW,$0.0154
SXTC,$2.4396
SXTP,$1.84
SXTPW,$0.0228
SY,$0.8613
SYBT,$64.85
SYBX,$1.16
SYM,$18.24
SYNA,$52.04
SYPR,$1.63
SYRA,$0.168
SYRE,$13.99
SYT,$2.095
SYTA,$2.08
SYTAW,$0.057
SZZLU,$9.98
TACT,$3.57
TAIT,$2.29
TALK,$2.675
TALKW,$0.1099
TANH,$1.92
TAOP,$0.232
TARA,$4.325
TARS,$49.55
TASK,$13.25
TATT,$27.28
TAVI,$10.05
TAVIR,$0.1202
TAVIU,$10.25
TAYD,$32.00
TBBK,$48.96
TBCH,$12.22
TBH,$0.7401
TBLA,$2.85
TBLAW,$0.1879
TBLD,$17.61
TBMCR,$0.2401
TBPH,$8.77
TBRG,$26.71
TC,$0.6777
TCBI,$66.62
TCBIO,$19.40
TCBK,$37.13
TCBS,$15.82
TCBX,$30.20
TCMD,$13.63
TCOM,$61.20
TCPC,$7.84
TCRT,$4.22
TCRX,$1.21
TCTM,$0.4336
TCX,$16.27
TDAC,$10.07
TDACU,$10.19
TDTH,$0.2194
TDUP,$2.52
TEAM,$198.35
TECH,$54.86
TECX,$16.67
TELA,$1.17
TELO,$2.84
TEM,$46.17
TENB,$33.35
TENX,$6.00
TER,$75.09
TERN,$2.33
TFIN,$51.50
TFINP,$21.00
TFSL,$11.95
TGL,$0.057
TGTX,$39.34
TH,$6.72
THAR,$1.25
THCH,$2.70
THFF,$45.06
THRD,$3.57
THRM,$25.30
THRY,$12.05
THTX,$1.41
TIGO,$30.50
TIGR,$8.30
TIL,$16.63
TILE,$18.87
TIPT,$24.07
TIRX,$1.216
TITN,$14.71
TIVC,$4.87
TKLF,$3.17
TKNO,$4.87
TLF,$2.91
TLN,$184.41
TLPH,$0.5699
TLRY,$0.6179
TLS,$2.32
TLSA,$1.02
TLSI,$5.22
TLSIW,$1.39
TLX,$16.15
TMC,$1.95
TMCI,$7.83
TMCWW,$0.27
TMDX,$70.96
TMUS,$267.89
TNDM,$17.66
TNFA,$0.4041
TNGX,$1.27
TNMG,$0.6354
TNON,$1.33
TNONW,$0.0224
TNXP,$17.49
TNYA,$0.52
TOI,$1.44
TOIIW,$0.0234
TOMZ,$0.7511
TOP,$1.21
TOPW,$2.76
TORO,$2.28
TOUR,$1.05
TOWN,$30.86
TOYO,$2.8768
TPCS,$2.25
TPG,$42.33
TPGXL,$24.79
TPIC,$0.7764
TPST,$0.7185
TRAW,$2.18
TRDA,$8.02
TREE,$47.68
TRI,$175.91
TRIB,$0.57
TRIN,$15.44
TRINI,$25.12
TRINZ,$25.08
TRIP,$12.98
TRMB,$60.28
TRMD,$14.99
TRMK,$31.85
TRML,$13.12
TRNR,$1.08
TRNS,$72.77
TROO,$0.7078
TROW,$86.22
TRS,$22.35
TRSG,$1.69
TRST,$28.68
TRUE,$1.51
TRUG,$0.3333
TRUP,$34.99
TRVG,$4.18
TRVI,$6.22
TSAT,$17.62
TSBK,$28.78
TSBX,$0.377
TSCO,$55.77
TSEM,$31.60
TSHA,$1.26
TSLA,$267.28
TSSI,$6.69
TSVT,$4.97
TTAN,$89.90
TTD,$49.08
TTEC,$4.45
TTEK,$30.01
TTGT,$9.37
TTMI,$18.78
TTNP,$3.93
TTSH,$5.98
TTWO,$208.93
TURB,$2.42
TURN,$3.80
TUSK,$1.90
TVGN,$1.00
TVGNW,$0.0539
TVTX,$16.56
TW,$149.02
TWFG,$30.80
TWG,$0.1446
TWIN,$7.32
TWNP,$6.45
TWST,$37.50
TXG,$7.97
TXMD,$0.97
TXN,$164.20
TXRH,$167.05
TYGO,$0.79
TYRA,$8.30
TZOO,$12.44
TZUP,$4.53
UAL,$60.23
UBCP,$13.20
UBFO,$8.38
UBSI,$32.34
UBX,$0.99
UBXG,$3.73
UCAR,$2.6846
UCL,$1.19
UCTT,$18.71
UDMY,$7.20
UEIC,$5.44
UFCS,$29.03
UFG,$5.44
UFPI,$104.34
UFPT,$193.62
UG,$8.93
UGRO,$0.43
UHG,$2.77
UHGWW,$0.6398
UK,$1.09
UKOMW,$0.0101
ULBI,$4.45
ULCC,$3.80
ULH,$24.03
ULTA,$367.76
ULY,$4.89
UMBF,$90.90
UMBFP,$24.91
UNB,$28.30
UNCY,$0.59
UNIT,$4.94
UNTY,$39.31
UOKA,$0.1583
UONE,$1.39
UONEK,$0.68
UPB,$6.30
UPBD,$21.91
UPC,$2.88
UPLD,$2.59
UPST,$38.69
UPWK,$12.53
UPXI,$2.16
URBN,$45.24
URGN,$10.53
UROY,$1.72
USAR,$6.50
USARW,$0.68
USAU,$9.05
USCB,$16.98
USEA,$1.32
USEG,$1.15
USGO,$8.89
USGOW,$1.18
USIO,$1.43
USLM,$87.02
UTHR,$307.36
UTMD,$55.07
UTSI,$2.45
UVSP,$26.44
UXIN,$4.04
UYSCU,$10.08
VABK,$35.62
VACH,$10.20
VACHW,$0.1503
VALN,$6.97
VALU,$37.86
VANI,$0.99
VBNK,$9.63
VBTX,$22.33
VC,$74.83
VCEL,$43.49
VCIC,$10.16
VCICU,$10.27
VCICW,$0.20
VCIG,$5.9769
VCSA,$5.40
VCTR,$54.89
VCYT,$28.47
VECO,$18.59
VEEA,$1.49
VEEE,$0.32
VEON,$42.60
VERA,$22.74
VERB,$4.31
VERI,$2.24
VERO,$2.39
VERU,$0.5814
VERV,$3.845
VERX,$35.84
VFF,$0.5744
VFS,$2.92
VFSWW,$0.3137
VGAS,$3.35
VGASW,$0.195
VIASP,$23.87
VIAV,$10.44
VICR,$44.69
VIGL,$1.67
VINC,$0.6598
VINP,$10.07
VIOT,$1.50
VIR,$5.96
VIRC,$9.20
VIRT,$37.40
VITL,$32.38
VIVK,$0.76
VKTX,$24.22
VLCN,$0.819
VLGEA,$36.93
VLY,$8.10
VLYPN,$24.75
VLYPO,$24.3217
VLYPP,$24.45
VMAR,$5.79
VMD,$7.07
VMEO,$4.89
VNDA,$4.37
VNET,$7.33
VNOM,$41.56
VOD,$9.37
VOR,$0.59
VOXR,$2.86
VRA,$2.05
VRAR,$1.12
VRAX,$1.03
VRCA,$0.42
VRDN,$12.65
VREX,$10.315
VRM,$30.48
VRME,$0.6432
VRNA,$58.09
VRNS,$40.48
VRNT,$15.98
VRRM,$23.31
VRSK,$305.09
VRSN,$255.43
VRTX,$484.01
VS,$2.04
VSAT,$9.24
VSEC,$116.76
VSEE,$1.19
VSEEW,$0.043
VSME,$0.9175
VSSYW,$0.046
VSTA,$4.46
VSTE,$0.3349
VSTEW,$0.0443
VSTM,$5.70
VTGN,$2.28
VTRS,$8.16
VTSI,$4.42
VTVT,$17.49
VTYX,$1.00
VUZI,$1.79
VVOS,$2.57
VVPR,$3.73
VXRT,$0.3792
VYGR,$3.11
VYNE,$1.67
WABC,$48.00
WAFD,$26.58
WAFDP,$16.18
WAFU,$1.59
WAI,$0.1648
WALD,$2.68
WALDW,$0.13
WASH,$27.72
WATT,$0.283
WAVE,$6.9538
WAY,$36.975
WB,$9.17
WBA,$11.06
WBD,$9.16
WBTN,$7.65
WCT,$0.195
WDAY,$228.33
WDC,$34.15
WDFC,$248.93
WEN,$14.07
WERN,$27.34
WEST,$6.82
WETH,$1.395
WETO,$3.92
WEYS,$27.34
WFCF,$11.36
WFF,$3.255
WFRD,$45.41
WGRX,$4.51
WGS,$80.11
WGSWW,$0.145
WHF,$9.355
WHFCL,$25.15
WHLR,$3.45
WHLRD,$30.5698
WHLRP,$4.00
WHWK,$1.64
WILC,$15.10
WIMI,$0.46
WINA,$318.43
WING,$242.78
WINT,$1.23
WIX,$155.94
WKEY,$3.88
WKHS,$1.29
WKSP,$3.06
WLAC,$10.0244
WLACU,$10.12
WLDN,$40.38
WLDS,$2.03
WLDSW,$2.15
WLFC,$151.59
WLGS,$0.2873
WMG,$30.93
WMPN,$10.14
WNEB,$8.75
WNW,$1.61
WOK,$0.534
WOOF,$2.94
WORX,$0.78
WPRT,$3.10
WRAP,$1.47
WRD,$12.88
WRLD,$119.09
WSBC,$28.53
WSBCP,$25.2799
WSBF,$12.57
WSC,$25.70
WSFS,$48.03
WTBA,$18.34
WTF,$5.86
WTFC,$99.91
WTFCM,$24.914
WTFCP,$25.0006
WTO,$1.30
WTW,$332.41
WULF,$2.65
WVE,$6.64
WVVI,$6.05
WVVIP,$3.4998
WW,$0.541
WWD,$174.90
WXM,$2.08
WYHG,$8.99
WYNN,$72.88
XAGE,$0.1354
XAGEW,$0.0226
XAIR,$0.2454
XBIO,$2.59
XBIT,$2.95
XBP,$1.10
XBPEW,$0.0255
XCH,$1.26
XCUR,$13.23
XEL,$72.14
XELB,$2.88
XENE,$30.71
XERS,$4.88
XFOR,$0.21
XGN,$4.27
XHG,$0.74
XHLD,$1.02
XLO,$0.7002
XMTR,$21.66
XNCR,$8.92
XNET,$4.15
XOMA,$19.81
XOMAO,$25.31
XOMAP,$25.74
XOS,$3.09
XOSWW,$0.0099
XP,$14.23
XPEL,$27.83
XPON,$0.88
XRAY,$13.62
XRTX,$0.921
XRX,$4.18
XTIA,$1.12
XTKG,$1.12
XTLB,$1.23
XWEL,$0.945
XXII,$1.16
XYLO,$5.2779
YAAS,$2.10
YGMZ,$0.78
YHC,$0.16
YHGJ,$1.08
YHNA,$10.21
YHNAR,$0.1301
YI,$8.03
YIBO,$1.11
YJ,$1.775
YMAB,$4.66
YORW,$35.29
YOSH,$15.81
YOTAR,$0.16
YOTAW,$0.05
YQ,$1.65
YSXT,$2.63
YTRA,$0.73
YXT,$0.98
YYAI,$0.81
YYGH,$1.38
Z,$68.51
ZAPP,$0.6899
ZAPPW,$0.009
ZBAI,$1.07
ZBAO,$1.1116
ZBIO,$7.80
ZBRA,$238.50
ZCAR,$3.71
ZCARW,$0.012
ZCMD,$1.38
ZD,$35.38
ZENA,$2.25
ZENV,$1.71
ZEO,$1.56
ZEUS,$28.86
ZG,$66.86
ZI,$8.79
ZIMV,$9.82
ZION,$43.81
ZIONP,$23.11
ZJK,$4.26
ZJYL,$0.668
ZKIN,$1.20
ZLAB,$36.69
ZM,$73.25
ZNTL,$1.285
ZOOZ,$1.80
ZOOZW,$0.05
ZS,$192.21
ZSPC,$8.04
ZTEK,$1.095
ZUMZ,$13.70
ZURA,$1.085
ZVRA,$7.43
ZVSA,$0.609
ZYBT,$4.79
ZYME,$11.75
ZYXI,$2.25
