ticket,price,market_cap,sector,industry,volume,pct_change
MESHU,$10.04,0.00,,,1302,-0.199%
MESHW,$0.30,0.00,,,10,0.00%
MESO,$14.98,1933621681.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),144358,3.168%
META,$607.38,1541787546384.00,Technology,Computer Software: Programming Data Processing,13453493,0.383%
METC,$13.91,906582344.00,Energy,Coal Mining,1027131,5.379%
METCB,$9.78,637410160.00,Energy,Coal Mining,26405,4.599%
METCI,$25.18,0.00,,,7003,-0.455%
METCZ,$25.37,0.00,Energy,Coal Mining,973,0.435%
MEVO,$9.91,0.00,Finance,Blank Checks,1001,0.00%
MEVOU,$10.04,0.00,Finance,Blank Checks,1700,-0.10%
MFI,$10.6343,533591518.00,Technology,EDP Services,373,6.237%
MFIC,$10.65,877268488.00,Finance,Finance/Investors Services,1228998,-0.467%
MFICL,$25.46,2375510216.00,Finance,Finance/Investors Services,2357,-0.059%
MFIN,$9.52,227051686.00,Finance,Finance: Consumer Services,52439,0.741%
MGEE,$75.99,2793120508.00,Energy,Electric Utilities: Central,418943,0.224%
MGIH,$1.43,16087500.00,Consumer Discretionary,Publishing,4684,0.00%
MGN,$0.1646,2674750.00,Consumer Staples,Farming/Seeds/Milling,1341617,-2.372%
MGNI,$13.19,1889005890.00,Technology,Computer Software: Programming Data Processing,1776499,1.034%
MGNX,$4.24,269507642.00,Health Care,Biotechnology: Pharmaceutical Preparations,870371,-4.933%
MGPI,$18.10,386819390.00,Consumer Staples,Beverages (Production/Distribution),143869,0.166%
MGRC,$109.68,2693934934.00,Consumer Discretionary,Diversified Commercial Services,188746,-0.137%
MGRT,$95.20,1309000000.00,Technology,EDP Services,39585,-22.279%
MGRX,$0.438,7519331.00,Health Care,Misc Health and Biotechnology Services,202932,2.576%
MGTX,$9.49,878864307.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),411129,-0.939%
MGX,$1.31,49317384.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),220263,1.55%
MGYR,$17.60,113744030.00,Finance,Savings Institutions,2461,0.285%
MIDD,$145.20,6565144819.00,Industrials,Industrial Machinery/Components,415983,1.255%
MIMI,$3.59,9123088.00,Consumer Discretionary,Business Services,113558,9.451%
MIND,$6.94,63078042.00,Industrials,Industrial Machinery/Components,84475,-0.573%
MIRA,$0.9881,41522024.00,Health Care,Biotechnology: Pharmaceutical Preparations,51462,2.119%
MIRM,$100.67,6138980122.00,Health Care,Biotechnology: Pharmaceutical Preparations,922894,3.837%
MIST,$1.52,189236930.00,Health Care,Biotechnology: Pharmaceutical Preparations,1009544,1.333%
MITK,$15.36,693639951.00,Technology,Computer peripheral equipment,1525752,3.714%
MKDW,$7.75,32537926.00,Technology,Consumer Electronics/Appliances,164533,4.801%
MKDWW,$0.0127,53320.00,Technology,Consumer Electronics/Appliances,1358,6.723%
MKLY,$10.16,0.00,,,58378,0.296%
MKLYR,$0.1002,0.00,,,3,0.00%
MKLYU,$10.20,0.00,Finance,Blank Checks,101,-0.098%
MKSI,$313.16,21152119438.00,Industrials,Industrial Machinery/Components,1361739,0.53%
MKTW,$17.68,276259795.00,Technology,Computer Software: Prepackaged Software,13943,1.26%
MKTX,$136.25,4842250471.00,Finance,Investment Bankers/Brokers/Service,678883,-1.11%
MKZR,$2.321,4564014.00,Real Estate,Real Estate Investment Trusts,7420,-4.091%
MLAA,$10.14,0.00,Finance,Blank Checks,514620,0.896%
MLAAU,$10.3501,0.00,Finance,Blank Checks,9395,0.098%
MLAAW,$0.65,0.00,Finance,Blank Checks,343416,28.155%
MLAB,$109.11,602812346.00,Industrials,Industrial Machinery/Components,134234,4.913%
MLAC,$10.608,0.00,Industrials,Auto Manufacturing,389,0.075%
MLACR,$0.25,0.00,,,102046,17.151%
MLACU,$10.69,0.00,Finance,Blank Checks,4,0.00%
MLCI,$3.32,37146710.00,Finance,Investment Managers,21589,-1.19%
MLCIL,$22.95,0.00,Finance,Investment Managers,2709,0.00%
MLCO,$5.41,2200744747.00,Consumer Discretionary,Hotels/Resorts,4320430,0.185%
MLEC,$7.364,5347133.00,Finance,Blank Checks,4035,-1.022%
MLECW,$0.0195,14159.00,Finance,Blank Checks,63412,-1.015%
MLGO,$5.95,74002893.00,Technology,EDP Services,1028343,11.007%
MLKN,$15.43,1055022115.00,Consumer Discretionary,Office Equipment/Supplies/Services,689688,2.389%
MLTX,$18.47,1359676364.00,Health Care,Biotechnology: Pharmaceutical Preparations,923344,8.328%
MLYS,$30.23,2493917593.00,Health Care,Biotechnology: Pharmaceutical Preparations,907450,6.331%
MMED,$11.72,3291210259.00,Health Care,Medical/Dental Instruments,617877,0.774%
MMLP,$2.54,99376702.00,Energy,Oil Refining/Marketing,6965,0.00%
MMSI,$63.63,3795838424.00,Health Care,Medical/Dental Instruments,444659,-1.334%
MMTX,$10.065,0.00,Finance,Blank Checks,2083,0.05%
MMTXW,$0.1201,0.00,Finance,Blank Checks,323,-14.214%
MMYT,$43.00,4784284189.00,Consumer Discretionary,Transportation Services,1271711,0.163%
MNDO,$0.908,18328131.00,Technology,EDP Services,32967,2.137%
MNDR,$0.8799,4691230.00,Technology,Computer Software: Prepackaged Software,106921,0.308%
MNDY,$76.26,3543266168.00,Technology,Computer Software: Prepackaged Software,1206764,-3.651%
MNKD,$3.31,1022625049.00,Health Care,Biotechnology: Pharmaceutical Preparations,3000374,1.846%
MNOV,$1.37,67433107.00,Health Care,Biotechnology: Pharmaceutical Preparations,19237,-1.439%
MNPR,$62.68,419897206.00,Health Care,Biotechnology: Pharmaceutical Preparations,158037,-3.495%
MNRO,$16.38,491722031.00,Consumer Discretionary,Automotive Aftermarket,936829,1.866%
MNSB,$23.17,164911038.00,Finance,Major Banks,61942,0.783%
MNSBP,$25.00,177935950.00,Finance,Major Banks,2409,0.073%
MNST,$86.32,84421660055.00,Consumer Staples,Beverages (Production/Distribution),4306581,-0.645%
MNTK,$1.53,217781943.00,Utilities,Natural Gas Distribution,306090,4.082%
MNTS,$7.55,75442605.00,Industrials,Military/Government/Technical,3894464,21.383%
MNTSW,$0.0162,161877.00,Industrials,Military/Government/Technical,343692,13.287%
MNY,$1.36,60429176.00,Consumer Discretionary,Business Services,21101,2.256%
MNYWW,$0.0471,2092805.00,Consumer Discretionary,Business Services,20,0.00%
MOB,$5.36,67714869.00,Industrials,Aerospace,212432,3.675%
MOBBW,$2.20,27793416.00,Industrials,Aerospace,12670,-0.901%
MOBI,$12.57,415883365.00,Health Care,Medical/Dental Instruments,63682,-1.412%
MOBX,$1.90,20225207.00,Technology,Semiconductors,2070398,-6.863%
MOBXW,$0.0998,1062356.00,Technology,Semiconductors,67698,-16.833%
MODD,$4.15,22456385.00,Health Care,Medical/Dental Instruments,15305,5.063%
MOLN,$3.80,153379761.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),18107,1.604%
MOMO,$6.02,889439354.00,Technology,Computer Software: Prepackaged Software,385570,-1.311%
MORN,$173.37,6592917481.00,Finance,Investment Managers,436239,0.475%
MOVE,$24.46,48456410.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,93887,2.386%
MPAA,$10.86,208630960.00,Consumer Discretionary,Auto Parts:O.E.M.,47036,0.836%
MPB,$32.64,827258907.00,Finance,Major Banks,207661,0.648%
MPLT,$29.28,1327721393.00,Health Care,Biotechnology: Pharmaceutical Preparations,158908,5.286%
MPWR,$1561.25,76704212500.00,Technology,Semiconductors,449972,0.514%
MQ,$3.95,1674919736.00,Technology,Computer Software: Prepackaged Software,3225267,-1.25%
MRAM,$32.45,760873874.00,Technology,Semiconductors,3553984,12.129%
MRBK,$17.49,207960962.00,Finance,Major Banks,189506,0.807%
MRCY,$96.36,5785770750.00,Technology,Electrical Products,438761,1.635%
MRDN,$10.30,130495634.00,Technology,Computer Software: Prepackaged Software,48545,-3.738%
MREO,$0.2721,42215120.00,Health Care,Biotechnology: Pharmaceutical Preparations,1615289,-3.75%
MRKR,$1.43,23842572.00,Health Care,Biotechnology: Pharmaceutical Preparations,60606,1.418%
MRLN,$7.12,687251250.00,Technology,EDP Services,1523146,7.229%
MRM,$0.975,7704401.00,Consumer Discretionary,Other Consumer Services,409999,5.955%
MRNA,$47.26,18752118600.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4787770,-1.787%
MRNO,$0.40,31697149.00,Consumer Discretionary,Hotels/Resorts,602621,-10.314%
MRNOW,$0.0354,2805198.00,Consumer Discretionary,Hotels/Resorts,11285,-8.052%
MRTN,$16.59,1353563750.00,Industrials,Trucking Freight/Courier Services,919942,1.159%
MRVI,$4.48,1156692293.00,Health Care,Biotechnology: Pharmaceutical Preparations,2633794,1.129%
MRVL,$190.69,166959234559.00,Technology,Semiconductors,21359495,2.082%
MRX,$54.45,4036532975.00,Finance,Investment Bankers/Brokers/Service,344991,-0.548%
MSAI,$5.84,11793495.00,Technology,Electronic Components,22280,5.606%
MSAIW,$0.0245,49476.00,Technology,Electronic Components,105,6.987%
MSBI,$27.58,571727856.00,Finance,Major Banks,143725,0.437%
MSBIP,$25.43,527158789.00,Finance,Major Banks,1507,-0.586%
MSEX,$51.75,963809026.00,Utilities,Water Supply,90622,0.956%
MSFT,$419.09,3113182700099.00,Technology,Computer Software: Prepackaged Software,31302501,-0.252%
MSGM,$4.67,19492837.00,Technology,Computer Software: Prepackaged Software,77032,0.647%
MSGY,$0.467,6538000.00,,,137442,5.015%
MSLE,$7.14,148734697.00,Health Care,Biotechnology: Pharmaceutical Preparations,16596,-2.923%
MSS,$0.985,5795839.00,Consumer Staples,Food Chains,333181,4.787%
MSTR,$164.85,57771331699.00,Technology,Computer Software: Prepackaged Software,10486434,-0.579%
MSW,$1.58,20500500.00,Consumer Discretionary,Engineering & Construction,14503,-5.389%
MTC,$6.97,694127043.00,Technology,Computer Software: Prepackaged Software,121024,6.738%
MTCH,$35.66,8318284317.00,Technology,Computer Software: Programming Data Processing,3030078,-0.917%
MTEK,$1.32,12802186.00,Telecommunications,Telecommunications Equipment,47331,3.937%
MTEKW,$0.1801,1746723.00,Telecommunications,Telecommunications Equipment,2342,-5.211%
MTEN,$1.02,5139638.00,Industrials,Building Products,65712,-1.753%
MTEX,$4.42,8529141.00,Health Care," Medicinal Chemicals and Botanical Products ",263829,11.899%
MTLS,$5.82,343771023.00,Technology,Computer Software: Prepackaged Software,104033,2.827%
MTRX,$12.53,352517141.00,Consumer Discretionary,Engineering & Construction,238473,-0.87%
MTSI,$380.45,29026727218.00,Technology,Semiconductors,941356,1.262%
MTVA,$2.87,14821742.00,Health Care,Biotechnology: Pharmaceutical Preparations,5287990,-0.692%
MU,$762.10,859446120267.00,Technology,Semiconductors,42244214,4.113%
MUZE,$9.91,0.00,Finance,Blank Checks,3810,-0.101%
MUZEU,$10.03,0.00,Finance,Blank Checks,3785,0.10%
MUZEW,$0.26,0.00,Finance,Blank Checks,3616,-3.704%
MVBF,$25.83,331912943.00,Finance,Major Banks,59709,1.413%
MVIS,$0.601,199300786.00,Technology,Industrial Machinery/Components,4517132,1.934%
MVST,$1.38,459757190.00,Miscellaneous,Industrial Machinery/Components,5501090,10.40%
MVSTW,$0.0127,4231099.00,Miscellaneous,Industrial Machinery/Components,47150,7.627%
MWC,$5.90,348052293.00,Technology,EDP Services,1556838,-17.483%
MWH,$38.12,7715317718.00,Industrials,Military/Government/Technical,1859945,-1.55%
MWYN,$0.8805,17781525.00,Consumer Discretionary,Food Distributors,42253,0.057%
MXCT,$1.06,113548972.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,1215242,-0.935%
MXL,$99.67,8925045734.00,Technology,Semiconductors,3051979,2.997%
MYFW,$28.35,275816243.00,Finance,Major Banks,56987,-0.141%
MYGN,$3.91,369292501.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,1411735,2.625%
MYPS,$0.445,57118073.00,Technology,Computer Software: Prepackaged Software,932059,-4.424%
MYPSW,$0.0023,295217.00,Technology,Computer Software: Prepackaged Software,22052,-23.333%
MYRG,$438.96,6835061963.00,Industrials,Water Sewer Pipeline Comm & Power Line Construction,292899,-1.519%
MYSE,$1.69,8575616.00,Telecommunications,Telecommunications Equipment,177908,1.807%
MYSEW,$0.0427,216674.00,Telecommunications,Telecommunications Equipment,2195,13.263%
MYSZ,$0.485,2336810.00,Technology,Computer Software: Prepackaged Software,27254,-3.732%
MYX,$9.89,0.00,Finance,Blank Checks,51503,0.00%
MYXXR,$0.1601,0.00,Finance,Blank Checks,14134,0.063%
MYXXU,$10.09,0.00,Finance,Blank Checks,22,0.00%
MYXXW,$0.05,0.00,Finance,Blank Checks,7000,-0.398%
MZTI,$112.77,3092378940.00,Consumer Staples,Packaged Foods,322233,0.688%
NA,$2.53,58731648.00,Technology,Semiconductors,58487,-3.435%
NAAS,$3.08,37130019.00,Consumer Discretionary,Other Specialty Stores,8325,2.667%
NAGE,$3.79,301851999.00,Health Care," Medicinal Chemicals and Botanical Products ",926100,1.067%
NAII,$2.57,16127339.00,Health Care," Medicinal Chemicals and Botanical Products ",9459,-0.772%
NAKA,$0.1656,115271773.00,Health Care,Medical/Nursing Services,6298222,4.877%
NAMI,$0.376,29730851.00,Real Estate,Other Consumer Services,464899,7.429%
NAMM,$1.37,74641240.00,Basic Materials,Precious Metals,254719,-2.143%
NAMMW,$0.1122,6112954.00,Basic Materials,Precious Metals,57201,-12.207%
NAMS,$35.74,4178148209.00,Health Care,Biotechnology: Pharmaceutical Preparations,1059875,-0.028%
NAMSW,$27.3101,3192659357.00,Health Care,Biotechnology: Pharmaceutical Preparations,16,0.00%
NATH,$101.11,413985290.00,Consumer Discretionary,Restaurants,9251,-0.01%
NATR,$21.86,384405280.00,Health Care,Biotechnology: Pharmaceutical Preparations,154850,-0.319%
NAUT,$2.54,322780292.00,Industrials,Biotechnology: Laboratory Analytical Instruments,527571,6.723%
NAVI,$8.35,784732866.00,Finance,Investment Bankers/Brokers/Service,1120018,0.481%
NAVN,$18.55,4684850155.00,Technology,Computer Software: Prepackaged Software,3112289,0.054%
NB,$5.32,774523095.00,Basic Materials,Metal Mining,4245369,2.111%
NBBK,$19.88,888758520.00,Finance,Banks,257324,0.151%
NBIS,$219.93,55839829806.00,Technology,Computer Software: Programming Data Processing,22983306,14.654%
NBIX,$155.50,15635522357.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1037076,0.537%
NBN,$124.27,1010315100.00,Finance,Major Banks,199957,1.902%
NBP,$1.78,205379412.00,Health Care,Biotechnology: Pharmaceutical Preparations,504014,1.136%
NBRGR,$0.16,0.00,,,122000,6.667%
NBTB,$45.86,2385189240.00,Finance,Major Banks,290822,0.636%
NBTX,$40.18,1945116532.00,Health Care,Biotechnology: Pharmaceutical Preparations,111859,-6.905%
NCEL,$3.18,17120710.00,Health Care,Biotechnology: Pharmaceutical Preparations,2592,-2.154%
NCEW,$19.02,60864000.00,Industrials,Integrated Freight & Logistics,1984,-5.042%
NCI,$9.00,21278268.00,Consumer Discretionary,Apparel,191590,-0.222%
NCMI,$3.00,281340867.00,Consumer Discretionary,Advertising,222852,0.671%
NCNA,$2.03,8448801.00,Health Care,Biotechnology: Pharmaceutical Preparations,26623,-0.49%
NCNO,$15.83,1722218486.00,Technology,Computer Software: Prepackaged Software,3044645,2.327%
NCPL,$0.82,6435277.00,Finance,Finance: Consumer Services,139966244,80.657%
NCPLW,$0.031,243285.00,Finance,Finance: Consumer Services,36129,4.027%
NCRA,$0.22,3366025.00,Consumer Staples,Farming/Seeds/Milling,156076,4.265%
NCSM,$43.70,114691655.00,Energy,Oilfield Services/Equipment,14901,0.046%
NCT,$2.59,3158173.00,Consumer Discretionary,Restaurants,12695,5.714%
NCTY,$5.39,82065623.00,Finance,Finance: Consumer Services,12745,0.748%
NDAQ,$90.41,51130543547.00,Finance,Investment Bankers/Brokers/Service,1980402,0.444%
NDLS,$11.10,65401744.00,Consumer Discretionary,Restaurants,34541,-0.716%
NDRA,$5.35,6638018.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,15667,-3.604%
NDSN,$286.77,15997062398.00,Industrials,Industrial Machinery/Components,750817,3.827%
NECB,$24.14,333503925.00,Finance,Banks,29666,0.709%
NEGG,$20.21,423865543.00,Consumer Discretionary,Other Specialty Stores,99121,-1.75%
NEO,$9.11,1186229316.00,Health Care,Precision Instruments,1565914,2.36%
NEOG,$8.86,1928583143.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,4739028,0.34%
NEON,$1.81,30377089.00,Technology,Industrial Machinery/Components,169773,1.685%
NEOV,$2.96,126425451.00,Miscellaneous,Industrial Machinery/Components,1992840,30.973%
NEOVW,$1.22,52107787.00,Miscellaneous,Industrial Machinery/Components,1933,22.00%
NEPH,$3.69,40060655.00,Health Care,Medical/Dental Instruments,23227,3.506%
NERV,$5.30,246920158.00,Health Care,Biotechnology: Pharmaceutical Preparations,225581,5.368%
NESR,$26.29,2651274334.00,Energy,Oilfield Services/Equipment,2150738,0.728%
NEUP,$5.12,27671301.00,Health Care,Biotechnology: Pharmaceutical Preparations,64350,3.854%
NEWT,$13.29,383535060.00,Finance,Major Banks,107993,0.226%
NEWTG,$25.61,674102630.00,Finance,Major Banks,2958,0.392%
NEWTH,$25.25,0.00,Finance,Major Banks,2683,0.198%
NEWTI,$25.40,668575041.00,Finance,Major Banks,1873,0.435%
NEWTO,$25.75,0.00,,,51,0.00%
NEWTP,$24.4501,705603504.00,Finance,Major Banks,5202,0.492%
NEXM,$2.81,0.00,,,14934,-1.056%
NEXN,$8.18,536302641.00,Technology,Computer Software: Programming Data Processing,241596,0.00%
NEXR,$1.20,2119074.00,Consumer Discretionary,Other Specialty Stores,71418,-4.762%
NEXRW,$0.0199,35141.00,Consumer Discretionary,Other Specialty Stores,5600,4.737%
NEXT,$8.45,2239190740.00,Utilities,Oil & Gas Production,3005898,-2.985%
NFBK,$14.20,593046698.00,Finance,Savings Institutions,229999,0.07%
NFE,$0.5995,171237973.00,Utilities,Oil/Gas Transmission,3774431,-0.349%
NFLX,$89.30,376024308550.00,Consumer Discretionary,Consumer Electronics/Video Chains,28567887,1.374%
NGEN,$3.68,302470740.00,,,501495,-1.604%
NGNE,$27.61,436290487.00,Health Care,Biotechnology: Pharmaceutical Preparations,135612,2.449%
NHICU,$10.89,0.00,Finance,Blank Checks,2,0.00%
NHICW,$0.666,0.00,,,987,-8.767%
NHIVU,$10.10,0.00,Finance,Blank Checks,315,0.00%
NHP,$14.59,1063682141.00,,,285815,0.69%
NHPAP,$22.33,1627965881.00,Real Estate,Real Estate Investment Trusts,115386,-0.089%
NHPBP,$22.03,1606094418.00,Real Estate,Real Estate Investment Trusts,63130,-0.542%
NHTC,$2.88,24704202.00,Consumer Discretionary,Consumer Specialties,15465,0.699%
NICE,$95.35,5664131353.00,Technology,Computer Software: Prepackaged Software,330590,1.685%
NICM,$6.18,1418468882.00,,,27804,0.816%
NIOBW,$1.72,250409723.00,Basic Materials,Metal Mining,4602,6.173%
NIPG,$0.4446,99749459.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,70022,-5.384%
NIU,$2.45,192168416.00,Industrials,Auto Manufacturing,293866,-3.543%
NIVF,$1.12,7380551.00,Health Care,Misc Health and Biotechnology Services,94029204,51.536%
NIVFW,$0.021,11939.00,Health Care,Misc Health and Biotechnology Services,202844,0.00%
NIXX,$0.549,14763944.00,Technology,EDP Services,618789,5.354%
NIXXW,$0.006,161355.00,Technology,EDP Services,9840,9.091%
NKLR,$5.94,417587631.00,Industrials,Metal Fabrications,274467,8.394%
NKSH,$35.55,226396976.00,Finance,Major Banks,16989,0.68%
NKTR,$68.58,2317046075.00,Health Care,Biotechnology: Pharmaceutical Preparations,584903,-1.31%
NKTX,$3.03,216782435.00,Health Care,Biotechnology: Pharmaceutical Preparations,579035,8.214%
NMFC,$8.02,757508168.00,Finance,Finance/Investors Services,319186,-1.232%
NMFCZ,$25.17,2677105388.00,,,8348,-0.198%
NMIH,$37.76,2868698604.00,Finance,Property-Casualty Insurers,494924,-1.281%
NMP,$10.24,0.00,Finance,Blank Checks,7,0.00%
NMPAR,$0.1601,0.00,Finance,Blank Checks,2581,-11.056%
NMPAU,$10.30,0.00,Finance,Blank Checks,1017,-1.265%
NMRA,$1.85,342775851.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1593825,7.558%
NMRK,$14.53,2579477728.00,Finance,Real Estate,1250735,0.484%
NMTC,$3.90,33617516.00,Health Care,Medical/Dental Instruments,26619,-4.645%
NN,$21.38,2917021756.00,Industrials,Industrial Machinery/Components,1837942,-7.785%
NNAVW,$9.87,1346632588.00,Industrials,Industrial Machinery/Components,82969,-15.497%
NNBR,$2.42,127711899.00,Industrials,Industrial Machinery/Components,697750,2.542%
NNDM,$1.61,336825832.00,Technology,Electrical Products,1672000,5.921%
NNE,$25.08,1306249014.00,Utilities,Electric Utilities: Central,1639532,3.167%
NNNN,$30.25,4352708800.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,15617,-4.994%
NNOX,$1.91,132917335.00,Health Care,Medical Electronics,1171759,5.525%
NODK,$13.99,286535304.00,Finance,Property-Casualty Insurers,17684,1.672%
NOEM,$10.42,0.00,,,8,0.00%
NOEMU,$10.90,0.00,,,1200,-7.939%
NOMA,$3.50,49965650.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,15741,6.061%
NOTV,$0.2744,9573308.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,248248,0.623%
NOVT,$154.88,5515564567.00,Miscellaneous,Industrial Machinery/Components,254409,0.833%
NOVTU,$65.93,2347889798.00,Miscellaneous,Industrial Machinery/Components,2042,2.392%
NPAC,$10.34,0.00,Finance,Blank Checks,11719,0.00%
NPACU,$10.4001,0.00,Finance,Blank Checks,50,0.00%
NPACW,$0.30,0.00,Finance,Blank Checks,27097,7.143%
NPCE,$16.28,555046169.00,Health Care,Medical/Dental Instruments,215114,0.061%
NPT,$1.25,27731250.00,Consumer Discretionary,Specialty Chemicals,19621,1.626%
NRC,$19.04,429098692.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,75455,-1.142%
NRDS,$8.20,539550021.00,Technology,EDP Services,874538,0.00%
NRIM,$24.49,544774319.00,Finance,Savings Institutions,107991,-0.041%
NRIX,$17.53,1812703902.00,Health Care,Biotechnology: Pharmaceutical Preparations,1955972,6.76%
NRSN,$0.773,27325405.00,Health Care,Biotechnology: Pharmaceutical Preparations,44640,-4.556%
NRSNW,$0.08,2827985.00,Health Care,Biotechnology: Pharmaceutical Preparations,7040,9.589%
NRXP,$3.06,110860716.00,Health Care,Biotechnology: Pharmaceutical Preparations,1022178,3.03%
NRXPW,$0.0035,126801.00,Health Care,Biotechnology: Pharmaceutical Preparations,51068,-46.97%
NSIT,$93.57,2826180514.00,Consumer Discretionary,Catalog/Specialty Distribution,435388,1.508%
NSPR,$1.03,48244131.00,Health Care,Medical/Dental Instruments,161144,3.00%
NSSC,$36.69,1310835995.00,Telecommunications,Telecommunications Equipment,535307,-0.082%
NSTS,$13.70,72083002.00,Finance,Savings Institutions,4889,0.366%
NSYS,$12.23,34177151.00,Technology,Industrial Machinery/Components,1598,-0.65%
NTAP,$123.945,24458116428.00,Technology,Electronic Components,2098012,4.182%
NTCL,$0.287,17203613.00,Technology,Computer Software: Prepackaged Software,2619362,-8.307%
NTCT,$39.44,2819771280.00,Technology,EDP Services,487404,1.833%
NTES,$114.34,72963567526.00,Technology,Computer Software: Prepackaged Software,5072412,-2.123%
NTGR,$24.88,667776787.00,Utilities,Telecommunications Equipment,270096,1.634%
NTHI,$5.36,139430409.00,Health Care,Biotechnology: Pharmaceutical Preparations,18461,-1.107%
NTIC,$7.99,75841088.00,Industrials,Industrial Specialties,2677,-0.125%
NTLA,$12.37,1728364566.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,4433113,0.897%
NTNX,$44.69,11852328615.00,Technology,Computer Software: Prepackaged Software,5401706,-0.755%
NTRA,$203.69,29171541160.00,Health Care,Medical Specialities,1491930,-0.60%
NTRB,$3.49,42424381.00,Health Care,Industrial Specialties,9253,-1.133%
NTRBW,$1.28,15559658.00,Health Care,Industrial Specialties,820,0.787%
NTRP,$2.30,31433656.00,Consumer Discretionary,Miscellaneous manufacturing industries,15289,0.00%
NTRS,$167.11,30923247284.00,Finance,Major Banks,972527,0.693%
NTRSO,$18.69,3458533252.00,Finance,Major Banks,30815,-0.638%
NTSK,$11.57,4631636544.00,Technology,Computer Software: Prepackaged Software,3921859,-1.532%
NTWK,$4.11,48812062.00,Technology,Computer Software: Prepackaged Software,23327,1.481%
NTWO,$10.64,0.00,,,102,0.188%
NTWOW,$0.215,0.00,,,1,0.00%
NUAI,$4.21,426434807.00,Energy,Oil & Gas Production,3609233,3.44%
NUAIW,$1.76,178272033.00,Energy,Oil & Gas Production,9826,-1.124%
NUCL,$11.25,332767271.00,Basic Materials,Other Metals and Minerals,718244,12.052%
NUCLW,$1.85,54721729.00,Basic Materials,Other Metals and Minerals,782542,17.834%
NUTX,$118.88,818053580.00,Consumer Discretionary,Business Services,78971,-2.189%
NUVL,$101.24,7997748915.00,Health Care,Biotechnology: Pharmaceutical Preparations,372456,-1.056%
NUWE,$0.9965,2626493.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,19401,0.718%
NVA,$6.01,225889961.00,Basic Materials,Precious Metals,374433,2.385%
NVAWW,$23.63,10657796437.00,Basic Materials,Precious Metals,5,0.00%
NVAX,$8.98,1476654309.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),3583468,-3.128%
NVCR,$17.90,2073194826.00,Health Care,Medical/Dental Instruments,1129674,0.845%
NVCT,$10.94,290189331.00,Health Care,Biotechnology: Pharmaceutical Preparations,99067,2.916%
NVDA,$219.51,5336758248713.00,Technology,Semiconductors,202573955,-1.772%
NVEC,$87.56,423542255.00,Technology,Semiconductors,136808,4.238%
NVMI,$496.50,15780245598.00,Technology,Electronic Components,332923,0.50%
NVNI,$1.11,12978268.00,Technology,Computer Software: Prepackaged Software,42823,0.909%
NVNIW,$0.0483,564730.00,Technology,Computer Software: Prepackaged Software,40,0.00%
NVNO,$10.90,7277592.00,Health Care,Medical/Dental Instruments,13457,-0.457%
NVTS,$24.38,5697926987.00,Technology,Semiconductors,37653831,6.046%
NVVE,$0.3563,3364801.00,Industrials,Electrical Products,279692,3.275%
NVX,$0.636,133571734.00,Miscellaneous,Industrial Machinery/Components,131540,2.548%
NWBI,$13.97,2044015674.00,Finance,Major Banks,902797,0.576%
NWE,$71.79,4415660469.00,Utilities,Power Generation,429294,0.349%
NWFL,$30.07,327483319.00,Finance,Major Banks,17153,1.11%
NWGL,$0.83,13739127.00,Energy,,8755,-4.257%
NWL,$3.58,1521241424.00,Industrials,Plastic Products,5292480,1.416%
NWPX,$109.02,1050626612.00,Industrials,Steel/Iron Ore,125618,-0.466%
NWS,$30.08,16467198541.00,Consumer Discretionary,Newspapers/Magazines,1120431,1.279%
NWSA,$26.26,14375951918.00,Consumer Discretionary,Newspapers/Magazines,4480290,1.901%
NWTG,$0.95,4362460.00,Consumer Discretionary,Recreational Games/Products/Toys,27181,0.00%
NXGL,$0.535,4885114.00,Health Care,Medical/Dental Instruments,73398,-3.604%
NXGLW,$0.057,520470.00,Health Care,Medical/Dental Instruments,20,0.00%
NXL,$0.399,8212077.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,1776856,19.104%
NXPI,$299.38,75584791631.00,Technology,Semiconductors,3491853,-3.473%
NXPL,$5.81,15736426.00,Telecommunications,Telecommunications Equipment,1049,2.289%
NXPLW,$0.0055,14897.00,Telecommunications,Telecommunications Equipment,1907,-19.118%
