ticket,price,market_cap,sector,industry,volume,pct_change
LGCL,$1.78,76166919.00,Technology,Computer Software: Programming Data Processing,2667,-7.292%
LGHL,$0.6196,2891312.00,Finance,Investment Bankers/Brokers/Service,1494698,3.612%
LGIH,$56.70,1317270219.00,Consumer Discretionary,Homebuilding,682304,8.289%
LGN,$85.57,9244805841.00,Consumer Discretionary,Engineering & Construction,1347418,0.54%
LGND,$274.88,5508886848.00,Health Care,Biotechnology: Pharmaceutical Preparations,609632,4.462%
LGO,$0.7275,71105123.00,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),1062131,-4.289%
LGVN,$0.8201,25913480.00,Health Care,Biotechnology: Pharmaceutical Preparations,240919,-2.369%
LHAI,$0.74,12010200.00,Finance,Real Estate,40845,-1.346%
LHSW,$0.112,6160000.00,Technology,Computer Software: Prepackaged Software,804686,-5.882%
LI,$13.21,14111655195.00,Industrials,Auto Manufacturing,3303524,-2.725%
LICN,$2.17,35667910.00,Consumer Discretionary,Professional Services,527134,-21.091%
LIDR,$1.45,67156489.00,Consumer Discretionary,Auto Parts:O.E.M.,4400284,-6.752%
LIDRW,$0.0144,666933.00,Consumer Discretionary,Auto Parts:O.E.M.,30455,-24.211%
LIEN,$10.24,233682842.00,Finance,Finance: Consumer Services,173759,2.40%
LIF,$49.02,3972173493.00,Technology,EDP Services,1417386,4.209%
LIFE,$16.07,1012317790.00,Finance,Specialty Insurers,440195,0.879%
LILA,$4.80,1063391894.00,Telecommunications,Cable & Other Pay Television Services,2057918,-9.434%
LILAK,$4.79,1061176495.00,Telecommunications,Cable & Other Pay Television Services,4869130,-8.762%
LILAP,$18.65,4131720590.00,Telecommunications,Cable & Other Pay Television Services,717590,-16.815%
LIMN,$0.1192,5349414.00,,,948661,-2.295%
LIN,$512.15,236920353899.00,Basic Materials,Major Chemicals,5193839,-0.717%
LINC,$48.43,1536234857.00,Real Estate,Other Consumer Services,665031,4.151%
LIND,$25.75,1688461439.00,Consumer Discretionary,Transportation Services,1410789,7.471%
LINE,$41.38,9421165224.00,Real Estate,Real Estate Investment Trusts,1376182,-0.361%
LINK,$4.60,72450032.00,Technology,Computer peripheral equipment,45156,7.728%
LIQT,$0.90,8953057.00,Technology,Industrial Machinery/Components,118032,2.975%
LITE,$850.00,66130000000.00,Telecommunications,Telecommunications Equipment,8360861,-2.297%
LITS,$0.8278,28166061.00,Health Care,Biotechnology: Pharmaceutical Preparations,602342,-9.943%
LIVE,$10.30,31638057.00,Consumer Discretionary,Other Specialty Stores,5587,7.853%
LIVN,$78.50,4312282733.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,1427509,0.00%
LIXT,$7.61,114301797.00,Health Care,Biotechnology: Pharmaceutical Preparations,1007726,9.339%
LKFN,$59.86,1491327258.00,Finance,Major Banks,432011,-0.383%
LKFT,$28.30,1864887109.00,Health Care,Biotechnology: Pharmaceutical Preparations,159491,-0.247%
LKQ,$25.80,6573603543.00,Consumer Discretionary,Motor Vehicles,5366995,3.118%
LKSP,$10.15,0.00,,,19491,0.00%
LKSPR,$0.95,0.00,,,3,0.00%
LKSPU,$10.28,0.00,,,8,0.00%
LLYVA,$94.94,8734900489.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,257306,-0.659%
LLYVK,$98.46,9058756079.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,706129,-0.926%
LMAT,$93.95,2146826929.00,Health Care,Medical/Dental Instruments,724913,1.887%
LMB,$80.15,955473520.00,Consumer Discretionary,Engineering & Construction,261003,-0.236%
LMFA,$0.1825,3166791.00,Finance,Finance: Consumer Services,880998,-8.932%
LMNR,$13.07,236985331.00,Consumer Staples,Farming/Seeds/Milling,106435,2.03%
LMRI,$9.41,904119716.00,Health Care,Medical Specialities,906684,7.053%
LNAI,$3.78,17138104.00,Health Care,Biotechnology: Pharmaceutical Preparations,1042880,-5.50%
LNKS,$2.68,4305723.00,Technology,Electrical Products,69880157,67.50%
LNSR,$5.74,69478843.00,Health Care,Medical/Dental Instruments,104840,-8.307%
LNT,$73.00,18854223701.00,Utilities,Power Generation,4271758,0.247%
LNTH,$103.86,6761917677.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,1090942,0.649%
LNZA,$6.00,60534978.00,Industrials,Major Chemicals,291530,5.079%
LNZAW,$0.0153,154364.00,Industrials,Major Chemicals,3300,-1.923%
LOAN,$4.38,50060557.00,Real Estate,Real Estate Investment Trusts,21069,0.229%
LOBO,$0.788,10907447.00,Consumer Discretionary,Motor Vehicles,121384,-6.179%
LOCO,$16.03,488198427.00,Consumer Discretionary,Restaurants,567422,1.52%
LOGI,$107.64,15450170369.00,Technology,Computer peripheral equipment,899072,1.605%
LOKV,$11.32,0.00,,,39926,14.924%
LOKVU,$11.45,0.00,Finance,Blank Checks,12312,5.433%
LOKVW,$1.83,0.00,,,34018,1.667%
LONA,$8.18,76838945.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),8655,-0.608%
LOOP,$0.83,40155708.00,Industrials,Major Chemicals,55682,-6.521%
LOPE,$141.59,3754159171.00,Real Estate,Other Consumer Services,1043931,-0.611%
LOT,$1.15,738403356.00,Industrials,Auto Manufacturing,105359,-1.709%
LOVE,$14.47,211817908.00,Consumer Discretionary,Other Specialty Stores,286697,3.136%
LPAA,$10.84,0.00,,,50858,0.185%
LPAAW,$0.2054,0.00,Finance,Blank Checks,90,0.00%
LPBB,$10.69,0.00,,,162,-0.093%
LPBBW,$0.22,0.00,,,101,0.00%
LPCN,$2.33,19209109.00,Health Care,Biotechnology: Pharmaceutical Preparations,122359,-0.427%
LPCV,$9.95,0.00,,,4,0.00%
LPCVU,$10.08,0.00,Finance,Blank Checks,1,0.00%
LPLA,$293.95,23510961991.00,Finance,Investment Bankers/Brokers/Service,1007727,-3.465%
LPRO,$3.11,367655125.00,Finance,Finance: Consumer Services,7948071,0.161%
LPSN,$2.01,24473814.00,Technology,Computer Software: Prepackaged Software,115530,-1.951%
LPTH,$15.15,951259516.00,Technology,Semiconductors,4498232,3.767%
LQDA,$71.07,6320119996.00,Health Care,Biotechnology: Pharmaceutical Preparations,12434188,3.525%
LQDT,$37.89,1181456843.00,Consumer Discretionary,Business Services,304067,3.695%
LRCX,$389.04,486522141840.00,Technology,Industrial Machinery/Components,22686628,3.971%
LRE,$1.31,17870889.00,Consumer Discretionary,Homebuilding,4643,-1.504%
LRHC,$1.10,1777689.00,Finance,Real Estate,141885,0.00%
LRMR,$3.64,378133891.00,Health Care,Biotechnology: Pharmaceutical Preparations,3301194,2.825%
LSAK,$4.525,387956409.00,Finance,Investment Bankers/Brokers/Service,57594,-0.549%
LSBK,$17.40,136812546.00,Finance,Savings Institutions,25376,6.033%
LSCC,$153.72,21060847778.00,Technology,Semiconductors,3146728,9.91%
LSE,$4.01,68270250.00,Consumer Discretionary,Oil and Gas Field Machinery,6504,-2.433%
LSH,$0.4955,17058855.00,,,36085,-6.861%
LSTA,$3.52,32054496.00,Health Care,Misc Health and Biotechnology Services,41521,0.00%
LSTR,$207.40,7036710754.00,Industrials,Trucking Freight/Courier Services,676385,-0.351%
LTBR,$9.83,345495610.00,Consumer Discretionary,Professional Services,1369574,5.813%
LTGRU,$10.02,0.00,Finance,Blank Checks,5,0.00%
LTRN,$3.79,48356125.00,Health Care,Biotechnology: Pharmaceutical Preparations,209043,-2.571%
LTRX,$6.64,264384415.00,Telecommunications,Computer Communications Equipment,3261247,2.786%
LTRYW,$0.0107,135285.00,Technology,Computer Software: Prepackaged Software,13385,-5.31%
LUCD,$1.08,219312126.00,Health Care,Medical/Dental Instruments,6013163,9.901%
LUCY,$0.80,5122982.00,Health Care,Ophthalmic Goods,95355,-6.977%
LUCYW,$0.0384,245903.00,Health Care,Ophthalmic Goods,6083,-19.665%
LULU,$111.77,12120110454.00,Consumer Discretionary,Apparel,6175521,0.009%
LUNG,$1.28,54063620.00,Health Care,Medical/Dental Instruments,619930,2.40%
LUNR,$22.85,4958928685.00,Industrials,Industrial Machinery/Components,18740938,0.572%
LVLU,$7.58,21712190.00,Consumer Discretionary,Catalog/Specialty Distribution,14612,5.424%
LVO,$6.21,83656419.00,Consumer Discretionary,Restaurants,35547,-2.205%
LWAC,$10.21,0.00,Finance,Blank Checks,1,0.00%
LWACW,$0.28,0.00,Finance,Blank Checks,106,-6.667%
LWAY,$25.43,388618412.00,Consumer Staples,Packaged Foods,131075,1.72%
LWLG,$9.78,1507340955.00,Industrials,Containers/Packaging,5064442,5.388%
LX,$2.00,329576548.00,Finance,Finance: Consumer Services,3969769,0.00%
LXEH,$1.22,2338334.00,Real Estate,Other Consumer Services,38761,-8.271%
LXEO,$4.93,387111656.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1481296,-1.004%
LXRX,$2.01,892834744.00,Health Care,Biotechnology: Pharmaceutical Preparations,3927228,-1.471%
LYEL,$12.74,297276268.00,Health Care,Biotechnology: Pharmaceutical Preparations,360109,1.757%
LYFT,$14.28,5421866557.00,Consumer Discretionary,Business Services,20384780,0.919%
LYTS,$26.60,976549946.00,Consumer Discretionary,Building Products,910482,4.931%
LZ,$5.50,944062702.00,Technology,EDP Services,4388929,-1.257%
LZMH,$1.35,12120975.00,Technology,EDP Services,59204,-9.396%
MAAS,$18.90,8357118424.00,Finance,Investment Managers,453267,5.351%
MACI,$10.79,0.00,,,39,0.00%
MACIU,$11.10,0.00,Finance,Blank Checks,2,0.00%
MACIW,$0.15,0.00,Finance,Blank Checks,21722,15.031%
MAKO,$8.11,710149287.00,,,169131,-0.246%
MAMA,$17.77,723357473.00,Consumer Staples,Specialty Foods,931048,12.969%
MAMO,$0.94,39142493.00,Consumer Discretionary,Industrial Specialties,425763,-6.931%
MANH,$132.28,7826293553.00,Technology,Computer Software: Prepackaged Software,1066771,0.144%
MAR,$396.20,104473432433.00,Consumer Discretionary,Hotels/Resorts,2846698,0.403%
MARA,$14.22,5421666553.00,Technology,EDP Services,32777171,2.155%
MARPS,$4.26,8520000.00,Energy,Oil & Gas Production,11483,-1.73%
MASK,$2.30,4804875.00,Technology,EDP Services,231628,-4.959%
MASS,$8.85,334650546.00,Industrials,Industrial Machinery/Components,1063688,3.147%
MAT,$14.04,4080024000.00,Consumer Discretionary,Recreational Games/Products/Toys,9904512,2.707%
MATH,$1.01,43841142.00,Finance,Finance/Investors Services,69134,-0.98%
MATW,$26.36,822496266.00,Telecommunications,Metal Fabrications,523642,3.413%
MAYS,$44.60,89903788.00,Real Estate,Building operators,3480,7.60%
MAZE,$25.68,1421266302.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1390473,3.382%
MB,$5.74,98469700.00,Consumer Discretionary,Restaurants,20199,-6.056%
MBAI,$1.43,10039318.00,Health Care,Medical Electronics,55002,5.147%
MBAV,$10.80,0.00,,,108096,-0.185%
MBAVU,$11.00,0.00,Finance,Blank Checks,646,0.091%
MBAVW,$0.40,0.00,Finance,Blank Checks,20429,8.108%
MBBC,$15.31,45175921.00,Finance,Banks,20589,3.237%
MBIN,$49.09,2254969179.00,Finance,Major Banks,341388,0.636%
MBINL,$24.80,1139198118.00,Finance,Major Banks,30656,-0.422%
MBINM,$25.2586,1160264097.00,Finance,Major Banks,9182,-0.164%
MBINN,$20.26,930651366.00,Finance,Major Banks,11391,-0.881%
MBIO,$0.65,4375878.00,Health Care,Biotechnology: Pharmaceutical Preparations,96799,-10.591%
MBLY,$8.46,7124894753.00,Technology,Computer Software: Prepackaged Software,10455303,-3.093%
MBNKO,$25.3216,25321600.00,Finance,Commercial Banks,2723,-0.70%
MBOT,$1.86,124926530.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1061540,-1.064%
MBRX,$2.88,15368688.00,Health Care,Biotechnology: Pharmaceutical Preparations,379164,2.857%
MBUU,$27.25,535109694.00,Industrials,Marine Transportation,484387,1.113%
MBVI,$10.13,0.00,,,10,0.00%
MBVIW,$0.35,0.00,,,2600,1.449%
MBWM,$53.75,928497656.00,Finance,Major Banks,217290,0.92%
MBX,$43.03,2048121974.00,Health Care,Biotechnology: Pharmaceutical Preparations,832260,3.462%
MCAHU,$10.10,0.00,Finance,Blank Checks,35309,0.598%
MCBS,$34.17,979313635.00,Finance,Major Banks,121688,1.005%
MCFT,$23.29,379158638.00,Industrials,Marine Transportation,189091,2.962%
MCGA,$10.23,0.00,Utilities,Electric Utilities: Central,43289,0.196%
MCGAU,$10.27,0.00,Finance,Blank Checks,2602,-0.484%
MCGAW,$0.35,0.00,,,59,0.00%
MCHB,$14.66,3245739833.00,Finance,Major Banks,738058,0.068%
MCHP,$99.77,54083249865.00,Technology,Semiconductors,16353469,6.014%
MCHPP,$83.56,45296144720.00,Technology,Semiconductors,10788,5.359%
MCHX,$1.46,64682087.00,Technology,Computer Software: Prepackaged Software,26133,-2.013%
MCRB,$6.61,64010804.00,Health Care,Biotechnology: Pharmaceutical Preparations,124626,2.322%
MCRI,$130.66,2319151761.00,Consumer Discretionary,Hotels/Resorts,502212,2.27%
MDAI,$1.82,57919653.00,Health Care,Medical/Dental Instruments,513025,0.552%
MDB,$332.75,26763723709.00,Technology,Computer Software: Prepackaged Software,3010064,-0.58%
MDBH,$2.95,16043964.00,Finance,Finance: Consumer Services,1265,0.00%
MDCX,$0.4575,25237743.00,Health Care,Biotechnology: Pharmaceutical Preparations,12185127,30.082%
MDCXW,$0.48,26478943.00,Health Care,Biotechnology: Pharmaceutical Preparations,2,0.00%
MDGL,$505.75,11660399539.00,Health Care,Biotechnology: Pharmaceutical Preparations,487078,1.178%
MDIA,$0.7606,62163335.00,Consumer Discretionary,Broadcasting,42293,-2.186%
MDLN,$35.94,47213952614.00,Health Care,Medical/Dental Instruments,15306828,-1.318%
MDLZ,$60.12,77173023932.00,Consumer Staples,Packaged Foods,25599322,-1.216%
MDRR,$11.70,19053450.00,Real Estate,Real Estate Investment Trusts,10863,3.908%
MDWD,$14.24,182922255.00,Health Care," Medicinal Chemicals and Botanical Products ",69387,0.282%
MDXG,$3.67,546630833.00,Health Care,Biotechnology: Pharmaceutical Preparations,2130580,1.662%
MDXH,$0.543,27890934.00,Health Care,Medical Specialities,327707,-3.329%
MEDP,$460.20,13143168878.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,472933,0.68%
MEGL,$1.18,5975579.00,Finance,Finance: Consumer Services,33762,-5.60%
MELI,$1635.15,82897497147.00,Consumer Discretionary,Business Services,655341,0.204%
MENS,$1.56,118603161.00,Health Care,Biotechnology: Pharmaceutical Preparations,120954,-2.50%
MEOH,$53.18,4114231506.00,Industrials,Major Chemicals,1820773,-3.607%
MERC,$0.859,57537973.00,Basic Materials,Paper,508596,-2.784%
MESH,$9.99,0.00,,,44554,0.00%
MESHU,$10.15,0.00,,,1800,0.794%
MESHW,$0.3101,0.00,,,274927,14.894%
MESO,$14.37,1854882747.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),126049,2.863%
META,$577.22,1465228699535.00,Technology,Computer Software: Programming Data Processing,28825297,1.698%
METC,$13.99,929827751.00,Energy,Coal Mining,1473572,-3.716%
METCB,$9.65,641375110.00,Energy,Coal Mining,63483,-2.918%
METCI,$25.34,0.00,,,2293,0.00%
METCZ,$25.30,0.00,Energy,Coal Mining,973,0.118%
MEVO,$9.94,0.00,Finance,Blank Checks,26717,0.00%
MEVOU,$10.25,0.00,Finance,Blank Checks,57,0.00%
MEVOW,$0.40,0.00,Finance,Blank Checks,655,0.00%
MFI,$9.875,495492533.00,Technology,EDP Services,68351,25.636%
MFIC,$9.93,817960196.00,Finance,Finance/Investors Services,1006359,0.202%
MFICL,$25.33,2363380745.00,Finance,Finance/Investors Services,4762,-0.472%
MFIN,$9.53,227290186.00,Finance,Finance: Consumer Services,81796,0.105%
MGEE,$75.92,2790547558.00,Energy,Electric Utilities: Central,624077,0.251%
MGIH,$1.51,16987500.00,Consumer Discretionary,Publishing,3398,-0.658%
MGN,$0.1388,2255500.00,Consumer Staples,Farming/Seeds/Milling,1202350,-0.928%
MGNI,$17.89,2562116404.00,Technology,Computer Software: Programming Data Processing,4252861,-1.919%
MGNX,$4.13,262515698.00,Health Care,Biotechnology: Pharmaceutical Preparations,973010,4.293%
MGPI,$16.44,351343136.00,Consumer Staples,Beverages (Production/Distribution),278401,4.315%
MGRC,$118.19,2902955596.00,Consumer Discretionary,Diversified Commercial Services,426759,3.894%
MGRT,$71.95,989312500.00,Technology,EDP Services,12454,-5.329%
MGRX,$0.3168,5438639.00,Health Care,Misc Health and Biotechnology Services,440413,-4.607%
MGTX,$11.32,1048339721.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2519995,8.742%
MGX,$1.20,45176230.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),190442,1.695%
MGYR,$18.15,117298531.00,Finance,Savings Institutions,20226,5.523%
MIDD,$172.26,7788649081.00,Industrials,Industrial Machinery/Components,2418708,4.546%
MIMI,$2.88,7318800.00,Consumer Discretionary,Business Services,58508,0.348%
MIND,$5.27,47899320.00,Industrials,Industrial Machinery/Components,93862,4.98%
MIRA,$0.9524,40021836.00,Health Care,Biotechnology: Pharmaceutical Preparations,69677,-2.637%
MIRM,$107.13,6532918849.00,Health Care,Biotechnology: Pharmaceutical Preparations,1576862,4.988%
MIST,$1.30,161847374.00,Health Care,Biotechnology: Pharmaceutical Preparations,1338105,-0.763%
MITK,$17.255,779215974.00,Technology,Computer peripheral equipment,1770651,2.282%
MKDW,$9.16,38457729.00,Technology,Consumer Electronics/Appliances,69470,-1.24%
MKDWW,$0.0129,54160.00,Technology,Consumer Electronics/Appliances,6,0.00%
MKLY,$10.19,0.00,,,1528,0.00%
MKLYR,$0.23,0.00,,,35100,0.00%
MKSI,$406.37,27447907702.00,Industrials,Industrial Machinery/Components,2127039,9.457%
MKTW,$16.745,261649902.00,Technology,Computer Software: Prepackaged Software,17187,0.39%
MKTX,$120.33,4276462379.00,Finance,Investment Bankers/Brokers/Service,1239625,0.359%
MKZR,$1.69,3323216.00,Real Estate,Real Estate Investment Trusts,130840,-2.594%
MLAA,$9.94,0.00,Finance,Blank Checks,2179,0.00%
MLAAW,$0.23,0.00,Finance,Blank Checks,4717,2.541%
MLAB,$95.10,525420938.00,Industrials,Industrial Machinery/Components,174268,0.158%
MLCI,$2.78,31104775.00,Finance,Investment Managers,43262,0.00%
MLCIL,$22.85,0.00,Finance,Investment Managers,1444,0.351%
MLCO,$5.53,2249559788.00,Consumer Discretionary,Hotels/Resorts,1256954,1.654%
MLEC,$8.18,5939645.00,Finance,Blank Checks,70294,5.412%
MLECW,$0.0154,11182.00,Finance,Blank Checks,74346,-14.917%
MLGO,$4.84,60197311.00,Technology,EDP Services,63592,0.207%
MLKN,$16.50,1128183078.00,Consumer Discretionary,Office Equipment/Supplies/Services,1504628,4.762%
MLTX,$19.21,1414151757.00,Health Care,Biotechnology: Pharmaceutical Preparations,774543,0.104%
MLYS,$24.63,2031928228.00,Health Care,Biotechnology: Pharmaceutical Preparations,4062234,-1.99%
MMED,$14.77,4147711223.00,Health Care,Medical/Dental Instruments,2855036,4.234%
MMLP,$2.39,93508000.00,Energy,Oil Refining/Marketing,105585,-7.004%
MMSI,$67.22,4009999353.00,Health Care,Medical/Dental Instruments,1182133,3.035%
MMTX,$10.12,0.00,Finance,Blank Checks,8,0.00%
MMYT,$46.72,5198180403.00,Consumer Discretionary,Transportation Services,887178,2.794%
MNDO,$0.9575,19327296.00,Technology,EDP Services,63037,1.862%
MNDR,$0.6102,3253311.00,Technology,Computer Software: Prepackaged Software,231261,-8.939%
MNDY,$71.53,3323496316.00,Technology,Computer Software: Prepackaged Software,1639399,-2.521%
MNKD,$3.94,1217263654.00,Health Care,Biotechnology: Pharmaceutical Preparations,16622964,0.51%
MNOV,$1.32,64972045.00,Health Care,Biotechnology: Pharmaceutical Preparations,34845,-1.493%
MNPR,$67.47,451985713.00,Health Care,Biotechnology: Pharmaceutical Preparations,128130,4.783%
MNRO,$15.55,466892886.00,Consumer Discretionary,Automotive Aftermarket,5887588,2.37%
MNSB,$23.86,169822071.00,Finance,Major Banks,82783,1.145%
MNSBP,$25.20,179359438.00,Finance,Major Banks,197,0.00%
MNST,$91.34,89331260767.00,Consumer Staples,Beverages (Production/Distribution),12605493,-0.349%
MNTK,$1.59,226322411.00,Utilities,Natural Gas Distribution,215581,1.923%
MNTS,$10.35,175784017.00,Industrials,Military/Government/Technical,4370506,2.883%
MNTSW,$0.0296,502725.00,Industrials,Military/Government/Technical,154315,-1.333%
MNY,$1.1797,52417867.00,Consumer Discretionary,Business Services,9847,3.482%
MNYWW,$0.0501,2226104.00,Consumer Discretionary,Business Services,80597,12.332%
MOB,$5.69,71883881.00,Industrials,Aerospace,79423,2.523%
MOBBW,$2.38,30067423.00,Industrials,Aerospace,1903,2.146%
MOBI,$14.25,473798336.00,Health Care,Medical/Dental Instruments,804458,-1.927%
MOBX,$2.10,28219584.00,Technology,Semiconductors,697334,3.448%
MOBXW,$0.095,1276600.00,Technology,Semiconductors,37830,-6.034%
MODD,$5.15,27867562.00,Health Care,Medical/Dental Instruments,96267,15.471%
MOLN,$3.82,154187023.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1042,-2.051%
MOMO,$5.44,803745861.00,Technology,Computer Software: Prepackaged Software,3347288,-2.683%
MORN,$153.68,5844145806.00,Finance,Investment Managers,813231,-6.464%
MOVE,$22.53,44632989.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,112863,6.929%
MPAA,$15.36,290685204.00,Consumer Discretionary,Auto Parts:O.E.M.,174413,2.88%
MPB,$33.54,850069355.00,Finance,Major Banks,402519,1.513%
MPLT,$28.82,1306862382.00,Health Care,Biotechnology: Pharmaceutical Preparations,1466905,-1.335%
MPWR,$1563.70,76824581000.00,Technology,Semiconductors,1935567,7.975%
MQ,$3.88,1645237614.00,Technology,Computer Software: Prepackaged Software,5320039,0.258%
MRAM,$27.11,635663812.00,Technology,Semiconductors,3831107,5.569%
MRBK,$19.25,228887852.00,Finance,Major Banks,170550,-0.104%
MRCY,$113.91,6839530367.00,Technology,Electrical Products,1796822,-1.377%
MRDN,$14.32,181426939.00,Technology,Computer Software: Prepackaged Software,81872,7.75%
MREO,$0.3094,48002051.00,Health Care,Biotechnology: Pharmaceutical Preparations,1440222,-0.194%
MRKR,$1.33,22175259.00,Health Care,Biotechnology: Pharmaceutical Preparations,46580,-1.481%
MRLN,$6.69,645745908.00,Technology,EDP Services,4954643,2.294%
MRM,$1.16,9166262.00,Consumer Discretionary,Other Consumer Services,22936,0.00%
MRNA,$63.96,25378449126.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),24078843,3.495%
MRNO,$0.285,22584219.00,Consumer Discretionary,Hotels/Resorts,140876,-1.384%
MRNOW,$0.04,3169715.00,Consumer Discretionary,Hotels/Resorts,1405541,25.392%
MRTN,$16.85,1374776925.00,Industrials,Trucking Freight/Courier Services,1152929,1.567%
MRVI,$5.20,1342589269.00,Health Care,Biotechnology: Pharmaceutical Preparations,9280199,-0.383%
MRVL,$310.58,271695384000.00,Technology,Semiconductors,250989485,7.267%
MRX,$64.85,4807514479.00,Finance,Investment Bankers/Brokers/Service,1396507,5.293%
MSAI,$5.92,11955049.00,Technology,Electronic Components,108069,5.338%
MSAIW,$0.0297,59977.00,Technology,Electronic Components,20830,2.062%
MSBI,$29.43,610077985.00,Finance,Major Banks,291279,1.065%
MSBIP,$25.45,527573385.00,Finance,Major Banks,234,0.553%
MSEX,$52.06,969582568.00,Utilities,Water Supply,269710,0.424%
MSFT,$379.40,2818348126698.00,Technology,Computer Software: Prepackaged Software,59714271,0.129%
MSGM,$3.96,16529258.00,Technology,Computer Software: Prepackaged Software,39377,5.60%
MSGY,$0.58,8120000.00,,,393276,-2.782%
MSLE,$5.71,118946095.00,Health Care,Biotechnology: Pharmaceutical Preparations,26621,-2.393%
MSS,$0.7307,4299513.00,Consumer Staples,Food Chains,143399,-5.042%
MSTR,$112.53,39435899036.00,Technology,Computer Software: Prepackaged Software,35530798,-3.457%
MSW,$1.40,18165000.00,Consumer Discretionary,Engineering & Construction,84481,2.19%
MTC,$3.17,315693361.00,Technology,Computer Software: Prepackaged Software,139793,10.069%
MTCH,$35.45,8269298347.00,Technology,Computer Software: Programming Data Processing,7207379,0.396%
MTEK,$1.24,12026296.00,Telecommunications,Telecommunications Equipment,39511,1.639%
MTEN,$2.26,11387826.00,Industrials,Building Products,1688575,-13.41%
MTEX,$5.42,10458811.00,Health Care," Medicinal Chemicals and Botanical Products ",14296,1.119%
MTLS,$6.71,396340818.00,Technology,Computer Software: Prepackaged Software,112489,1.513%
MTRX,$13.98,393311223.00,Consumer Discretionary,Engineering & Construction,369139,2.87%
MTSI,$391.41,29862928901.00,Technology,Semiconductors,2361593,6.619%
MTVA,$1.60,8262992.00,Health Care,Biotechnology: Pharmaceutical Preparations,181697,-6.433%
MU,$1133.99,1278839136493.00,Technology,Semiconductors,64643103,8.704%
MUZE,$9.94,0.00,Finance,Blank Checks,20400,0.00%
MUZEW,$0.33,0.00,Finance,Blank Checks,1600,13.597%
MVBF,$27.63,355042765.00,Finance,Major Banks,57158,1.73%
MVIS,$0.3642,125520060.00,Technology,Industrial Machinery/Components,14768933,-2.228%
MVST,$1.29,429773025.00,Miscellaneous,Industrial Machinery/Components,6824731,2.381%
MVSTW,$0.0065,2165523.00,Miscellaneous,Industrial Machinery/Components,71305,-7.143%
MWC,$3.76,221809597.00,Technology,EDP Services,109299,-5.29%
MWH,$34.21,6923951184.00,Industrials,Military/Government/Technical,1626910,-1.384%
MWYN,$1.03,20800648.00,Consumer Discretionary,Food Distributors,453116,-1.905%
MXCT,$1.21,129617223.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,1773639,7.08%
MXL,$88.76,7948099321.00,Technology,Semiconductors,4485087,7.108%
MYFW,$30.55,297219972.00,Finance,Major Banks,64482,1.059%
MYGN,$4.54,428794873.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,2436357,3.653%
MYPS,$0.5369,69110856.00,Technology,Computer Software: Prepackaged Software,1510539,-2.382%
MYRG,$461.10,7179804700.00,Industrials,Water Sewer Pipeline Comm & Power Line Construction,623703,3.758%
MYSE,$2.20,11163524.00,Telecommunications,Telecommunications Equipment,387274,4.265%
MYSEW,$0.07,355203.00,Telecommunications,Telecommunications Equipment,9438,53.846%
MYSZ,$0.46,2216355.00,Technology,Computer Software: Prepackaged Software,108869,4.285%
MYX,$9.89,0.00,Finance,Blank Checks,128,-0.703%
MYXXR,$0.218,0.00,Finance,Blank Checks,300,1.395%
MYXXU,$10.22,0.00,Finance,Blank Checks,1540,0.591%
MYXXW,$0.07,0.00,Finance,Blank Checks,200,0.00%
MZTI,$107.06,2935799320.00,Consumer Staples,Packaged Foods,893999,1.344%
NA,$1.97,45731757.00,Technology,Semiconductors,30394,1.026%
NAAS,$3.0994,37363890.00,Consumer Discretionary,Other Specialty Stores,2902,-2.535%
NAGE,$3.50,278755145.00,Health Care," Medicinal Chemicals and Botanical Products ",952875,3.858%
NAII,$2.67,16754861.00,Health Care," Medicinal Chemicals and Botanical Products ",246829,6.375%
NAKA,$4.21,73263009.00,Health Care,Medical/Nursing Services,170852,-0.708%
NAMI,$0.2507,19823203.00,Real Estate,Other Consumer Services,186180,1.089%
NAMM,$1.85,100792915.00,Basic Materials,Precious Metals,249732,2.21%
NAMMW,$0.247,13457216.00,Basic Materials,Precious Metals,231156,9.437%
NAMS,$29.83,3487245694.00,Health Care,Biotechnology: Pharmaceutical Preparations,1250199,-1.061%
NATH,$101.66,416237212.00,Consumer Discretionary,Restaurants,26337,0.089%
