ticket,price,market_cap,sector,industry,volume,pct_change
MB,$7.10,121800500.00,Consumer Discretionary,Restaurants,11579,8.067%
MBAI,$1.60,11232803.00,Health Care,Medical Electronics,102988,-8.046%
MBAV,$10.81,0.00,,,27598,0.093%
MBAVU,$10.91,0.00,Finance,Blank Checks,250,-5.948%
MBAVW,$0.3983,0.00,Finance,Blank Checks,31551,-1.338%
MBBC,$13.8399,40838030.00,Finance,Banks,8637,1.764%
MBIN,$47.14,2165395133.00,Finance,Major Banks,107740,-0.507%
MBINL,$24.73,1135982640.00,Finance,Major Banks,48526,-0.921%
MBINM,$25.45,1169056134.00,Finance,Major Banks,9435,-1.165%
MBINN,$20.42,938001031.00,Finance,Major Banks,16126,-1.874%
MBIO,$0.6701,4511194.00,Health Care,Biotechnology: Pharmaceutical Preparations,41329,5.694%
MBLY,$10.34,8708204698.00,Technology,Computer Software: Prepackaged Software,5435948,-0.672%
MBNKO,$25.675,25675000.00,Finance,Commercial Banks,639,-0.869%
MBOT,$2.03,136344546.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),3640325,5.181%
MBRX,$2.79,14888417.00,Health Care,Biotechnology: Pharmaceutical Preparations,365948,1.825%
MBUU,$27.46,539233475.00,Industrials,Marine Transportation,429716,-1.365%
MBVI,$10.13,0.00,,,1025,0.00%
MBVIW,$0.37,0.00,,,2156,-7.50%
MBWM,$52.99,915369131.00,Finance,Major Banks,170981,0.303%
MBX,$31.47,1497894458.00,Health Care,Biotechnology: Pharmaceutical Preparations,821411,-1.348%
MCAHU,$10.07,0.00,,,10582,0.099%
MCBS,$32.66,936036972.00,Finance,Major Banks,59817,-0.153%
MCFT,$23.29,379158638.00,Industrials,Marine Transportation,98397,-3.079%
MCGA,$10.22,0.00,Utilities,Electric Utilities: Central,16569,0.098%
MCGAU,$10.32,0.00,Finance,Blank Checks,55,0.00%
MCGAW,$0.37,0.00,,,655,-4.884%
MCHB,$14.72,3259023898.00,Finance,Major Banks,577742,1.447%
MCHP,$94.65,51307803947.00,Technology,Semiconductors,11367653,-1.447%
MCHPP,$80.27,43512703886.00,Technology,Semiconductors,40807,-1.834%
MCHX,$1.66,73542646.00,Technology,Computer Software: Prepackaged Software,17405,1.22%
MCRB,$7.32,70886397.00,Health Care,Biotechnology: Pharmaceutical Preparations,41807,-3.43%
MCRI,$120.26,2134556794.00,Consumer Discretionary,Hotels/Resorts,136262,-0.447%
MDAI,$2.07,65875649.00,Health Care,Medical/Dental Instruments,1828972,-10.39%
MDAIW,$0.73,23231509.00,Health Care,Medical/Dental Instruments,14336,-17.978%
MDB,$335.55,27011752854.00,Technology,Computer Software: Prepackaged Software,10612625,3.031%
MDBH,$3.50,19035212.00,Finance,Finance: Consumer Services,4072,-2.778%
MDCX,$0.379,20907332.00,Health Care,Biotechnology: Pharmaceutical Preparations,4445249,15.093%
MDCXW,$0.50,27582233.00,Health Care,Biotechnology: Pharmaceutical Preparations,12,0.00%
MDGL,$497.27,11464887551.00,Health Care,Biotechnology: Pharmaceutical Preparations,436008,-3.622%
MDIA,$0.8481,69314652.00,Consumer Discretionary,Broadcasting,11144,-5.462%
MDLN,$36.56,48028439276.00,Health Care,Medical/Dental Instruments,33135430,-0.652%
MDLZ,$61.17,78520856186.00,Consumer Staples,Packaged Foods,8924800,-1.955%
MDRR,$10.90,17750650.00,Real Estate,Real Estate Investment Trusts,2127,-5.628%
MDWD,$14.33,184078365.00,Health Care," Medicinal Chemicals and Botanical Products ",161675,-1.58%
MDXG,$3.68,548120290.00,Health Care,Biotechnology: Pharmaceutical Preparations,3291839,0.272%
MDXH,$0.7599,39031899.00,Health Care,Medical Specialities,490580,0.782%
MEDP,$447.11,12769322549.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,288713,-0.225%
MEGL,$1.20,6076860.00,Finance,Finance: Consumer Services,36617,4.348%
MEHA,$0.082,3504934.00,Health Care," Medicinal Chemicals and Botanical Products ",55723556,1.11%
MELI,$1695.65,85964676658.00,Consumer Discretionary,Business Services,760070,0.007%
MENS,$2.20,167260867.00,Health Care,Biotechnology: Pharmaceutical Preparations,27859,-2.222%
MEOH,$59.10,4572227943.00,Industrials,Major Chemicals,452271,-1.22%
MERC,$0.93,62293731.00,Basic Materials,Paper,399826,-4.557%
MESH,$9.98,0.00,,,8854,-0.10%
MESHW,$0.29,0.00,,,5873,-3.333%
MESO,$15.40,1987835373.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),291336,4.336%
META,$632.51,1605578124013.00,Technology,Computer Software: Programming Data Processing,19807054,-0.438%
METC,$15.61,1017379611.00,Energy,Coal Mining,1251396,-6.359%
METCB,$11.51,750162673.00,Energy,Coal Mining,17801,0.524%
METCI,$25.31,0.00,,,417,0.059%
METCZ,$25.28,0.00,Energy,Coal Mining,671,0.00%
MEVO,$9.945,0.00,Finance,Blank Checks,27111,0.151%
MEVOW,$0.3802,0.00,Finance,Blank Checks,162753,-4.95%
MFI,$9.85,494238121.00,Technology,EDP Services,4535,1.233%
MFIC,$10.88,896214193.00,Finance,Finance/Investors Services,436907,0.369%
MFICL,$25.60,2388572723.00,Finance,Finance/Investors Services,2341,0.082%
MFIN,$9.73,232060179.00,Finance,Finance: Consumer Services,85147,0.62%
MGEE,$75.50,2775109861.00,Energy,Electric Utilities: Central,427511,-0.132%
MGIH,$1.45,16312500.00,Consumer Discretionary,Publishing,5504,-1.361%
MGN,$0.147,2388750.00,Consumer Staples,Farming/Seeds/Milling,1359814,-6.607%
MGNI,$14.33,2052270993.00,Technology,Computer Software: Programming Data Processing,3771907,-0.693%
MGNX,$4.16,264422592.00,Health Care,Biotechnology: Pharmaceutical Preparations,597499,-1.188%
MGPI,$17.65,377202333.00,Consumer Staples,Beverages (Production/Distribution),131290,-4.388%
MGRC,$108.99,2676987312.00,Consumer Discretionary,Diversified Commercial Services,191649,-2.137%
MGRT,$82.98,1140975000.00,Technology,EDP Services,19012,-11.147%
MGRX,$0.43,7381991.00,Health Care,Misc Health and Biotechnology Services,434648,-10.973%
MGTX,$10.65,986291345.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2288678,6.50%
MGX,$1.36,51199727.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),188324,-2.857%
MGYR,$17.30,111805212.00,Finance,Savings Institutions,2666,1.945%
MIDD,$155.01,7008699025.00,Industrials,Industrial Machinery/Components,728339,0.584%
MIMI,$3.45,8767313.00,Consumer Discretionary,Business Services,400965,7.477%
MIND,$6.75,61351121.00,Industrials,Industrial Machinery/Components,84689,-2.315%
MIRA,$1.06,44543412.00,Health Care,Biotechnology: Pharmaceutical Preparations,77618,-1.852%
MIRM,$101.50,6189594541.00,Health Care,Biotechnology: Pharmaceutical Preparations,1370081,1.908%
MIST,$1.42,176787132.00,Health Care,Biotechnology: Pharmaceutical Preparations,520257,-1.389%
MITK,$17.18,775829060.00,Technology,Computer peripheral equipment,771335,2.019%
MKDW,$8.67,36400492.00,Technology,Consumer Electronics/Appliances,14676,-0.801%
MKLY,$10.19,0.00,,,115,0.00%
MKLYR,$0.21,0.00,,,425952,0.00%
MKLYU,$10.27,0.00,Finance,Blank Checks,160,0.00%
MKSI,$324.26,21901859270.00,Industrials,Industrial Machinery/Components,1204480,0.263%
MKTW,$17.24,269384551.00,Technology,Computer Software: Prepackaged Software,13720,-0.289%
MKTX,$130.04,4621550468.00,Finance,Investment Bankers/Brokers/Service,695451,-1.148%
MKZR,$2.36,4640704.00,Real Estate,Real Estate Investment Trusts,7769,0.64%
MLAA,$9.92,0.00,Finance,Blank Checks,280786,-0.101%
MLAAU,$10.08,0.00,Finance,Blank Checks,1600,-0.262%
MLAAW,$0.25,0.00,Finance,Blank Checks,72766,0.00%
MLAB,$102.02,563641422.00,Industrials,Industrial Machinery/Components,286461,-0.894%
MLAC,$10.62,0.00,Industrials,Auto Manufacturing,5803,0.00%
MLACR,$0.22,0.00,,,139416,-4.348%
MLACU,$16.79,0.00,Finance,Blank Checks,4147,48.584%
MLCI,$3.18,35580282.00,Finance,Investment Managers,16770,-0.625%
MLCIL,$22.9501,0.00,Finance,Investment Managers,1902,0.00%
MLCO,$5.56,2261763548.00,Consumer Discretionary,Hotels/Resorts,1294454,0.361%
MLEC,$7.53,5467669.00,Finance,Blank Checks,36551,4.583%
MLECW,$0.019,13796.00,Finance,Blank Checks,31994,3.261%
MLGO,$6.02,74873515.00,Technology,EDP Services,238958,1.861%
MLKN,$16.18,1106303164.00,Consumer Discretionary,Office Equipment/Supplies/Services,1160228,-0.691%
MLTX,$19.18,1411943295.00,Health Care,Biotechnology: Pharmaceutical Preparations,1146745,2.677%
MLYS,$31.50,2598690182.00,Health Care,Biotechnology: Pharmaceutical Preparations,1091552,-0.127%
MMED,$12.04,3381072656.00,Health Care,Medical/Dental Instruments,574200,4.605%
MMLP,$2.43,95072987.00,Energy,Oil Refining/Marketing,78141,-1.018%
MMSI,$63.06,3761835156.00,Health Care,Medical/Dental Instruments,880199,-1.082%
MMTX,$10.08,0.00,Finance,Blank Checks,400,0.00%
MMTXW,$0.15,0.00,Finance,Blank Checks,12000,25.00%
MMYT,$46.74,5200405651.00,Consumer Discretionary,Transportation Services,618207,-1.247%
MNDO,$0.9799,19779444.00,Technology,EDP Services,8104,0.989%
MNDR,$0.7781,4148478.00,Technology,Computer Software: Prepackaged Software,114393,0.79%
MNDY,$83.62,3885233635.00,Technology,Computer Software: Prepackaged Software,5999639,7.911%
MNKD,$3.77,1164742126.00,Health Care,Biotechnology: Pharmaceutical Preparations,20391931,3.571%
MNOV,$1.36,66940895.00,Health Care,Biotechnology: Pharmaceutical Preparations,35227,-0.73%
MNPR,$65.04,435706992.00,Health Care,Biotechnology: Pharmaceutical Preparations,119452,0.947%
MNRO,$16.45,493915626.00,Consumer Discretionary,Automotive Aftermarket,1174530,-1.023%
MNSB,$22.89,162918156.00,Finance,Major Banks,43346,-0.651%
MNSBP,$25.00,177935950.00,Finance,Major Banks,596,-0.146%
MNST,$88.08,86142954329.00,Consumer Staples,Beverages (Production/Distribution),9465772,0.102%
MNTK,$1.74,247673582.00,Utilities,Natural Gas Distribution,144001,-0.571%
MNTS,$16.85,177726268.00,Industrials,Military/Government/Technical,7165109,-13.144%
MNTSW,$0.055,580115.00,Industrials,Military/Government/Technical,1295405,-29.397%
MNY,$1.335,59318346.00,Consumer Discretionary,Business Services,24723,-1.838%
MNYWW,$0.05,2221661.00,Consumer Discretionary,Business Services,50011,0.604%
MOB,$7.19,90833937.00,Industrials,Aerospace,418398,-7.702%
MOBBW,$3.5699,45099871.00,Industrials,Aerospace,533,-1.926%
MOBI,$13.10,433418622.00,Health Care,Medical/Dental Instruments,66614,0.769%
MOBX,$2.40,32250953.00,Technology,Semiconductors,673760,-1.235%
MOBXW,$0.119,1599110.00,Technology,Semiconductors,2686,13.225%
MODD,$4.98,26947661.00,Health Care,Medical/Dental Instruments,24469,-3.113%
MOLN,$4.1999,169520963.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1191,4.924%
MOMO,$5.96,880574510.00,Technology,Computer Software: Prepackaged Software,1018359,-0.168%
MORN,$182.02,6921859836.00,Finance,Investment Managers,503579,1.06%
MOVE,$19.00,37639893.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,49176,-9.61%
MPAA,$11.06,212473151.00,Consumer Discretionary,Auto Parts:O.E.M.,38282,-1.776%
MPB,$32.65,827512356.00,Finance,Major Banks,96174,-0.427%
MPLT,$29.31,1329081764.00,Health Care,Biotechnology: Pharmaceutical Preparations,437044,-1.578%
MPWR,$1566.21,76947897300.00,Technology,Semiconductors,1164333,-4.10%
MQ,$4.06,1721563071.00,Technology,Computer Software: Prepackaged Software,5786737,3.046%
MRAM,$26.38,618547081.00,Technology,Semiconductors,5722842,-15.611%
MRBK,$17.98,213787198.00,Finance,Major Banks,60829,1.011%
MRCY,$111.70,6706834711.00,Technology,Electrical Products,1522174,3.321%
MRDN,$11.63,147346041.00,Technology,Computer Software: Prepackaged Software,67727,5.059%
MREO,$0.344,53370089.00,Health Care,Biotechnology: Pharmaceutical Preparations,3892515,-0.29%
MRKR,$1.57,26176809.00,Health Care,Biotechnology: Pharmaceutical Preparations,92284,3.974%
MRLN,$8.05,777018619.00,Technology,EDP Services,2371919,-4.621%
MRM,$1.14,9008223.00,Consumer Discretionary,Other Consumer Services,158949,-5.00%
MRNA,$47.19,18724343562.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),6318431,-0.799%
MRNO,$0.352,27893491.00,Consumer Discretionary,Hotels/Resorts,917929,4.918%
MRNOW,$0.0398,3153866.00,Consumer Discretionary,Hotels/Resorts,1730,30.921%
MRTN,$17.24,1406596687.00,Industrials,Trucking Freight/Courier Services,1340322,-1.598%
MRVI,$4.80,1239313171.00,Health Care,Biotechnology: Pharmaceutical Preparations,2782576,3.448%
MRVL,$205.00,179334000000.00,Technology,Semiconductors,34024768,0.083%
MRX,$52.94,3924592391.00,Finance,Investment Bankers/Brokers/Service,756768,2.201%
MSAI,$5.81,11732912.00,Technology,Electronic Components,42121,-3.648%
MSAIW,$0.0298,60179.00,Technology,Electronic Components,1311,0.00%
MSBI,$27.80,576288412.00,Finance,Major Banks,75826,0.18%
MSBIP,$25.46,527780683.00,Finance,Major Banks,5216,0.079%
MSEX,$52.53,978336002.00,Utilities,Water Supply,146798,0.671%
MSFT,$450.24,3344578441129.00,Technology,Computer Software: Prepackaged Software,79654683,5.445%
MSGM,$4.15,17322328.00,Technology,Computer Software: Prepackaged Software,9351,-0.955%
MSGY,$0.455,6370000.00,,,92465,-3.377%
MSLE,$7.30,152067687.00,Health Care,Biotechnology: Pharmaceutical Preparations,47434,3.841%
MSS,$0.915,5383952.00,Consumer Staples,Food Chains,67745,-10.294%
MSTR,$159.09,55752751956.00,Technology,Computer Software: Prepackaged Software,19225620,4.913%
MSW,$1.45,18813750.00,Consumer Discretionary,Engineering & Construction,78697,1.399%
MTC,$6.61,658275431.00,Technology,Computer Software: Prepackaged Software,70698,4.094%
MTCH,$36.13,8427919584.00,Technology,Computer Software: Programming Data Processing,3244516,-0.633%
MTEK,$1.24,12026296.00,Telecommunications,Telecommunications Equipment,117771,-0.80%
MTEKW,$0.145,1406301.00,Telecommunications,Telecommunications Equipment,114,-3.974%
MTEN,$1.16,5845079.00,Industrials,Building Products,45140,0.87%
MTEX,$5.70,10999119.00,Health Care," Medicinal Chemicals and Botanical Products ",5474,-0.175%
MTLS,$6.67,393978131.00,Technology,Computer Software: Prepackaged Software,240593,2.932%
MTRX,$13.13,369397451.00,Consumer Discretionary,Engineering & Construction,180429,-0.756%
MTSI,$364.64,27820491031.00,Technology,Semiconductors,2023943,-6.763%
MTVA,$2.84,14666811.00,Health Care,Biotechnology: Pharmaceutical Preparations,1040540,-8.387%
MU,$971.00,1095029763521.00,Technology,Semiconductors,60498791,5.141%
MUZE,$9.92,0.00,Finance,Blank Checks,9316,-0.05%
MUZEU,$10.03,0.00,Finance,Blank Checks,39,0.00%
MUZEW,$0.2668,0.00,Finance,Blank Checks,78608,-5.824%
MVBF,$26.75,343734852.00,Finance,Major Banks,58248,0.15%
MVIS,$0.6067,201190993.00,Technology,Industrial Machinery/Components,7112300,-4.427%
MVST,$1.55,516393945.00,Miscellaneous,Industrial Machinery/Components,4508010,-3.125%
MVSTW,$0.0124,4131152.00,Miscellaneous,Industrial Machinery/Components,40447,2.479%
MWC,$7.20,424741781.00,Technology,EDP Services,145402,1.551%
MWH,$35.53,7191113287.00,Industrials,Military/Government/Technical,9878058,-3.214%
MWYN,$0.8083,16323460.00,Consumer Discretionary,Food Distributors,60989,-5.062%
MXCT,$1.21,129617223.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,1311260,3.419%
MXL,$92.93,8321505970.00,Technology,Semiconductors,8323331,-4.941%
MYFW,$29.17,283793997.00,Finance,Major Banks,57655,1.039%
MYGN,$3.97,374959394.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,6042319,-5.924%
MYPS,$0.5543,71147299.00,Technology,Computer Software: Prepackaged Software,1981498,13.122%
MYPSW,$0.0018,231039.00,Technology,Computer Software: Prepackaged Software,126378,-47.059%
MYRG,$465.06,7241466002.00,Industrials,Water Sewer Pipeline Comm & Power Line Construction,317154,-2.896%
MYSE,$1.77,8981562.00,Telecommunications,Telecommunications Equipment,75220,-1.117%
MYSEW,$0.0376,190795.00,Telecommunications,Telecommunications Equipment,420,-0.529%
MYSZ,$0.62,2987262.00,Technology,Computer Software: Prepackaged Software,609647,24.548%
MYX,$9.89,0.00,Finance,Blank Checks,100000,0.101%
MYXXU,$10.07,0.00,Finance,Blank Checks,117,0.00%
MZTI,$111.94,3069618680.00,Consumer Staples,Packaged Foods,501843,-1.996%
NA,$2.67,61981620.00,Technology,Semiconductors,124312,8.98%
NAAS,$3.1677,38187260.00,Consumer Discretionary,Other Specialty Stores,5961,-0.095%
NAGE,$3.86,307427102.00,Health Care," Medicinal Chemicals and Botanical Products ",1910303,0.521%
NAII,$2.54,15939082.00,Health Care," Medicinal Chemicals and Botanical Products ",20673,-3.788%
NAKA,$6.26,108937396.00,Health Care,Medical/Nursing Services,1180144,11.786%
NAMI,$0.289,22851638.00,Real Estate,Other Consumer Services,33768,-9.262%
NAMM,$1.52,82813639.00,Basic Materials,Precious Metals,8442755,4.828%
NAMMW,$0.1799,9801430.00,Basic Materials,Precious Metals,7999,38.385%
NAMS,$33.68,3937326013.00,Health Care,Biotechnology: Pharmaceutical Preparations,2460112,-4.912%
NAMSW,$24.895,2910324557.00,Health Care,Biotechnology: Pharmaceutical Preparations,30,0.00%
NATH,$100.90,413125465.00,Consumer Discretionary,Restaurants,10587,-0.296%
NATR,$21.28,374206055.00,Health Care,Biotechnology: Pharmaceutical Preparations,302161,-2.564%
NAUT,$2.74,348196063.00,Industrials,Biotechnology: Laboratory Analytical Instruments,544954,5.385%
NAVI,$8.56,804468663.00,Finance,Investment Bankers/Brokers/Service,2118415,3.008%
NAVN,$21.37,5397048400.00,Technology,Computer Software: Prepackaged Software,4604098,5.116%
NB,$5.77,840037267.00,Basic Materials,Metal Mining,2842241,-3.188%
NBBK,$20.03,895464445.00,Finance,Banks,169306,0.30%
NBIS,$231.09,58673333651.00,Technology,Computer Software: Programming Data Processing,23748703,2.099%
NBIX,$158.30,15917062309.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1907951,1.221%
NBN,$125.74,1022266200.00,Finance,Major Banks,132994,1.362%
NBP,$1.84,212302313.00,Health Care,Biotechnology: Pharmaceutical Preparations,361380,-1.604%
NBRG,$9.93,0.00,Finance,Blank Checks,625,0.00%
NBRGR,$0.20,0.00,,,1500,11.111%
NBRGU,$10.0801,0.00,Finance,Blank Checks,1016,-0.296%
NBTB,$46.24,2404953128.00,Finance,Major Banks,325074,-0.022%
NBTX,$40.40,1955766747.00,Health Care,Biotechnology: Pharmaceutical Preparations,39185,-0.025%
NCEL,$3.52,18951226.00,Health Care,Biotechnology: Pharmaceutical Preparations,28156,-0.565%
NCEW,$18.93,60576000.00,Industrials,Integrated Freight & Logistics,637,3.888%
NCI,$10.10,23878945.00,Consumer Discretionary,Apparel,1410868,0.00%
NCMI,$3.14,294470107.00,Consumer Discretionary,Advertising,708963,1.618%
NCNA,$2.33,9697392.00,Health Care,Biotechnology: Pharmaceutical Preparations,30802,2.643%
NCNO,$16.08,1761611436.00,Technology,Computer Software: Prepackaged Software,5930227,1.451%
NCPL,$1.10,8632689.00,Finance,Finance: Consumer Services,3906181,-38.547%
NCPLW,$0.0358,280955.00,Finance,Finance: Consumer Services,6262,-0.279%
NCRA,$0.222,3396625.00,Consumer Staples,Farming/Seeds/Milling,1210215,-14.087%
NCSM,$42.38,111227285.00,Energy,Oilfield Services/Equipment,14066,-1.807%
NCT,$2.79,3402048.00,Consumer Discretionary,Restaurants,626652,-28.093%
NCTY,$5.26,80086304.00,Finance,Finance: Consumer Services,26087,-2.412%
NDAQ,$92.52,52323834631.00,Finance,Investment Bankers/Brokers/Service,4990381,1.67%
NDLS,$12.60,74239817.00,Consumer Discretionary,Restaurants,35596,9.756%
NDRA,$5.50,6824131.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,9887,-0.362%
NDSN,$287.33,16009437999.00,Industrials,Industrial Machinery/Components,544005,-0.274%
NECB,$24.24,334885466.00,Finance,Banks,45037,-0.859%
NEGG,$18.57,389469724.00,Consumer Discretionary,Other Specialty Stores,92601,-0.215%
NEO,$10.52,1369827926.00,Health Care,Precision Instruments,1939983,3.238%
NEOG,$8.97,1952527178.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,4428941,-3.548%
NEON,$1.71,28698797.00,Technology,Industrial Machinery/Components,114969,-5.525%
NEOV,$1.95,83287037.00,Miscellaneous,Industrial Machinery/Components,1592756,-2.50%
NEOVW,$0.9839,42023649.00,Miscellaneous,Industrial Machinery/Components,1238,-0.886%
NEPH,$3.66,39734958.00,Health Care,Medical/Dental Instruments,4940,-1.081%
NERV,$4.91,228750561.00,Health Care,Biotechnology: Pharmaceutical Preparations,58169,-1.80%
NESR,$24.35,2455630659.00,Energy,Oilfield Services/Equipment,2254735,0.288%
NEUP,$5.31,28698166.00,Health Care,Biotechnology: Pharmaceutical Preparations,20305,-0.933%
NEWT,$13.88,400561823.00,Finance,Major Banks,136275,-0.072%
NEWTG,$25.07,659888830.00,Finance,Major Banks,8449,0.205%
NEWTH,$25.17,0.00,Finance,Major Banks,3159,-0.474%
NEWTI,$25.25,664626763.00,Finance,Major Banks,4479,0.819%
NEWTP,$24.63,710795224.00,Finance,Major Banks,7007,1.067%
NEXM,$2.85,0.00,,,47923,1.786%
NEXN,$8.40,550726428.00,Technology,Computer Software: Programming Data Processing,205940,-0.709%
NEXR,$1.36,2401617.00,Consumer Discretionary,Other Specialty Stores,65746884,17.241%
NEXRW,$0.0251,44324.00,Consumer Discretionary,Other Specialty Stores,81889,42.614%
NEXT,$7.91,2096094527.00,Utilities,Oil & Gas Production,3190625,-1.739%
NFBK,$14.18,592211421.00,Finance,Savings Institutions,266098,-0.561%
NFE,$0.5608,160183912.00,Utilities,Oil/Gas Transmission,7762676,-5.827%
NFLX,$86.02,362212889379.00,Consumer Discretionary,Consumer Electronics/Video Chains,39793890,-0.394%
NGEN,$2.07,170139792.00,,,973399,-0.481%
NGNE,$28.34,447825874.00,Health Care,Biotechnology: Pharmaceutical Preparations,98450,3.055%
NHIC,$11.30,0.00,,,559888,1.619%
NHICU,$12.50,0.00,Finance,Blank Checks,20925,1.626%
NHICW,$2.6599,0.00,,,425100,15.307%
NHIVU,$10.13,0.00,Finance,Blank Checks,632205,0.099%
NHP,$14.45,1053475458.00,,,309212,-1.834%
NHPAP,$22.35,1629423979.00,Real Estate,Real Estate Investment Trusts,17217,-0.045%
NHPBP,$22.00,1603907272.00,Real Estate,Real Estate Investment Trusts,23535,-0.227%
NHTC,$2.75,23589082.00,Consumer Discretionary,Consumer Specialties,21996,-2.482%
NICE,$92.66,5504335723.00,Technology,Computer Software: Prepackaged Software,1226815,2.229%
NICM,$6.65,1526345965.00,,,15110,4.89%
NIOBW,$1.88,273703650.00,Basic Materials,Metal Mining,3919,-4.082%
NIPG,$0.4078,91493094.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,94032,-2.905%
NIU,$2.35,184324807.00,Industrials,Auto Manufacturing,619037,-3.689%
NIVF,$0.91,517373.00,Health Care,Misc Health and Biotechnology Services,6353349,-11.65%
NIVFW,$0.0259,14725.00,Health Care,Misc Health and Biotechnology Services,410,-38.333%
NIXX,$0.79,21245019.00,Technology,EDP Services,2369913,11.268%
NIXXW,$0.0047,126394.00,Technology,EDP Services,7201,-21.667%
NKLR,$6.16,433053840.00,Industrials,Metal Fabrications,235370,0.984%
NKSH,$35.19,224104348.00,Finance,Major Banks,26435,-0.057%
NKTR,$64.88,2192037756.00,Health Care,Biotechnology: Pharmaceutical Preparations,973456,-0.20%
NKTX,$3.25,232522414.00,Health Care,Biotechnology: Pharmaceutical Preparations,342766,-1.515%
NMFC,$8.00,755619120.00,Finance,Finance/Investors Services,427712,-0.125%
NMFCZ,$25.23,2683487046.00,,,12157,-0.237%
NMIH,$35.90,2727390887.00,Finance,Property-Casualty Insurers,728152,-1.047%
NMP,$10.22,0.00,Finance,Blank Checks,1,0.00%
NMPAR,$0.20,0.00,Finance,Blank Checks,7,0.00%
NMRA,$1.85,342775851.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),892404,-1.596%
NMRK,$13.97,2480062206.00,Finance,Real Estate,1310564,-2.034%
NMTC,$3.55,30600560.00,Health Care,Medical/Dental Instruments,33952,-4.57%
NN,$20.62,2813329682.00,Industrials,Industrial Machinery/Components,2509115,-7.534%
NNAVW,$9.06,1236118667.00,Industrials,Industrial Machinery/Components,161675,-15.721%
NNBR,$2.97,156737331.00,Industrials,Industrial Machinery/Components,634878,-3.571%
NNDM,$1.75,366115034.00,Technology,Electrical Products,3815070,2.941%
NNE,$28.88,1504165531.00,Utilities,Electric Utilities: Central,2884326,0.803%
NNNN,$34.41,4951296192.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,8201,-0.087%
NNOX,$1.92,133613238.00,Health Care,Medical Electronics,1224268,-2.041%
NODK,$13.98,286330489.00,Finance,Property-Casualty Insurers,18542,-0.569%
NOEM,$10.44,0.00,,,205,0.096%
NOEMR,$0.1524,0.00,,,26,0.00%
NOEMW,$0.099,0.00,,,3103,-10.00%
NOMA,$3.50,49965650.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,5542,-4.632%
NOTV,$0.286,9978010.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,536835,1.06%
NOVT,$159.33,5674037335.00,Miscellaneous,Industrial Machinery/Components,794757,0.00%
NOVTU,$66.94,2383857775.00,Miscellaneous,Industrial Machinery/Components,20189,-0.417%
NPAC,$10.3459,0.00,Finance,Blank Checks,2372,-0.005%
NPACW,$0.30,0.00,Finance,Blank Checks,23589,-6.25%
NPCE,$16.54,563910542.00,Health Care,Medical/Dental Instruments,177862,-4.888%
NPT,$1.25,27731250.00,Consumer Discretionary,Specialty Chemicals,39509,-2.344%
NRC,$19.53,440141673.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,87447,-0.661%
NRDS,$8.60,565869534.00,Technology,EDP Services,966330,0.35%
NRIM,$24.71,549668168.00,Finance,Savings Institutions,97068,-0.121%
NRIX,$17.76,1836487239.00,Health Care,Biotechnology: Pharmaceutical Preparations,1157220,0.509%
NRSN,$0.8214,29036336.00,Health Care,Biotechnology: Pharmaceutical Preparations,125315,-4.488%
NRXP,$4.42,160132145.00,Health Care,Biotechnology: Pharmaceutical Preparations,1247980,-0.45%
NSIT,$106.38,3213092690.00,Consumer Discretionary,Catalog/Specialty Distribution,796986,2.902%
NSPR,$0.9207,43124632.00,Health Care,Medical/Dental Instruments,253128,2.30%
NSSC,$37.53,1340846958.00,Telecommunications,Telecommunications Equipment,699600,2.067%
NSTS,$13.77,72451309.00,Finance,Savings Institutions,3097,0.00%
NSYS,$14.93,41722393.00,Technology,Industrial Machinery/Components,114446,-8.741%
NTAP,$174.29,34392715416.00,Technology,Electronic Components,15911835,22.395%
NTCL,$0.9856,59079726.00,Technology,Computer Software: Prepackaged Software,5115492,22.344%
NTCT,$41.62,2975630848.00,Technology,EDP Services,851901,0.289%
NTES,$122.82,78374893856.00,Technology,Computer Software: Prepackaged Software,776053,-0.968%
NTGR,$25.99,697569079.00,Utilities,Telecommunications Equipment,677162,1.089%
NTHI,$4.64,120700951.00,Health Care,Biotechnology: Pharmaceutical Preparations,28341,-3.132%
