ticket,price,market_cap,sector,industry,volume,pct_change
LBRDP,$21.65,3106725855.00,Telecommunications,Cable & Other Pay Television Services,6691,1.216%
LBRX,$31.92,915358732.00,Health Care,Biotechnology: Pharmaceutical Preparations,1413720,2.968%
LBTYA,$11.38,3847538159.00,Telecommunications,Cable & Other Pay Television Services,4294022,2.615%
LBTYB,$12.82,4334397117.00,Telecommunications,Cable & Other Pay Television Services,47,0.00%
LBTYK,$10.93,3695394734.00,Telecommunications,Cable & Other Pay Television Services,1825821,2.726%
LCCC,$10.41,0.00,Finance,Blank Checks,2,0.00%
LCCCR,$0.207,0.00,Finance,Blank Checks,4438,15.00%
LCFY,$3.58,6440617.00,Technology,Computer Software: Programming Data Processing,19086,-4.309%
LCID,$5.92,2310320303.00,Industrials,Auto Manufacturing,35518978,15.625%
LCNB,$18.52,263836050.00,Finance,Major Banks,309300,4.81%
LCUT,$7.615,174040886.00,Consumer Discretionary,Industrial Machinery/Components,2877025,-8.911%
LE,$11.89,365508909.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,446672,1.364%
LECO,$266.56,14604052042.00,Industrials,Industrial Machinery/Components,889928,-2.616%
LEDS,$1.55,12799362.00,Technology,Semiconductors,20287,-7.186%
LEE,$9.01,200291723.00,Consumer Discretionary,Newspapers/Magazines,773302,4.403%
LEGH,$26.04,619272890.00,Consumer Discretionary,Homebuilding,291561,2.399%
LEGN,$28.69,5328874632.00,Health Care,Biotechnology: Pharmaceutical Preparations,2829094,0.915%
LENZ,$5.82,182482573.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1860992,5.626%
LESL,$9.59,89757106.00,Consumer Discretionary,Other Specialty Stores,429867,9.725%
LEXX,$0.53,13137346.00,Health Care,Biotechnology: Pharmaceutical Preparations,46600,-3.108%
LFAC,$9.99,0.00,Finance,Blank Checks,51254,0.00%
LFACW,$0.36,0.00,Finance,Blank Checks,100,2.857%
LFCR,$5.17,193923634.00,Health Care,Biotechnology: Pharmaceutical Preparations,874626,-4.082%
LFMD,$4.13,199737166.00,Health Care,Medical/Nursing Services,1560461,-1.667%
LFMDP,$23.46,1134584485.00,Health Care,Medical/Nursing Services,180,-0.17%
LFS,$2.30,60169424.00,Consumer Discretionary,Other Consumer Services,601422,0.877%
LFST,$10.28,3986937961.00,Health Care,Medical/Nursing Services,14419432,4.049%
LFTO,$27.385,4721542849.00,Technology,EDP Services,624431,6.226%
LFUS,$452.36,11439688613.00,Energy,Electrical Products,653506,-5.209%
LFVN,$6.62,83516742.00,Health Care,Biotechnology: Pharmaceutical Preparations,1702391,-0.451%
LFWD,$7.20,20263745.00,Health Care,Industrial Specialties,4700,3.896%
LGCL,$0.74,31664899.00,Technology,Computer Software: Programming Data Processing,1456155,-21.318%
LGHL,$0.3781,1764372.00,Finance,Investment Bankers/Brokers/Service,282629,-5.00%
LGIH,$65.84,1529613249.00,Consumer Discretionary,Homebuilding,1339850,5.159%
LGN,$80.51,8698133905.00,Consumer Discretionary,Engineering & Construction,6931798,-0.727%
LGND,$303.59,6084265709.00,Health Care,Biotechnology: Pharmaceutical Preparations,1251068,2.592%
LGO,$0.6402,62572508.00,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),1091090,-5.085%
LGVN,$0.7155,22608335.00,Health Care,Biotechnology: Pharmaceutical Preparations,304024,-1.852%
LHAI,$0.651,10565730.00,Finance,Real Estate,548143,-0.215%
LHSW,$1.47,5053125.00,Technology,Computer Software: Prepackaged Software,111090,-10.366%
LI,$12.04,12861796256.00,Industrials,Auto Manufacturing,3313139,1.775%
LICN,$1.02,16765562.00,Consumer Discretionary,Professional Services,15599024,-38.922%
LIDR,$1.31,60672414.00,Consumer Discretionary,Auto Parts:O.E.M.,931467,1.55%
LIDRW,$0.0173,801246.00,Consumer Discretionary,Auto Parts:O.E.M.,33974,4.848%
LIEN,$9.98,227749488.00,Finance,Finance: Consumer Services,60115,-0.795%
LIF,$53.08,4301162158.00,Technology,EDP Services,1052951,8.459%
LIFE,$19.58,1233427650.00,Finance,Specialty Insurers,799196,5.156%
LILA,$7.13,1579580043.00,Telecommunications,Cable & Other Pay Television Services,1804025,1.857%
LILAK,$7.07,1566287644.00,Telecommunications,Cable & Other Pay Television Services,4708069,2.315%
LILAP,$20.37,4512769352.00,Telecommunications,Cable & Other Pay Television Services,835736,0.493%
LIMN,$0.1057,5349227.00,,,818597,6.768%
LIMNW,$0.0356,0.00,,,36313,-12.315%
LIN,$519.62,240375972455.00,Basic Materials,Major Chemicals,3318681,-0.509%
LINC,$49.89,1582547120.00,Real Estate,Other Consumer Services,1350938,1.837%
LIND,$29.57,1938943873.00,Consumer Discretionary,Transportation Services,4873303,3.392%
LINE,$43.98,10013118573.00,Real Estate,Real Estate Investment Trusts,1891753,3.215%
LINK,$4.01,63157528.00,Technology,Computer peripheral equipment,56942,-1.474%
LIQT,$0.86,8555143.00,Technology,Industrial Machinery/Components,98465,-0.209%
LITE,$816.98,63561044000.00,Telecommunications,Telecommunications Equipment,9121991,-5.219%
LITS,$0.898,30554630.00,Health Care,Biotechnology: Pharmaceutical Preparations,354361,9.887%
LIVE,$10.69,32836003.00,Consumer Discretionary,Other Specialty Stores,5080,3.185%
LIVN,$83.43,4583105075.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,2003442,2.936%
LIXT,$7.19,107993419.00,Health Care,Biotechnology: Pharmaceutical Preparations,214082,8.12%
LKFN,$62.68,1561583570.00,Finance,Major Banks,790432,1.687%
LKFT,$29.48,1942645653.00,Health Care,Biotechnology: Pharmaceutical Preparations,130073,2.219%
LKQ,$27.03,6886996270.00,Consumer Discretionary,Motor Vehicles,3409441,1.047%
LKSP,$10.15,0.00,,,1,0.00%
LKSPR,$0.97,0.00,,,161,-2.414%
LLYVA,$99.63,9166401261.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,259700,1.374%
LLYVK,$103.82,9551899819.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,577431,1.705%
LMAT,$95.66,2185901693.00,Health Care,Medical/Dental Instruments,856766,1.842%
LMB,$81.26,968705904.00,Consumer Discretionary,Engineering & Construction,386403,-0.794%
LMFA,$0.149,2585490.00,Finance,Finance: Consumer Services,1408961,-0.60%
LMNR,$13.42,243331534.00,Consumer Staples,Farming/Seeds/Milling,393875,3.31%
LMRI,$12.10,1162576894.00,Health Care,Medical Specialities,2106135,14.367%
LNAI,$3.21,14553787.00,Health Care,Biotechnology: Pharmaceutical Preparations,150765,-9.831%
LNKS,$1.88,3020432.00,Technology,Electrical Products,89123,-7.843%
LNSR,$5.63,69145301.00,Health Care,Medical/Dental Instruments,1161036,-8.306%
LNT,$77.25,19951901108.00,Utilities,Power Generation,2920659,1.391%
LNTH,$109.80,7148647804.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,2499896,0.725%
LNZA,$7.11,71733949.00,Industrials,Major Chemicals,765424,28.804%
LNZAW,$0.0147,148311.00,Industrials,Major Chemicals,30319,0.00%
LOAN,$4.45,50860612.00,Real Estate,Real Estate Investment Trusts,21981,0.451%
LOBO,$0.6895,9544016.00,Consumer Discretionary,Motor Vehicles,47600,-1.697%
LOCO,$16.82,512258112.00,Consumer Discretionary,Restaurants,1022821,3.508%
LOGI,$97.37,13976059911.00,Technology,Computer peripheral equipment,1497179,-3.451%
LONA,$9.40,88299032.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),60726,8.17%
LOOP,$0.83,40155708.00,Industrials,Major Chemicals,15863,1.22%
LOPE,$145.26,3851466637.00,Real Estate,Other Consumer Services,653480,1.559%
LOT,$1.10,706298863.00,Industrials,Auto Manufacturing,237165,1.852%
LOVE,$16.93,247828417.00,Consumer Discretionary,Other Specialty Stores,538459,5.09%
LPAA,$10.83,0.00,,,876,-0.092%
LPAAW,$0.152,0.00,Finance,Blank Checks,78669,16.923%
LPBB,$10.72,0.00,,,14536,-0.093%
LPBBW,$0.33,0.00,Finance,Blank Checks,127077,-0.392%
LPCN,$2.46,20280862.00,Health Care,Biotechnology: Pharmaceutical Preparations,19448,3.361%
LPCV,$9.99,0.00,,,1,0.00%
LPCVW,$0.3901,0.00,,,300,11.457%
LPLA,$268.75,21495393894.00,Finance,Investment Bankers/Brokers/Service,3927420,-3.094%
LPRO,$3.12,368837296.00,Finance,Finance: Consumer Services,4150547,0.00%
LPSN,$1.95,23743253.00,Technology,Computer Software: Prepackaged Software,105634,7.143%
LPTH,$13.13,824424914.00,Technology,Semiconductors,9863904,-3.668%
LQDA,$78.17,6951509499.00,Health Care,Biotechnology: Pharmaceutical Preparations,3812983,1.625%
LQDT,$39.09,1218874320.00,Consumer Discretionary,Business Services,683528,2.491%
LRCX,$379.09,474078960390.00,Technology,Industrial Machinery/Components,19733711,-5.657%
LRE,$1.31,17870889.00,Consumer Discretionary,Homebuilding,67246,5.645%
LRHC,$1.07,1729207.00,Finance,Real Estate,114206,1.905%
LRMR,$3.66,380211549.00,Health Care,Biotechnology: Pharmaceutical Preparations,9106803,4.571%
LSAK,$4.69,402386964.00,Finance,Investment Bankers/Brokers/Service,195459,3.077%
LSBK,$17.29,135947639.00,Finance,Savings Institutions,23655,2.55%
LSCC,$138.76,19011210237.00,Technology,Semiconductors,4607277,-3.773%
LSE,$4.19,71334750.00,Consumer Discretionary,Oil and Gas Field Machinery,2937,2.941%
LSH,$0.481,16559656.00,,,43868,9.318%
LSTA,$3.36,30597474.00,Health Care,Misc Health and Biotechnology Services,20711,-0.592%
LSTR,$209.21,7098120814.00,Industrials,Trucking Freight/Courier Services,657928,-0.433%
LTBR,$8.66,304373548.00,Consumer Discretionary,Professional Services,2606578,-2.806%
LTGRU,$10.03,0.00,Finance,Blank Checks,10005,0.10%
LTRN,$3.86,49249246.00,Health Care,Biotechnology: Pharmaceutical Preparations,147168,5.177%
LTRX,$5.53,220187623.00,Telecommunications,Computer Communications Equipment,6186904,3.947%
LTRYW,$0.0106,134021.00,Technology,Computer Software: Prepackaged Software,2494,-1.852%
LUCD,$1.08,219312126.00,Health Care,Medical/Dental Instruments,9955041,3.846%
LUCY,$0.7838,5019242.00,Health Care,Ophthalmic Goods,34442,3.132%
LUCYW,$0.0424,271518.00,Health Care,Ophthalmic Goods,6,0.00%
LULU,$117.57,12749050604.00,Consumer Discretionary,Apparel,5404513,4.917%
LUNG,$1.25,52796504.00,Health Care,Medical/Dental Instruments,4122066,0.00%
LUNR,$19.79,4294844581.00,Industrials,Industrial Machinery/Components,16252020,5.829%
LVLU,$7.79,22313715.00,Consumer Discretionary,Catalog/Specialty Distribution,11866,4.916%
LVO,$6.20,83521707.00,Consumer Discretionary,Restaurants,159572,13.346%
LWAC,$10.20,0.00,Finance,Blank Checks,61,0.00%
LWACW,$0.3099,0.00,Finance,Blank Checks,5575,0.00%
LWAY,$29.39,449134688.00,Consumer Staples,Packaged Foods,482748,-3.099%
LWLG,$7.89,1216045003.00,Industrials,Containers/Packaging,26702095,-3.309%
LX,$1.95,321337134.00,Finance,Finance: Consumer Services,1446625,-1.015%
LXEH,$1.42,2721667.00,Real Estate,Other Consumer Services,4360,-2.069%
LXEO,$4.75,372977762.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2339092,1.064%
LXRX,$2.55,1132700795.00,Health Care,Biotechnology: Pharmaceutical Preparations,39463928,11.354%
LYEL,$11.61,270908750.00,Health Care,Biotechnology: Pharmaceutical Preparations,1698432,-7.046%
LYFT,$14.27,5418069732.00,Consumer Discretionary,Business Services,14442390,1.349%
LYTS,$26.56,975081450.00,Consumer Discretionary,Building Products,1495122,-0.896%
LZ,$6.07,1041901927.00,Technology,EDP Services,3637010,5.934%
LZMH,$1.23,11043555.00,Technology,EDP Services,33415,-3.906%
MAAS,$12.77,5646582131.00,Finance,Investment Managers,139104,-26.819%
MACI,$10.88,0.00,,,2,0.00%
MAKO,$7.47,654107913.00,,,84627,2.189%
MAMA,$19.94,811690940.00,Consumer Staples,Specialty Foods,1693227,2.152%
MAMO,$0.964,40141876.00,Consumer Discretionary,Industrial Specialties,69082,-0.104%
MANH,$137.85,8155840386.00,Technology,Computer Software: Prepackaged Software,1070103,7.805%
MAR,$377.31,99492354344.00,Consumer Discretionary,Hotels/Resorts,2426347,-0.422%
MARA,$14.54,5543673114.00,Technology,EDP Services,56764494,4.755%
MARPS,$4.48,8960000.00,Energy,Oil & Gas Production,10157,3.944%
MASK,$1.97,6372785.00,Technology,EDP Services,193183,-8.372%
MASS,$8.78,332003592.00,Industrials,Industrial Machinery/Components,1226852,-2.227%
MAT,$13.98,4062588000.00,Consumer Discretionary,Recreational Games/Products/Toys,6076215,1.231%
MATH,$0.961,41714195.00,Finance,Finance/Investors Services,22364,-1.939%
MATW,$27.25,850266436.00,Telecommunications,Metal Fabrications,1154452,3.455%
MAYS,$39.94,80510253.00,Real Estate,Building operators,893,-0.15%
MAZE,$28.43,1573465770.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),3545177,5.218%
MB,$5.01,85946550.00,Consumer Discretionary,Restaurants,41281,-9.892%
MBAI,$1.09,7652347.00,Health Care,Medical Electronics,42588,-1.802%
MBAV,$10.82,0.00,,,52250,0.00%
MBAVW,$0.37,0.00,Finance,Blank Checks,1118,0.00%
MBBC,$15.49,45707056.00,Finance,Banks,13429,1.574%
MBIN,$50.01,2297229754.00,Finance,Major Banks,742313,0.02%
MBINL,$24.4001,1120828549.00,Finance,Major Banks,32186,0.536%
MBINM,$25.04,1150222616.00,Finance,Major Banks,7699,0.12%
MBINN,$19.99,918248806.00,Finance,Major Banks,5404,0.05%
MBIO,$0.7033,4734700.00,Health Care,Biotechnology: Pharmaceutical Preparations,44457,4.923%
MBLY,$7.81,6577473761.00,Technology,Computer Software: Prepackaged Software,5522049,-0.636%
MBNKO,$25.44,25440000.00,Finance,Commercial Banks,2658,-0.235%
MBOT,$1.77,118881698.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),673195,0.00%
MBRX,$3.27,17449865.00,Health Care,Biotechnology: Pharmaceutical Preparations,1296324,9.365%
MBUU,$28.75,564565274.00,Industrials,Marine Transportation,692862,-1.237%
MBVI,$10.14,0.00,,,2,0.00%
MBWM,$57.09,986194069.00,Finance,Major Banks,530956,1.457%
MBX,$52.31,2489827108.00,Health Care,Biotechnology: Pharmaceutical Preparations,2888588,3.851%
MCAH,$9.92,0.00,Finance,Blank Checks,3997,-0.101%
MCAHU,$10.18,0.00,Finance,Blank Checks,3653,0.098%
MCBS,$35.86,1027749106.00,Finance,Major Banks,668265,2.223%
MCFT,$25.45,414323201.00,Industrials,Marine Transportation,506137,-0.741%
MCGA,$10.21,0.00,Utilities,Electric Utilities: Central,22183,-0.098%
MCGAU,$10.31,0.00,Finance,Blank Checks,1002,0.389%
MCGAW,$0.3288,0.00,,,12800,2.911%
MCHB,$15.98,3537989258.00,Finance,Major Banks,1160454,1.203%
MCHP,$87.93,47665031178.00,Technology,Semiconductors,31443149,-6.577%
MCHPP,$74.41,40336119299.00,Technology,Semiconductors,53264,-5.87%
MCHX,$1.58,69998422.00,Technology,Computer Software: Prepackaged Software,69335,5.333%
MCRB,$7.08,68562253.00,Health Care,Biotechnology: Pharmaceutical Preparations,301500,3.433%
MCRI,$133.87,2376127707.00,Consumer Discretionary,Hotels/Resorts,416389,2.472%
MDAI,$1.71,54419014.00,Health Care,Medical/Dental Instruments,350877,2.395%
MDAIW,$0.62,19730871.00,Health Care,Medical/Dental Instruments,4715,6.897%
MDB,$314.01,25256429397.00,Technology,Computer Software: Prepackaged Software,3468767,6.77%
MDBH,$3.0855,16780899.00,Finance,Finance: Consumer Services,14375,12.20%
MDCX,$0.458,25265325.00,Health Care,Biotechnology: Pharmaceutical Preparations,1865482,2.921%
MDCXW,$0.35,19307563.00,Health Care,Biotechnology: Pharmaceutical Preparations,402,-29.293%
MDGL,$512.65,11819483586.00,Health Care,Biotechnology: Pharmaceutical Preparations,2500271,-0.222%
MDIA,$0.9138,74684270.00,Consumer Discretionary,Broadcasting,54645,11.358%
MDLN,$38.87,51063058935.00,Health Care,Medical/Dental Instruments,11277135,2.912%
MDLZ,$60.79,78033069275.00,Consumer Staples,Packaged Foods,15230958,-0.67%
MDRR,$11.22,18271770.00,Real Estate,Real Estate Investment Trusts,1171,-1.145%
MDWD,$15.19,195125636.00,Health Care," Medicinal Chemicals and Botanical Products ",313557,4.112%
MDXG,$3.93,585356723.00,Health Care,Biotechnology: Pharmaceutical Preparations,5633388,3.15%
MDXH,$0.4268,21922377.00,Health Care,Medical Specialities,1315122,-6.115%
MEDP,$527.07,15052955281.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,400004,1.367%
MEGL,$1.17,5924939.00,Finance,Finance: Consumer Services,6836,0.429%
MELI,$1675.10,84922849568.00,Consumer Discretionary,Business Services,481672,3.449%
MENS,$1.88,142932014.00,Health Care,Biotechnology: Pharmaceutical Preparations,161069,-1.053%
MEOH,$48.12,3722768336.00,Industrials,Major Chemicals,588315,-0.824%
MERC,$0.6775,45380648.00,Basic Materials,Paper,591912,-4.294%
MESH,$9.99,0.00,,,300,0.00%
MESHU,$10.15,0.00,,,25,0.00%
MESHW,$0.2954,0.00,,,4000,-7.688%
MESO,$13.19,1702568089.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),421717,-9.034%
META,$550.25,1396767423026.00,Technology,Computer Software: Programming Data Processing,18868168,1.359%
METC,$12.56,834784600.00,Energy,Coal Mining,2312451,-0.711%
METCB,$9.35,621435988.00,Energy,Coal Mining,763857,4.353%
METCI,$25.3875,0.00,,,1867,-0.01%
METCZ,$25.48,0.00,Energy,Coal Mining,2405,-0.082%
MEVO,$9.92,0.00,Finance,Blank Checks,58111,-0.05%
MEVOW,$0.40,0.00,Finance,Blank Checks,9849,0.934%
MFI,$9.51,477178125.00,Technology,EDP Services,29043,-3.452%
MFIC,$9.91,816312743.00,Finance,Finance/Investors Services,426741,1.122%
MFICL,$25.3081,2361337396.00,Finance,Finance/Investors Services,6122,-0.086%
MFIN,$10.30,238060439.00,Finance,Finance: Consumer Services,532085,3.31%
MGEE,$79.78,2932427347.00,Energy,Electric Utilities: Central,1266111,1.173%
MGIH,$1.4999,16873875.00,Consumer Discretionary,Publishing,37199,-0.007%
MGN,$0.177,2876250.00,Consumer Staples,Farming/Seeds/Milling,5673695,-6.596%
MGNI,$18.73,2682417006.00,Technology,Computer Software: Programming Data Processing,5980177,8.141%
MGNX,$4.81,305738622.00,Health Care,Biotechnology: Pharmaceutical Preparations,8516855,3.219%
MGPI,$17.13,366089290.00,Consumer Staples,Beverages (Production/Distribution),788851,4.771%
MGRC,$123.31,3028711859.00,Consumer Discretionary,Diversified Commercial Services,1105750,0.00%
MGRT,$77.11,1060262500.00,Technology,EDP Services,12350,-3.043%
MGRX,$0.3764,6461818.00,Health Care,Misc Health and Biotechnology Services,329804,1.785%
MGTX,$12.11,1121501239.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4775459,5.03%
MGX,$1.25,47058573.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),208654,5.042%
MGYR,$17.80,115036576.00,Finance,Savings Institutions,7451,-0.168%
MIDD,$173.36,7838385027.00,Industrials,Industrial Machinery/Components,923833,0.926%
MIMI,$2.75,6988438.00,Consumer Discretionary,Business Services,630681,-14.861%
MIND,$4.99,45354384.00,Industrials,Industrial Machinery/Components,71397,3.527%
MIRA,$1.01,42442308.00,Health Care,Biotechnology: Pharmaceutical Preparations,256927,11.27%
MIRM,$123.77,7547646466.00,Health Care,Biotechnology: Pharmaceutical Preparations,3372830,5.534%
MIST,$1.24,154377495.00,Health Care,Biotechnology: Pharmaceutical Preparations,915058,-0.80%
MITK,$19.29,871114236.00,Technology,Computer peripheral equipment,4318721,9.292%
MKDW,$11.58,48617958.00,Technology,Consumer Electronics/Appliances,17425,8.427%
MKDWW,$0.0086,36107.00,Technology,Consumer Electronics/Appliances,25251,4.878%
MKLY,$10.15,0.00,,,2,0.00%
MKSI,$388.61,26248323971.00,Industrials,Industrial Machinery/Components,2025794,-5.289%
MKTW,$16.96,265009396.00,Technology,Computer Software: Prepackaged Software,76159,-0.469%
MKTX,$112.54,3999610041.00,Finance,Investment Bankers/Brokers/Service,1049736,3.163%
MKZR,$1.685,3313384.00,Real Estate,Real Estate Investment Trusts,48987,-4.802%
MLAA,$9.94,0.00,Finance,Blank Checks,2148,0.101%
MLAAW,$0.2735,0.00,Finance,Blank Checks,21642,13.958%
MLAB,$102.42,565863433.00,Industrials,Industrial Machinery/Components,257329,4.35%
MLCI,$3.79,42405431.00,Finance,Investment Managers,91039,11.144%
MLCIL,$22.75,0.00,Finance,Investment Managers,200,-0.438%
MLCO,$5.36,2180405147.00,Consumer Discretionary,Hotels/Resorts,2193747,3.675%
MLEC,$7.60,5518497.00,Finance,Blank Checks,9048,-1.042%
MLECW,$0.0169,12271.00,Finance,Blank Checks,23333,-0.588%
MLGO,$4.24,52734835.00,Technology,EDP Services,27517,4.95%
MLKN,$19.96,1364759651.00,Consumer Discretionary,Office Equipment/Supplies/Services,2730790,3.366%
MLTX,$19.90,1464946380.00,Health Care,Biotechnology: Pharmaceutical Preparations,1678541,-0.45%
MLYS,$26.68,2201049335.00,Health Care,Biotechnology: Pharmaceutical Preparations,5199215,1.291%
MMED,$14.24,3998876629.00,Health Care,Medical/Dental Instruments,6306887,0.141%
MMLP,$2.12,82944334.00,Energy,Oil Refining/Marketing,31007,-0.469%
MMSI,$71.73,4279042749.00,Health Care,Medical/Dental Instruments,3013355,1.271%
MMTX,$10.12,0.00,Finance,Blank Checks,1,0.00%
MMYT,$53.38,5939188140.00,Consumer Discretionary,Transportation Services,1350939,2.398%
MNDO,$1.02,20588869.00,Technology,EDP Services,19630,0.99%
MNDR,$0.535,3834463.00,Technology,Computer Software: Prepackaged Software,272730,4.086%
MNDY,$73.02,3392726142.00,Technology,Computer Software: Prepackaged Software,1604801,8.839%
MNKD,$4.14,1279053687.00,Health Care,Biotechnology: Pharmaceutical Preparations,11868043,5.344%
MNOV,$1.32,64972045.00,Health Care,Biotechnology: Pharmaceutical Preparations,114378,0.763%
MNPR,$87.68,587373756.00,Health Care,Biotechnology: Pharmaceutical Preparations,310297,0.057%
MNRO,$17.22,517035081.00,Consumer Discretionary,Automotive Aftermarket,1346225,7.29%
MNSB,$25.10,178647694.00,Finance,Major Banks,206771,3.335%
MNSBP,$24.75,176156591.00,Finance,Major Banks,144,0.733%
MNST,$96.38,94260421642.00,Consumer Staples,Beverages (Production/Distribution),13420623,0.574%
MNTK,$1.51,214935120.00,Utilities,Natural Gas Distribution,1196120,0.667%
MNTS,$7.05,132792496.00,Industrials,Military/Government/Technical,1398109,-2.893%
MNTSW,$0.0191,359764.00,Industrials,Military/Government/Technical,24389,5.525%
MNY,$0.83,36879571.00,Consumer Discretionary,Business Services,110734,-5.693%
MNYWW,$0.0447,1986165.00,Consumer Discretionary,Business Services,117,-0.223%
MOB,$4.89,61777184.00,Industrials,Aerospace,120398,-4.118%
MOBBW,$1.85,23371736.00,Industrials,Aerospace,1438,-1.596%
MOBI,$14.63,486432958.00,Health Care,Medical/Dental Instruments,138423,12.452%
MOBX,$2.03,30853316.00,Technology,Semiconductors,632990,5.181%
MOBXW,$0.0951,1445394.00,Technology,Semiconductors,6994,0.742%
MODD,$4.94,26731214.00,Health Care,Medical/Dental Instruments,889539,19.903%
MOLN,$3.80,153379761.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),11324,-3.308%
MOMO,$5.60,827385446.00,Technology,Computer Software: Prepackaged Software,755145,3.704%
MORN,$154.65,5881032984.00,Finance,Investment Managers,1155584,9.031%
MOVE,$24.46,48456410.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,123693,12.615%
MPAA,$15.53,293902424.00,Consumer Discretionary,Auto Parts:O.E.M.,332303,4.158%
MPB,$34.64,877948791.00,Finance,Major Banks,893935,1.405%
MPLT,$33.28,1509104097.00,Health Care,Biotechnology: Pharmaceutical Preparations,1708687,4.13%
MPWR,$1313.32,64523411600.00,Technology,Semiconductors,3481726,-8.689%
MQ,$4.18,1772446708.00,Technology,Computer Software: Prepackaged Software,13283066,5.823%
MRAM,$21.75,509984800.00,Technology,Semiconductors,4067731,-0.412%
MRBK,$19.95,237211046.00,Finance,Major Banks,694576,-0.499%
MRCY,$109.38,6567534295.00,Technology,Electrical Products,3026323,3.609%
MRDN,$13.29,168377376.00,Technology,Computer Software: Prepackaged Software,200722,8.667%
MREO,$0.2966,46016187.00,Health Care,Biotechnology: Pharmaceutical Preparations,2959256,-1.462%
MRKR,$1.315,21925162.00,Health Care,Biotechnology: Pharmaceutical Preparations,67022,0.382%
MRLN,$4.96,478759298.00,Technology,EDP Services,3348470,-6.061%
MRM,$0.997,7878244.00,Consumer Discretionary,Other Consumer Services,141790,-1.287%
MRNA,$67.27,26691811643.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),14456663,12.586%
MRNO,$0.233,18463589.00,Consumer Discretionary,Hotels/Resorts,509688,-4.115%
MRNOW,$0.0149,1180719.00,Consumer Discretionary,Hotels/Resorts,94051,19.20%
MRTN,$17.47,1425362188.00,Industrials,Trucking Freight/Courier Services,1994176,0.924%
MRVI,$6.22,1605943318.00,Health Care,Biotechnology: Pharmaceutical Preparations,6471261,1.634%
MRVL,$266.77,233370396000.00,Technology,Semiconductors,41986241,-5.152%
MRX,$64.23,4761552121.00,Finance,Investment Bankers/Brokers/Service,2785432,0.172%
MSAI,$5.00,10097170.00,Technology,Electronic Components,188072,-4.762%
MSBI,$31.22,647184325.00,Finance,Major Banks,746400,2.327%
MSBIP,$25.16,521561743.00,Finance,Major Banks,644,0.119%
MSEX,$55.48,1033277773.00,Utilities,Water Supply,497552,1.649%
MSFT,$372.97,2770583291551.00,Technology,Computer Software: Prepackaged Software,186201829,5.708%
MSGM,$3.83,15986631.00,Technology,Computer Software: Prepackaged Software,21970,-3.283%
MSGY,$0.48,6720000.00,,,79447,-4.00%
MSLE,$7.08,147484825.00,Health Care,Biotechnology: Pharmaceutical Preparations,27836,5.514%
MSS,$0.6812,2913284.00,Consumer Staples,Food Chains,65643,4.319%
MSTR,$82.31,28845364344.00,Technology,Computer Software: Prepackaged Software,45680020,-3.539%
MSW,$1.27,16478250.00,Consumer Discretionary,Engineering & Construction,101320,0.794%
MTC,$2.39,238014868.00,Technology,Computer Software: Prepackaged Software,42785,-8.429%
MTCH,$37.17,8670516771.00,Technology,Computer Software: Programming Data Processing,7415645,6.382%
MTEK,$1.19,11541365.00,Telecommunications,Telecommunications Equipment,6095235,9.174%
MTEN,$1.50,9254798.00,Industrials,Building Products,236021,-10.18%
MTEX,$5.07,9783427.00,Health Care," Medicinal Chemicals and Botanical Products ",19745,0.795%
MTLS,$7.07,417605005.00,Technology,Computer Software: Prepackaged Software,268674,2.612%
MTRX,$13.87,390216500.00,Consumer Discretionary,Engineering & Construction,763554,0.362%
MTSI,$369.18,28166873845.00,Technology,Semiconductors,4297089,-5.385%
MTVA,$1.43,7385049.00,Health Care,Biotechnology: Pharmaceutical Preparations,99671,-6.536%
MU,$1132.33,1278845746672.00,Technology,Semiconductors,86405729,-6.694%
MUZE,$9.94,0.00,Finance,Blank Checks,3,0.00%
MUZEW,$0.304,0.00,Finance,Blank Checks,2460,1.333%
MVBF,$28.99,372518630.00,Finance,Major Banks,312811,1.506%
MVIS,$0.2799,96466406.00,Technology,Industrial Machinery/Components,40958526,-9.71%
MVST,$1.11,369804696.00,Miscellaneous,Industrial Machinery/Components,7070812,-1.333%
MVSTW,$0.0051,1699103.00,Miscellaneous,Industrial Machinery/Components,32109,-12.069%
MWC,$3.63,214140648.00,Technology,EDP Services,54102,5.831%
