ticket,price,market_cap,sector,industry,volume,pct_change
INSM,$108.87,23597839340.00,Health Care,Biotechnology: Pharmaceutical Preparations,2273927,2.476%
INTA,$19.83,1528131429.00,Technology,Computer Software: Prepackaged Software,787287,-2.794%
INTC,$123.52,620811520000.00,Technology,Semiconductors,107751968,3.071%
INTG,$40.48,86983910.00,Real Estate,Building operators,62051,-2.434%
INTJ,$9.80,15067480.00,Consumer Discretionary,Professional Services,413,1.344%
INTR,$6.34,2797979343.00,Finance,Commercial Banks,8573375,2.922%
INTS,$4.68,12649198.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),19438,-0.637%
INTU,$304.35,83250985950.00,Technology,Computer Software: Prepackaged Software,9745218,-4.873%
INTZ,$0.8465,17242414.00,Telecommunications,Computer Communications Equipment,55149,4.506%
INV,$6.38,536205492.00,Finance,Blank Checks,2720639,-3.916%
INVA,$22.68,1673982427.00,Health Care,Biotechnology: Pharmaceutical Preparations,901414,0.98%
INVE,$3.93,94344413.00,Technology,Computer peripheral equipment,177637,-2.481%
INVZ,$0.7357,157824984.00,Consumer Discretionary,Auto Parts:O.E.M.,2954759,3.693%
IONR,$4.00,303311364.00,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),125105,-4.988%
IONS,$76.07,12571522635.00,Health Care,Biotechnology: Pharmaceutical Preparations,1279173,0.675%
IOSP,$81.96,2018760612.00,Industrials,Major Chemicals,151061,2.991%
IOTR,$2.01,5155652.00,Consumer Discretionary,Telecommunications Equipment,5367,0.50%
IOVA,$4.10,1830659824.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),14577031,-0.243%
IPAR,$92.68,2968149383.00,Consumer Discretionary,Package Goods/Cosmetics,158677,0.054%
IPCX,$10.31,0.00,Finance,Blank Checks,104679,0.00%
IPCXR,$0.37,0.00,Finance,Blank Checks,300,0.00%
IPCXU,$10.64,0.00,Finance,Blank Checks,412,0.094%
IPDN,$0.6734,7086883.00,Technology,Computer Software: Programming Data Processing,29772,0.748%
IPEX,$10.48,,Health Care,Biotechnology: Pharmaceutical Preparations,143,0.00%
IPEXR,$0.60,0.00,Finance,Blank Checks,10401,0.00%
IPFX,$9.99,0.00,Finance,Blank Checks,52210,0.201%
IPFXU,$10.1999,0.00,Finance,Blank Checks,5198,0.492%
IPFXW,$0.7101,0.00,Finance,Blank Checks,25883,8.412%
IPGP,$119.82,5085594069.00,Technology,Semiconductors,577253,0.689%
IPHA,$1.72,161318874.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),40353,-6.011%
IPM,$1.92,17348600.00,Technology,Computer Software: Programming Data Processing,38966,-3.518%
IPOD,$10.42,0.00,Finance,Blank Checks,284,0.385%
IPODW,$0.3001,0.00,Finance,Blank Checks,4,0.00%
IPSC,$2.17,391369936.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),728129,-3.982%
IPST,$3.87,2655130.00,Consumer Staples,Beverages (Production/Distribution),87945,-12.641%
IPW,$3.92,2592061.00,Consumer Discretionary,RETAIL: Building Materials,161826,-8.197%
IPWR,$6.92,88486684.00,Technology,Semiconductors,2729898,20.768%
IPX,$38.95,1321900953.00,Basic Materials,Other Metals and Minerals,205778,3.535%
IQ,$1.10,1061527209.00,Consumer Discretionary,Consumer Electronics/Video Chains,11727731,0.917%
IQST,$1.14,7678978.00,Telecommunications,Telecommunications Equipment,12224689,-5.785%
IRD,$4.09,332907755.00,Health Care,Biotechnology: Pharmaceutical Preparations,795258,-3.991%
IRDM,$50.16,5303303639.00,Telecommunications,Telecommunications Equipment,3208939,2.703%
IREN,$59.78,21364097132.00,Technology,EDP Services,41694963,5.191%
IRHO,$10.05,0.00,,,199,0.00%
IRHOR,$0.16,0.00,,,600,-5.882%
IRHOU,$10.17,0.00,Finance,Blank Checks,7764,0.00%
IRIX,$1.04,18102779.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,102433,2.97%
IRMD,$92.94,1188055273.00,Health Care,Medical/Dental Instruments,102289,0.912%
IRON,$68.12,2602121943.00,Health Care,Biotechnology: Pharmaceutical Preparations,230658,1.946%
IRTC,$114.45,3761102596.00,Health Care,Medical/Dental Instruments,485576,-1.81%
IRWD,$3.90,641992283.00,Health Care,Biotechnology: Pharmaceutical Preparations,2783917,-0.51%
ISBA,$41.59,304961212.00,Finance,Major Banks,46867,-3.369%
ISPC,$3.38,4857591.00,Health Care,Biotechnology: Commercial Physical & Biological Resarch,128357,-2.029%
ISPR,$1.96,112502816.00,Health Care," Medicinal Chemicals and Botanical Products ",195859,8.587%
ISRG,$436.64,154641663331.00,Health Care,Industrial Specialties,1688519,-0.333%
ISSC,$16.65,297914238.00,Technology,EDP Services,575981,1.463%
ISTR,$28.58,394220659.00,Finance,Major Banks,142365,0.07%
ITHA,$9.94,0.00,,,64,0.00%
ITIC,$242.39,457631350.00,Finance,Specialty Insurers,21200,0.468%
ITOC,$0.3001,5116705.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,48876,-3.505%
ITRI,$84.44,3744014461.00,Industrials,Electrical Products,649233,1.71%
ITRN,$61.39,1221266876.00,Technology,Electronic Components,318442,2.129%
IVA,$5.16,1071770571.00,Health Care,Biotechnology: Pharmaceutical Preparations,127281,1.775%
IVDA,$0.316,3520158.00,Technology,Computer Software: Prepackaged Software,454235,-1.25%
IVDAW,$0.0318,354244.00,Technology,Computer Software: Prepackaged Software,477,17.778%
IVF,$1.66,2311084.00,Health Care,Medical/Dental Instruments,39797,1.22%
IVVD,$1.10,324068197.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2217512,0.00%
IXHL,$3.36,40200901.00,Health Care,Biotechnology: Pharmaceutical Preparations,293320,-4.545%
IZEA,$3.73,65324799.00,Consumer Discretionary,Advertising,54458,-1.583%
IZM,$0.366,4398628.00,Consumer Discretionary,Consumer Electronics/Video Chains,146971,-8.614%
JACK,$10.89,207711678.00,Consumer Discretionary,Restaurants,829102,-5.714%
JAGX,$3.11,43677701.00,Health Care,Biotechnology: Pharmaceutical Preparations,99600,6.873%
JAKK,$22.27,254867033.00,Consumer Discretionary,Recreational Games/Products/Toys,39879,0.406%
JANX,$14.40,878174698.00,Health Care,Biotechnology: Pharmaceutical Preparations,364574,-0.826%
JATT,$10.90,0.00,,,432,0.00%
JAZZ,$237.41,14895772896.00,Health Care,Biotechnology: Pharmaceutical Preparations,660264,-1.009%
JBDI,$0.55,10465985.00,,,120896,30.024%
JBHT,$267.63,25237295699.00,Industrials,Trucking Freight/Courier Services,588658,3.424%
JBIO,$21.71,1071602886.00,Health Care,Biotechnology: Pharmaceutical Preparations,606415,-2.251%
JBLU,$5.28,1964259760.00,Consumer Discretionary,Air Freight/Delivery Services,33860023,4.554%
JBSS,$75.68,884667036.00,Consumer Staples,Specialty Foods,84010,-1.343%
JCAP,$17.29,958185294.00,Finance,Finance Companies,178156,1.408%
JCSE,$1.25,6565900.00,Consumer Discretionary,Miscellaneous manufacturing industries,9894,0.806%
JCTC,$2.25,7920254.00,Consumer Discretionary,RETAIL: Building Materials,29596,5.634%
JD,$29.99,40960963753.00,Consumer Discretionary,Other Specialty Stores,13539704,-1.737%
JDZG,$3.42,14756606.00,Real Estate,Other Consumer Services,254560,-7.568%
JEM,$1.51,2719915.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,32642,0.667%
JF,$0.98,17973351.00,Technology,Computer Software: Programming Data Processing,27853,-2.97%
JFB,$5.31,81405486.00,Consumer Discretionary,General Bldg Contractors - Nonresidential Bldgs,371777,-3.804%
JFIN,$4.19,219260798.00,Finance,Finance: Consumer Services,82229,5.276%
JFU,$3.49,41088932.00,Finance,Finance: Consumer Services,1323,4.522%
JG,$6.2399,37199682.00,Technology,Computer Software: Programming Data Processing,13780,6.665%
JJSF,$74.44,1396004287.00,Consumer Staples,Specialty Foods,218807,-0.148%
JKHY,$137.36,9759535141.00,Technology,EDP Services,1558874,-2.019%
JL,$6.74,25353865.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,23855,0.223%
JLHL,$19.19,411599248.00,Consumer Discretionary,Military/Government/Technical,33683,-1.59%
JMSB,$21.32,300872594.00,Finance,Major Banks,24984,1.235%
JOUT,$44.39,464971578.00,Consumer Discretionary,Recreational Games/Products/Toys,47812,1.905%
JOYY,$64.09,3314862467.00,Technology,EDP Services,787412,17.769%
JRSH,$3.40,43179796.00,Consumer Discretionary,Apparel,78993,4.294%
JRVR,$3.97,183560318.00,Finance,Property-Casualty Insurers,328043,-0.75%
JSM,$18.31,1820582306.00,Finance,Investment Bankers/Brokers/Service,9103,0.00%
JSPR,$0.9126,25549897.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),114563,1.063%
JSPRW,$0.013,363959.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),26006,-12.162%
JTAI,$7.85,11160510.00,Consumer Discretionary,Transportation Services,510234,11.033%
JUNS,$0.23,8344688.00,Health Care,Biotechnology: Pharmaceutical Preparations,5940146,-3.28%
JVA,$4.36,24889492.00,Consumer Staples,Packaged Foods,22724,0.926%
JWEL,$2.2106,5252675.00,Consumer Discretionary,Other Consumer Services,715,2.819%
JXG,$6.91,64102902.00,Consumer Staples,Apparel,1792,-4.426%
JYD,$0.77,6390153.00,Industrials,Integrated Freight & Logistics,1172540,0.00%
JYNT,$9.22,131434751.00,Miscellaneous,Multi-Sector Companies,47549,3.017%
JZ,$0.735,34728294.00,Real Estate,Other Consumer Services,50176,3.579%
JZXN,$1.11,1475014.00,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,184048,0.00%
KALA,$2.17,40339935.00,Health Care,Biotechnology: Pharmaceutical Preparations,134005,-10.70%
KALU,$185.55,3031999443.00,Industrials,Metal Fabrications,227933,5.745%
KALV,$26.81,1427388207.00,Health Care,Biotechnology: Pharmaceutical Preparations,8068055,0.075%
KARO,$47.91,1480098003.00,Technology,Computer Software: Prepackaged Software,51139,0.694%
KBON,$10.09,0.00,Finance,Blank Checks,228143,0.00%
KBONU,$10.25,0.00,Finance,Blank Checks,20406,0.196%
KBONW,$0.62,0.00,Finance,Blank Checks,139,10.714%
KBSX,$1.38,61777084.00,Consumer Discretionary,Recreational Games/Products/Toys,8084,-0.454%
KC,$13.03,3900786722.00,Technology,Computer Software: Prepackaged Software,2502694,-8.368%
KCHV,$10.34,0.00,,,308754,0.194%
KCHVR,$0.2449,0.00,Finance,Blank Checks,2078,11.318%
KCHVU,$10.40,0.00,,,21,0.00%
KDK,$7.63,1402778666.00,Technology,EDP Services,924529,-1.928%
KDKRW,$1.21,222459002.00,Technology,EDP Services,108302,-3.976%
KDP,$29.55,40204532368.00,Consumer Staples,Beverages (Production/Distribution),14386559,1.477%
KE,$25.59,615411991.00,Technology,Electrical Products,170488,4.024%
KEEL,$5.13,3092626333.00,Finance,Finance: Consumer Services,46346062,6.653%
KELYA,$10.81,374773944.00,Consumer Discretionary,Professional Services,389903,1.407%
KELYB,$17.58,609484360.00,Consumer Discretionary,Professional Services,502,0.00%
KEQU,$39.97,114569368.00,Industrials,Medical Specialities,1782,0.00%
KFFB,$4.555,36834987.00,Finance,Savings Institutions,747,-0.11%
KFII,$10.52,0.00,,,2600,0.095%
KFIIR,$0.1041,0.00,,,17410,-13.25%
KFIIU,$10.50,0.00,Finance,Blank Checks,400,0.00%
KG,$11.15,87237935.00,Finance,Property-Casualty Insurers,6555,0.996%
KGEI,$5.39,191430076.00,Energy,Oil & Gas Production,433716,-8.177%
KHC,$23.85,28280796666.00,Consumer Staples,Packaged Foods,15181334,0.252%
KIDS,$17.90,459761393.00,Health Care,Medical/Dental Instruments,116214,-2.559%
KIDZ,$0.505,4011750.00,Real Estate,Other Consumer Services,14302770,10.262%
KIDZW,$0.015,119161.00,Real Estate,Other Consumer Services,57486,-1.961%
KINS,$16.12,233495637.00,Finance,Property-Casualty Insurers,113827,1.256%
KITT,$1.70,8504973.00,Industrials,Industrial Machinery/Components,403927,0.592%
KITTW,$0.021,105061.00,Industrials,Industrial Machinery/Components,8770,-0.474%
KLAC,$2011.39,262742889464.00,Technology,Electronic Components,1150331,6.514%
KLIC,$108.57,5681780456.00,Technology,Semiconductors,731348,3.994%
KLRA,$21.57,2652005034.00,Health Care,Biotechnology: Pharmaceutical Preparations,484813,1.889%
KLRS,$5.21,123957768.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),156112,5.894%
KLTR,$1.50,225562113.00,Technology,Computer Software: Prepackaged Software,313649,3.448%
KLXE,$3.09,61527335.00,Energy,Oilfield Services/Equipment,282373,0.98%
KMB,$98.77,32785749061.00,Consumer Discretionary,Containers/Packaging,3850526,-0.373%
KMDA,$7.95,458604145.00,Health Care,Biotechnology: Pharmaceutical Preparations,92487,1.533%
KMRK,$2.02,42622000.00,Consumer Discretionary,Recreational Games/Products/Toys,4243,0.00%
KMTS,$21.82,1273706562.00,Health Care,Medical/Dental Instruments,301421,0.832%
KNDI,$0.761,76416093.00,Industrials,Auto Manufacturing,122789,3.707%
KNSA,$52.86,4066943526.00,Health Care,Biotechnology: Pharmaceutical Preparations,551376,-0.714%
KOD,$36.00,2252823876.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),493476,-0.635%
KOPN,$5.61,1026182939.00,Technology,Semiconductors,9008298,9.144%
KOSS,$4.19,39664375.00,Consumer Staples,Consumer Electronics/Appliances,48685,5.542%
KOYN,$10.125,0.00,,,492,-0.049%
KOYNU,$10.21,0.00,,,100,-0.293%
KPLT,$6.07,28923902.00,Consumer Discretionary,Diversified Commercial Services,9599,-0.492%
KPLTW,$0.0017,8101.00,Consumer Discretionary,Diversified Commercial Services,48503,-5.556%
KPRX,$2.70,11966238.00,Health Care,Biotechnology: Pharmaceutical Preparations,75703,5.469%
KPTI,$8.97,203286599.00,Health Care,Biotechnology: Pharmaceutical Preparations,570525,9.926%
KRAQ,$9.92,0.00,,,20471,0.101%
KRAQU,$10.05,0.00,,,102,-0.118%
KRAQW,$0.49,0.00,,,4873,-3.922%
KRKR,$3.52,138956235.00,Consumer Discretionary,Business Services,6377,-3.033%
KRMD,$4.20,192918600.00,Health Care,Medical/Dental Instruments,82923,2.439%
KRNT,$15.48,717350584.00,Industrials,Industrial Machinery/Components,265007,6.10%
KRNY,$8.30,537334953.00,Finance,Savings Institutions,440608,1.22%
KROS,$11.23,222262330.00,Health Care,Biotechnology: Pharmaceutical Preparations,480494,0.357%
KRRO,$12.33,177830300.00,Health Care,Biotechnology: Pharmaceutical Preparations,107291,6.202%
KRT,$26.46,528240322.00,Industrials,Plastic Products,46403,-0.339%
KRUS,$56.40,685140545.00,Consumer Discretionary,Restaurants,222457,3.906%
KRYS,$302.68,8922932546.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),182080,1.079%
KSCP,$2.92,47546106.00,Telecommunications,Telecommunications Equipment,630464,-2.667%
KSPI,$92.85,17579612225.00,,,652144,1.431%
KTCC,$3.21,34858253.00,Technology,Electrical Products,9661,2.72%
KTOS,$56.80,10651135091.00,Industrials,Military/Government/Technical,4809568,1.104%
KTTA,$0.6801,22725166.00,Health Care,Biotechnology: Pharmaceutical Preparations,168181,-2.815%
KTTAW,$0.0055,183779.00,Health Care,Biotechnology: Pharmaceutical Preparations,320,19.565%
KTWO,$9.99,200211188.00,,,500,0.10%
KTWOR,$0.19,3807820.00,,,250000,-0.105%
KTWOU,$10.30,0.00,,,5501,0.488%
KURA,$10.41,924141140.00,Health Care,Biotechnology: Pharmaceutical Preparations,2932268,-7.467%
KUST,$3.115,1952669.00,Technology,Radio And Television Broadcasting And Communications Equipment,8276,-1.735%
KVAC,$12.30,0.00,,,5550,-0.405%
KVACU,$12.00,0.00,,,284,4.348%
KVACW,$0.011,0.00,,,2247,0.00%
KVHI,$11.52,224614092.00,Technology,Radio And Television Broadcasting And Communications Equipment,711042,-1.454%
KWM,$0.257,18823665.00,Consumer Discretionary,Movies/Entertainment,254103,-4.78%
KWMWW,$0.0389,2849185.00,Consumer Discretionary,Movies/Entertainment,2000,30.10%
KXIN,$6.33,10468320.00,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,238698,0.317%
KYIV,$14.51,3349831184.00,Telecommunications,Telecommunications Equipment,825077,2.183%
KYIVW,$5.66,1306688112.00,Telecommunications,Telecommunications Equipment,8278,2.909%
KYMR,$80.77,6643945383.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),503094,2.383%
KYNB,$6.85,27729567.00,Health Care,Biotechnology: Pharmaceutical Preparations,5973,-2.003%
KYTX,$8.61,523446775.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),981972,-0.692%
KZIA,$12.51,142950506.00,Health Care,Biotechnology: Pharmaceutical Preparations,253224,-8.419%
LAB,$1.09,425501250.00,Industrials,Biotechnology: Laboratory Analytical Instruments,2317262,5.825%
LABT,$0.712,10196101.00,Health Care,Biotechnology: Pharmaceutical Preparations,431908,0.764%
LAES,$3.56,793075436.00,Technology,Semiconductors,33069789,5.325%
LAFA,$10.09,0.00,,,857,0.398%
LAFAR,$0.14,0.00,,,51876,27.273%
LAKE,$10.65,114202133.00,Health Care,Industrial Specialties,95180,2.109%
LAMR,$154.12,15639342566.00,Real Estate,Real Estate Investment Trusts,528779,0.666%
LAND,$9.48,408934712.00,Real Estate,Real Estate Investment Trusts,565230,-1.558%
LANDO,$20.63,889907501.00,Real Estate,Real Estate Investment Trusts,12490,-0.29%
LANDP,$20.44,881711552.00,Real Estate,Real Estate Investment Trusts,17983,0.147%
LARK,$28.00,170753072.00,Finance,Major Banks,6466,3.436%
LASE,$0.871,33592957.00,Miscellaneous,Industrial Machinery/Components,791414,-2.985%
LASR,$81.57,4601258393.00,Technology,Semiconductors,1180507,3.851%
LATA,$10.05,0.00,Finance,Blank Checks,100,0.00%
LATAU,$10.05,0.00,,,1393,0.00%
LAUR,$33.54,4694871813.00,Real Estate,Other Consumer Services,733003,1.268%
LBGJ,$0.9102,1262884.00,Industrials,Industrial Machinery/Components,12497,0.022%
LBRDA,$33.68,4833003546.00,Telecommunications,Cable & Other Pay Television Services,169504,-0.561%
LBRDK,$33.68,4833003546.00,Telecommunications,Cable & Other Pay Television Services,1175837,-0.795%
LBRDP,$22.01,3158385037.00,Telecommunications,Cable & Other Pay Television Services,3240,0.00%
LBRX,$28.33,812409551.00,Health Care,Biotechnology: Pharmaceutical Preparations,128970,0.747%
LBTYA,$12.16,4111253428.00,Telecommunications,Cable & Other Pay Television Services,1010424,-0.164%
LBTYB,$14.2709,4824941328.00,Telecommunications,Cable & Other Pay Television Services,1938,-2.187%
LBTYK,$11.78,3982776758.00,Telecommunications,Cable & Other Pay Television Services,653054,-0.085%
LCCC,$10.38,0.00,Finance,Blank Checks,321178,0.193%
LCCCR,$0.24,0.00,Finance,Blank Checks,117008,60.00%
LCCCU,$10.60,0.00,Finance,Blank Checks,18839,1.923%
LCFY,$3.89,6998324.00,Technology,Computer Software: Programming Data Processing,16010,-2.75%
LCFYW,$4.20,7556031.00,Technology,Computer Software: Programming Data Processing,2491,0.719%
LCID,$5.97,2329833144.00,Industrials,Auto Manufacturing,12239322,2.226%
LCNB,$16.74,238478157.00,Finance,Major Banks,24383,2.511%
LCUT,$8.77,200438420.00,Consumer Discretionary,Industrial Machinery/Components,265659,-0.68%
LE,$12.06,369999473.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,197457,3.342%
LECO,$265.31,14535568154.00,Industrials,Industrial Machinery/Components,271354,0.714%
LEDS,$2.25,18579719.00,Technology,Semiconductors,34168,-6.25%
LEE,$9.72,216074978.00,Consumer Discretionary,Newspapers/Magazines,156835,3.404%
LEGH,$23.56,560294520.00,Consumer Discretionary,Homebuilding,118795,2.479%
LEGN,$29.53,5461740285.00,Health Care,Biotechnology: Pharmaceutical Preparations,1574361,0.545%
LENZ,$7.75,242996554.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),709809,2.649%
LESL,$3.46,32383690.00,Consumer Discretionary,Other Specialty Stores,470359,0.29%
LEXX,$0.6654,16493567.00,Health Care,Biotechnology: Pharmaceutical Preparations,125021,2.369%
LFACW,$0.2799,0.00,Finance,Blank Checks,28,0.00%
LFCR,$4.80,180045154.00,Health Care,Biotechnology: Pharmaceutical Preparations,117963,-2.637%
LFMD,$4.24,205057042.00,Health Care,Medical/Nursing Services,602656,1.193%
LFMDP,$23.625,1142564299.00,Health Care,Medical/Nursing Services,129,0.00%
LFS,$3.62,94701441.00,Consumer Discretionary,Other Consumer Services,1522865,1.972%
LFST,$7.57,2935906650.00,Health Care,Medical/Nursing Services,2923433,2.436%
LFUS,$476.77,12056990760.00,Energy,Electrical Products,268916,3.538%
LFVN,$6.93,87427646.00,Health Care,Biotechnology: Pharmaceutical Preparations,361515,23.529%
LFWD,$6.98,19644575.00,Health Care,Industrial Specialties,13012,-0.993%
LGCL,$1.77,75739015.00,Technology,Computer Software: Programming Data Processing,6296,-3.279%
LGHL,$0.80,3733134.00,Finance,Investment Bankers/Brokers/Service,507632,-0.262%
LGIH,$46.75,1086109043.00,Consumer Discretionary,Homebuilding,261718,1.388%
LGN,$86.96,9394978567.00,Consumer Discretionary,Engineering & Construction,1524263,6.595%
LGND,$235.33,4716262885.00,Health Care,Biotechnology: Pharmaceutical Preparations,222387,2.616%
LGO,$0.97,94806830.00,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),622756,0.696%
LGVN,$0.811,25625939.00,Health Care,Biotechnology: Pharmaceutical Preparations,506833,-1.122%
LHAI,$0.92,14931600.00,Finance,Real Estate,97606,2.222%
LHSW,$0.1884,9796800.00,Technology,Computer Software: Prepackaged Software,723377,-8.544%
LI,$15.88,16963897388.00,Industrials,Auto Manufacturing,8854467,-0.063%
LICN,$1.08,17751771.00,Consumer Discretionary,Professional Services,938468,28.51%
LIDR,$1.96,90777047.00,Consumer Discretionary,Auto Parts:O.E.M.,1120218,3.704%
LIDRW,$0.0336,1556178.00,Consumer Discretionary,Auto Parts:O.E.M.,3039,8.039%
LIEN,$9.97,227521282.00,Finance,Finance: Consumer Services,130985,0.809%
LIF,$40.84,3309334260.00,Technology,EDP Services,626904,1.542%
LIFE,$19.30,1215789257.00,Finance,Specialty Insurers,549974,9.04%
LILA,$8.00,1611200000.00,Telecommunications,Cable & Other Pay Television Services,645513,0.756%
LILAK,$8.15,1641410000.00,Telecommunications,Cable & Other Pay Television Services,1409117,1.494%
LIMN,$0.1639,7355444.00,,,5674598,-3.247%
LIMNW,$0.09,0.00,,,40214,-0.111%
LIN,$514.97,238224884599.00,Basic Materials,Major Chemicals,2099073,-0.504%
LINC,$48.95,1552729636.00,Real Estate,Other Consumer Services,372621,1.136%
LIND,$21.37,1401259066.00,Consumer Discretionary,Transportation Services,631910,3.889%
LINE,$41.71,9496297764.00,Real Estate,Real Estate Investment Trusts,1102494,2.03%
LINK,$5.41,85207538.00,Technology,Computer peripheral equipment,145237,13.895%
LIQT,$1.81,18005592.00,Technology,Industrial Machinery/Components,6418,0.556%
LITE,$910.81,70861018000.00,Telecommunications,Telecommunications Equipment,5190669,-3.811%
LITS,$1.05,35726460.00,Health Care,Biotechnology: Pharmaceutical Preparations,857304,-1.869%
LIVE,$10.73,32958869.00,Consumer Discretionary,Other Specialty Stores,1100,0.941%
LIVN,$75.42,4143087436.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,436761,2.154%
LIXT,$5.65,69963634.00,Health Care,Biotechnology: Pharmaceutical Preparations,153381,-3.912%
LKFN,$60.71,1512503806.00,Finance,Major Banks,92578,1.352%
LKFT,$27.67,1823371955.00,Health Care,Biotechnology: Pharmaceutical Preparations,69616,0.655%
LKQ,$27.25,6943050254.00,Consumer Discretionary,Motor Vehicles,3307438,0.368%
LKSP,$10.13,0.00,,,12868,0.00%
LKSPR,$0.75,0.00,,,113,0.00%
LKSPU,$10.19,0.00,,,4,0.00%
LLYVA,$95.85,8818624520.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,1464109,-0.083%
LLYVK,$98.31,9044955415.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,307937,0.061%
LMAT,$98.71,2255596447.00,Health Care,Medical/Dental Instruments,503799,0.982%
LMB,$74.19,884423961.00,Consumer Discretionary,Engineering & Construction,275334,3.966%
LMFA,$0.239,4147195.00,Finance,Finance: Consumer Services,276030,-4.40%
LMNR,$12.80,231768026.00,Consumer Staples,Farming/Seeds/Milling,130208,0.078%
LMRI,$8.17,784979605.00,Health Care,Medical Specialities,595098,2.125%
LNAI,$2.11,9566508.00,Health Care,Biotechnology: Pharmaceutical Preparations,86684,-6.637%
LNKS,$1.50,2409920.00,Technology,Electrical Products,99566,-2.597%
LNSR,$6.05,73231184.00,Health Care,Medical/Dental Instruments,28086,-0.657%
LNT,$73.68,19029852086.00,Utilities,Power Generation,1440088,-0.365%
LNTH,$100.06,6514514565.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,1566924,-2.854%
LNZA,$7.33,73953565.00,Industrials,Major Chemicals,140222,-7.215%
LNZAW,$0.014,141248.00,Industrials,Major Chemicals,1101,-2.098%
LOAN,$4.18,47774687.00,Real Estate,Real Estate Investment Trusts,23935,0.00%
LOBO,$0.722,9993879.00,Consumer Discretionary,Motor Vehicles,372656,3.438%
LOCO,$13.86,422110430.00,Consumer Discretionary,Restaurants,244592,-1.493%
LOGI,$111.36,15984122746.00,Technology,Computer peripheral equipment,1162111,-1.128%
LOKV,$10.53,0.00,,,2080,0.095%
LOKVU,$11.15,0.00,Finance,Blank Checks,428,-8.831%
LOKVW,$1.65,0.00,,,2,0.00%
LONA,$9.67,90835280.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),88645,-6.389%
LOOP,$1.39,67189201.00,Industrials,Major Chemicals,28646,1.46%
LOPE,$154.67,4100966162.00,Real Estate,Other Consumer Services,160601,-1.295%
LOT,$1.33,853979534.00,Industrials,Auto Manufacturing,84276,-1.481%
LOTWW,$0.0799,51302981.00,Industrials,Auto Manufacturing,50,0.00%
LOVE,$16.33,241355767.00,Consumer Discretionary,Other Specialty Stores,117465,1.052%
LPAA,$10.77,0.00,,,224,0.00%
LPAAW,$0.134,0.00,Finance,Blank Checks,138,1.132%
LPBB,$10.69,0.00,,,12,0.00%
LPBBU,$10.74,0.00,Finance,Blank Checks,101,0.00%
LPBBW,$0.18,0.00,,,59193,5.882%
LPCN,$2.26,18632012.00,Health Care,Biotechnology: Pharmaceutical Preparations,152310,0.00%
LPCVU,$10.10,0.00,Finance,Blank Checks,12557,0.398%
LPCVW,$0.40,0.00,,,1137,0.00%
LPLA,$282.42,22588759604.00,Finance,Investment Bankers/Brokers/Service,943110,-1.176%
LPRO,$2.24,264806264.00,Finance,Finance: Consumer Services,1530800,6.161%
LPSN,$2.11,25691417.00,Technology,Computer Software: Prepackaged Software,97798,-3.211%
LPTH,$16.24,1019699970.00,Technology,Semiconductors,5587435,-4.189%
LQDA,$60.095,5344134109.00,Health Care,Biotechnology: Pharmaceutical Preparations,1287402,-1.451%
LQDT,$35.76,1115040821.00,Consumer Discretionary,Business Services,134912,3.863%
LRCX,$322.68,403534250280.00,Technology,Industrial Machinery/Components,9763559,5.675%
LRE,$1.33,18143727.00,Consumer Discretionary,Homebuilding,82878,4.724%
LRHC,$1.32,70620.00,Finance,Real Estate,45632,0.763%
LRMR,$3.47,360473791.00,Health Care,Biotechnology: Pharmaceutical Preparations,920832,0.58%
LSAK,$5.05,432967926.00,Finance,Investment Bankers/Brokers/Service,280880,2.227%
LSBK,$15.60,122659524.00,Finance,Savings Institutions,44024,-0.637%
LSCC,$150.35,20599131300.00,Technology,Semiconductors,2333251,4.978%
LSE,$4.5993,78303083.00,Consumer Discretionary,Oil and Gas Field Machinery,4797,-2.71%
